utt_id,F0avg,F0std,F0max,F0min,F0skew,F0kurt,F0tiltavg,F0mseavg,F0tiltstd,F0msestd,F0tiltmax,F0msemax,F0tiltmin,F0msemin,F0tiltskw,F0mseskw,F0tiltku,F0mseku,1F0mean,1F0std,1F0max,1F0min,1F0skw,1F0ku,lastF0avg,lastF0std,lastF0max,lastF0min,lastF0skw,lastF0ku,Vrate,avgdurvoiced,stddurvoiced,skwdurvoiced,kurtosisdurvoiced,maxdurvoiced,mindurvoiced,avgdurunvoiced,stddurunvoiced,skwdurunvoiced,kurtosisdurunvoiced,maxdurunvoiced,mindurunvoiced,avgdurpause,stddurpause,skwdurpause,kurtosisdurpause,maxdurpause,mindurpause,PVU,PU,UVU,VVU,VP,UP,avgEunvoiced,stdEunvoiced,skwEunvoiced,kurtosisEunvoiced,avgtiltEunvoiced,stdtiltEunvoiced,skwtiltEunvoiced,kurtosistiltEunvoiced,avgmseEunvoiced,stdmseEunvoiced,skwmseEunvoiced,kurtosismseEunvoiced,avg1Eunvoiced,std1Eunvoiced,max1Eunvoiced,min1Eunvoiced,skw1Eunvoiced,kurtosis1Eunvoiced,avglastEunvoiced,stdlastEunvoiced,maxlastEunvoiced,minlastEunvoiced,skwlastEunvoiced,kurtosislastEunvoiced,avgEvoiced,stdEvoiced,skwEvoiced,kurtosisEvoiced,avgtiltEvoiced,stdtiltEvoiced,skwtiltEvoiced,kurtosistiltEvoiced,avgmseEvoiced,stdmseEvoiced,skwmseEvoiced,kurtosismseEvoiced,avg1Evoiced,std1Evoiced,max1Evoiced,min1Evoiced,skw1Evoiced,kurtosis1Evoiced,avglastEvoiced,stdlastEvoiced,maxlastEvoiced,minlastEvoiced,skwlastEvoiced,kurtosislastEvoiced,file_id,wav,start,end,speaker,lang,condition,text,speaker_raw,speaker_id,has_discourse_marker,discourse_marker_type,n_discourse_markers,has_repetition,n_repetitions,has_discourse_marker_near_switch,switch_direction,first_switch_direction,n_switches,switch_type,switch_direction_class,interaction_id_raw,speaker_raw_ann,dialog_act,turn_length_words,interaction_id,audience_l2_ratio,audience_proficiency_proxy,gender,age,age_bucket,nationality,dialogue_act,is_csw,has_dm,has_rep,is_l1_to_l2,is_l2_to_l1,csw_x_dm,csw_x_rep
train_1636_0,176.6000518798828,34.44170379638672,223.2748107910156,95.14674377441406,-0.756574970863708,-0.3593919154095162,151.56272373269317,31.27814186501521,160.82180924194734,15.899451143122166,370.44012972839863,46.941267128980755,-67.12224142892119,4.773362375137446,0.0015268879766381,-0.8947052050114658,-1.2763507474613804,-0.8239206829439709,163.65496826171875,16.50652503967285,184.83497619628903,137.8604278564453,-0.299532141115595,-1.4532160616482,176.93109130859375,28.615325927734375,213.97557067871097,119.3947296142578,-0.5461940699234639,-1.004524513496327,-25.02404375844436,2.9029393968454027,-0.4408385381422589,0.3359250617218164,-25.988451655171005,34.02075209291722,-0.5697076330498916,-1.4999999999999998,5.178723699024729,4.815216388468552,0.4157735830556509,-1.5,-14.846829786581909,2.0772448481854324,-10.42299008279251,-20.698251568389917,-0.5070187293985189,1.4684962520972498,-45.10632224349737,0.3554649280963941,-44.51934095424073,-45.594761884721315,0.3465255680983908,-0.7778075277678682,-19.182957450926818,2.050463638207875,-0.6844234612304635,-1.499999999999997,206.0881332104898,0.0,0.0,0.0,1.37291322160036,0.0,0.0,0.0,-31.40999725641917,0.0,-31.40999725641917,-31.40999725641917,0.0,0.0,-19.182957450926818,2.050463638207875,-17.525903908279293,-22.07236555435549,-0.6844234612304635,-1.499999999999997,1.818181818181818,0.1866666666666666,0.0899382504215469,-0.6809718997018469,-1.5,0.26,0.06,0.0266666666666666,0.0094280904158206,0.7071067811865471,-1.5000000000000004,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train_1636_0,data/masac_wav16k_clips/train 3/train_4/audios/train_1636_0.wav,0.0,-1.0,ROSESH,CS,code_switched,"Sahil bhai, Dad...",ROSESH,ROSESH,True,fillers,1,False,0,False,HI→EN,HI→EN,1,insertional,L1→L2,train_1636,ROSESH,I,3,train_1636,1.0,high_l2,male,,Younger,Indian,-1,1,1,0,1.0,0.0,1,0
train_1757_4,208.9817047119141,52.43074035644531,343.91668701171875,94.95525360107422,0.6285742475985915,0.6864401993788243,559.4460950019518,907.21195146235,599.0057900216294,1192.6747135088551,1498.6720947992235,3724.461886987775,-157.80792738702695,0.0168067487364185,0.46766175589601,1.5290878294704116,-1.4371879551501023,1.0357001862852817,217.84063720703125,38.345516204833984,266.49615478515625,111.96531677246094,-1.4577995592789963,1.4032215323119566,278.2514343261719,71.79642486572266,340.64044189453125,176.01956176757812,-0.4433900766732319,-1.753974365722244,-15.851868752447094,2.654186141569808,-0.3698612041634566,-0.5337555194404479,-1.0873101182593805,47.90204371948296,-0.4720398941500885,-1.2806540741615695,7.405003440429894,9.658884602707502,0.8793691021536326,-0.8585141223329984,-21.53647331593887,5.073549369662019,-9.19826411333566,-29.887837503918952,0.4273960080545602,-0.2727254273049646,-22.80734474581836,8.060926127778634,-12.364689208673514,-43.572028398682946,-1.058287207367008,0.8974496679201098,-28.852799500577124,4.258607404202718,-0.340820882658226,-1.1330183452350215,-111.91442967012432,220.87708735916425,-0.1726422615841585,-0.7411855658976476,2.8442864321960264,2.5667458191529646,0.6022550753840279,-1.2882483158263611,-20.66251159641929,5.275727927627391,-14.73106639914719,-32.110793579879214,-1.2406087173040168,0.4317071179187244,-45.91937728357246,0.3593145876362146,-45.61279398625957,-46.52860783383052,-1.0125593541404183,-0.7740825203620099,1.9021739130434785,0.2271428571428571,0.2203059097653783,0.8593522277925922,-0.613005378141108,0.66,0.03,0.075,0.0170782512765993,9.0691969647391e-16,-1.2685714285714285,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train_1757_4,data/masac_wav16k_clips/train 3/train_4/audios/train_1757_4.wav,0.0,-1.0,BHATIA,CS,code_switched,"Mujhe heart ki nahi, kidney ki problem hai.",BHATIA,BHATIA,True,fillers,2,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_1757,BHATIA,I,8,train_1757,1.0,high_l2,male,,Older,Indian,i,1,1,1,1.0,0.0,1,1
train_1636_1,216.93331909179688,51.862884521484375,346.1629333496094,95.90731811523438,0.9924389318475914,0.9114544747797196,44.10828800856082,594.3368563181261,375.9864091698856,1098.1396667061751,702.5958956204928,4018.0117988851857,-1059.6679687500134,5.2506581851510546e-27,-1.0531553617269442,2.1236318863063537,1.9197698218285464,3.192119449352613,101.57953643798828,2.463700294494629,103.64212799072266,95.90731811523438,-1.569891591925733,1.1446399889139398,183.3233642578125,0.6782455444335938,184.00161743164065,182.64512634277344,3.3718166868834524e-05,-2.0000000561253803,-21.69042002175256,3.368158870556983,-0.3453858269771175,-0.5829487363053554,-9.90369892471699,42.411814858570885,-2.15515072629376,3.740951539732321,12.150792395558444,13.131595646501776,1.5168087355954447,1.7976108299272822,-48.35388160437272,0.3268720753645587,-47.80762764742096,-48.79032536308459,0.4129600368261732,-0.7756876469972971,-15.28272012587438,1.9855903192404225,-11.79356730157748,-18.41597783037853,-0.1186256579717691,-1.190369701269787,-34.00973998761461,3.708178941688132,0.1364511601566563,-1.3644784904180052,292.56856259465115,828.5059263792119,2.5690571965604914,5.139576609468163,4.316009443486488,6.436421892595509,1.7175807150544673,1.9306805399590352,-57.33164050828216,2.554267789191588,-54.77737271909057,-59.88590829747375,4.050554957062458e-15,-2.0,-32.522449781632545,1.848383156730742,-30.24999789028316,-35.75175899690905,-0.6516237613516774,-0.651791909478495,2.3480662983425415,0.25,0.2139268704075131,1.3865223911417173,0.9918571777876166,0.82,0.01,0.0574999999999999,0.0313913470030622,0.7485802668886822,0.0624058570860306,0.13,0.01,0.3166666666666666,0.1375580685464223,0.4909615407502454,-1.436279937066604,0.53,0.17,1.029810298102981,5.507246376811595,0.1869918699186991,0.8130081300813008,0.7894736842105263,0.181578947368421,train_1636_1,data/masac_wav16k_clips/train 3/train_4/audios/train_1636_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Haan, haan, bai suno, pehle baraf lana, khana wana bana dena, and tyachya nantar tumhala jayacha asla tar ja.",INDRAVARDHAN,INDRAVARDHAN,True,fillers,3,True,1,False,"HI→EN,EN→HI,HI→EN",HI→EN,3,alternational,L1→L2,train_1636,INDRAVARDHAN,-1,19,train_1636,1.0,high_l2,male,,Older,Indian,-1,1,1,1,1.0,0.0,1,1
train_1610_2,232.71258544921875,81.03026580810547,345.8927917480469,81.89443969726562,-0.5143802997944844,-0.9911681581781008,-110.30250240562935,170.365727605494,814.2984442612449,261.39865223435976,674.4793541346615,849.0811819728152,-2593.7425885881707,0.3026219980102747,-2.2384000406107996,1.6455919047686394,4.3485674537109995,1.3524711195433603,254.27609252929688,64.09672546386719,340.3570556640625,184.9134826660156,0.4242463446560719,-1.6795144851597714,175.93496704101562,23.5579776763916,204.6634979248047,130.54579162597656,-0.4593659370688044,-1.0556348281807697,-15.839718272570074,1.712823723780608,-0.3304221445659492,0.0713293206607975,-28.32162220459968,47.65563966373161,-2.0140777658040063,3.3732080415563184,1.4783414525615817,1.6829159220450822,2.300995690731668,4.296067679361064,-12.765585900933866,0.7549446604109014,-11.74288023754157,-13.91388598538736,-0.1291351980597775,-1.3967109030000942,-11.431158165886131,0.848036630589387,-9.830447451423083,-12.657394337882527,0.306986413206838,-0.9352054591150544,-21.808072436423387,2.624987861559108,0.2772044182143966,-0.5444912665217517,71.95450718657479,76.96113476693543,0.4978271481873593,-0.5686575377833156,3.2177895716413594,2.134368874683831,0.1835048114064186,-0.9925814244063312,-31.95428411105415,1.4729740322743228,-29.063586373440785,-34.13145884199012,0.4681909705066351,-0.392505468025925,-15.856434120436877,0.0,-15.856434120436877,-15.856434120436877,0.0,0.0,2.552217604040617,0.2172727272727272,0.1080480456338256,0.4724871890557967,-0.2984590416595907,0.45,0.07,0.0857142857142857,0.0365892813567591,-0.3731743471957172,-0.8574230368828077,0.13,0.02,0.23,0.0821583836257749,0.6626766745124226,-1.1369547325102882,0.36,0.15,0.7591084440634376,2.683333333333333,0.2828975567938277,0.7171024432061722,0.9446640316205532,0.3726708074534162,train_1610_2,data/masac_wav16k_clips/train 3/train_4/audios/train_1610_2.wav,0.0,-1.0,MAYA,HI,monolingual_HI,Chalo chalo! Pair dabao Monisha!,MAYA,MAYA,False,,0,True,1,False,,,0,,,train_1610,MAYA,-1,5,train_1610,0.5,mid_l2,female,,Older,Indian,i,0,0,1,,,0,0
train_1655_2,177.04513549804688,31.97608184814453,278.7684326171875,108.6784439086914,0.3939927310310639,0.5673905877636054,-86.94048206948412,138.73236228124264,309.9959545105058,182.99421734187897,615.1022338867186,610.572078873587,-563.5647365025135,7.870039939850867,0.4247951512710254,1.5282737891627298,0.0367592447206823,1.1000723947410282,135.62205505371094,14.18853759765625,153.88955688476562,110.64755249023438,-0.2472598508697324,-1.2906856106616085,194.13751220703125,3.035945177078247,197.1514587402344,189.10728454589844,-0.8621378463457126,-0.8586036914046158,-15.266934522915689,3.4084406630490633,-0.539288240456204,-0.3530830053767433,-54.84141286676376,86.83015825686869,-1.4382784478459243,1.698081133987314,7.5677047474770225,9.789976463793115,1.3707936699424166,0.4217316143603402,-13.128701013507206,3.750572296996408,-7.9788115634478,-19.74571302121913,-0.2376228469281121,-1.243505616658145,-16.33482208845836,0.5362220280017986,-15.79860006045656,-16.87104411646016,0.0,-2.0,-32.201891387913285,3.1967264138963425,0.3507753352395019,-0.7624386936794528,79.8563096592182,187.9949447739849,1.099776341662973,0.3739247005075841,9.401304462574531,20.674160845104534,2.419160574188973,3.959740006912215,-27.39001308734956,5.496216083029501,-21.02367379701816,-35.533815884814594,-0.4168758233287664,-1.3529882111624674,-35.649596635449164,1.9683383185733627,-32.78250154436678,-37.93666562063125,0.1865826262670446,-1.4816020276141773,2.455357142857143,0.2118181818181818,0.1574696612521791,0.3932793175178921,-1.5888156697979974,0.45,0.03,0.0666666666666666,0.0163299316185545,0.0850517271799689,-1.1041666666666676,0.09,0.04,0.4000000000000001,0.1920069443188622,0.0779809046967302,-1.5,0.64,0.17,1.4363438520130585,6.0,0.2393906420021763,0.7606093579978237,0.5295454545454544,0.1666666666666666,train_1655_2,data/masac_wav16k_clips/train 3/train_4/audios/train_1655_2.wav,0.0,-1.0,ROSESH,CS,code_switched,Dad mein yah Dikhane aaya tha ki Yamraj aise hi dikhte the kya?,ROSESH,ROSESH,True,fillers,3,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,5,alternational,L2→L1,train_1655,ROSESH,-1,13,train_1655,1.0,high_l2,male,,Younger,Indian,-1,1,1,0,0.0,1.0,1,0
train_1757_5,219.1041259765625,49.67426681518555,347.9422607421875,137.96832275390625,1.0676392106577448,0.0518524456452413,-151.20889566932257,174.1710216814027,369.3983104580497,468.63318962279953,612.7611394872005,2497.3822105274417,-1039.6139459295605,0.7671038083318309,-0.6007840421541951,4.498467777985571,0.5113159252818815,19.381889516688258,190.6897125244141,6.5605621337890625,197.2721405029297,171.72177124023438,-1.3259951670285075,1.1228087090740315,274.6490783691406,20.8364315032959,289.3812561035156,223.53907775878903,-1.771537917569701,1.419742387692696,-17.614998003561524,3.129639756361046,-0.3507662930092379,-0.9425961664487305,-30.883934981331375,82.44892565792674,0.4609357821420732,1.2217656630579556,8.175422924539255,15.516560907053895,2.6717064252713243,6.621880739256907,-25.00376407672328,7.564473669417084,-18.95822395887,-41.11216532079696,-1.2965727895942605,-0.0377227160456978,-29.72374511835058,1.31972075228688,-28.580579082524284,-33.10719650201796,-1.7300337328806694,1.936333532365753,-32.95164859246556,2.889636536016061,0.3128680426904007,-0.6689302242503128,49.447980390079394,131.3949176502704,0.3052083317483453,0.1221194907776896,9.390860722499752,14.852276304021109,1.545107983578781,0.8863087413434965,-43.38452895988869,0.3289309402985083,-43.06994305150776,-43.932901782491584,-0.9030179531828426,-0.8412053000472897,-38.45744027403909,3.164191085377059,-34.46716968018629,-43.57301960809718,-0.5021795320737448,-1.2810501430625845,3.48993288590604,0.1319230769230769,0.0999237875263416,1.444958914657967,1.3500296243286884,0.43,0.04,0.0610526315789473,0.0297170404494591,0.0902323019728752,-0.9632916095332402,0.11,0.01,0.3114285714285714,0.1246054999277515,0.2248556562982303,-1.4624832485811057,0.5,0.15,1.6138226611320077,5.100985221674876,0.3163746984160285,0.6836253015839714,0.4236062103034579,0.196040560115886,train_1757_5,data/masac_wav16k_clips/train 3/train_4/audios/train_1757_5.wav,0.0,-1.0,MONISHA,CS,code_switched,"Sorry, sorry. Lekin, agar aapko loud music sun ke agar aapko kidney attack aa gaya to!",MONISHA,MONISHA,True,connectors,3,True,1,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",EN→HI,6,alternational,L2→L1,train_1757,MONISHA,I,16,train_1757,1.0,high_l2,female,,Younger,Indian,-1,1,1,1,0.0,1.0,1,1
train_1673_1,212.56336975097656,40.888885498046875,340.6156005859375,144.82769775390625,1.4019196439860904,1.514158480965178,-78.4225275202158,146.24145742922084,375.3664739117425,372.91765842671833,541.5214112631013,1866.1657005515551,-933.8461303710938,0.218920346716186,-0.4876493883584868,4.2435642835450835,-0.4603138849443873,16.680856658079456,199.1802215576172,17.116121292114258,235.4349822998047,172.53944396972656,0.1815573049509199,-0.8820256485081943,193.5838623046875,8.500598907470703,203.73468017578125,180.55845642089844,-0.4130013349627453,-1.3637986771679835,-20.4217374580122,2.593153542246343,-0.2284984354891468,-0.8668812895699193,-52.64970079803592,107.35500822375006,-2.2615695487067597,3.9010407058576537,7.926459069835876,12.05211740958693,1.7766277126576122,2.071055098158297,-19.46283617307435,2.6797450865052537,-13.626905583894445,-23.900942607296106,0.4660133255495459,-0.3699501461886787,-37.81448386909353,0.1043571555382038,-37.71218270462461,-37.957756531630515,-0.5283954308549984,-1.4999999999999043,-40.56785149838377,3.996687105938779,0.3309386619614123,-1.102831866826858,77.56499315920553,256.03541982965044,1.4150697418729767,2.3023918460955546,7.379829833981917,8.762282167198897,2.183138478860166,4.870017886580453,-36.76914792588484,4.772196649734254,-28.860398919946697,-41.46276308607973,0.8659856419906786,-0.8632987084316204,-36.2651130578645,9.90842267178546,-23.923012527048648,-47.04070718837593,0.0870638742693614,-1.8403771205924464,3.085553997194951,0.1163636363636363,0.1039906225905819,1.7394455426425757,2.9350937792619893,0.46,0.02,0.0644444444444444,0.0283278861866265,0.072894858845207,-0.1883218934911243,0.11,0.0,0.554,0.3992292574448922,1.0459176067756484,-0.3366117623925753,1.3,0.19,3.064022346368716,8.59655172413793,0.3564245810055867,0.6435754189944133,0.210042664916311,0.116325711993582,train_1673_1,data/masac_wav16k_clips/train 3/train_4/audios/train_1673_1.wav,0.0,-1.0,MONISHA,CS,code_switched,"Sahil, marne vaale ke aaspaas kaanch hi Kkanch hoga! Aur Mega mall to poora ka poora kaanch ka hai!",MONISHA,MONISHA,True,fillers,2,True,2,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_1673,MONISHA,I,19,train_1673,1.0,high_l2,female,,Younger,Indian,-1,1,1,1,1.0,0.0,1,1
train_1572_1,233.67904663085935,77.91141510009766,345.7856750488281,72.75580596923828,-0.4106623645634289,-0.8185738688900952,-66.4472639897012,182.2085402028387,274.29001801283323,431.39957464362817,282.6534014421539,1630.6676837730924,-946.2715400444282,0.2021929147167579,-1.6433448803713862,2.650340382239299,3.1126661410626006,5.365987722843936,324.01239013671875,6.195099830627441,333.48651123046875,313.8591003417969,-0.094269556151405,-1.1018096172910965,152.39175415039062,3.7613754272460938,158.92010498046875,147.87930297851562,0.4946242446015282,-1.244715038264985,-25.18506279476702,4.266714994229558,-0.1946985929227829,-0.7559558118700189,-33.23537225072977,150.0454998191213,-1.403971325705569,3.3646203647978385,13.441530831890258,24.295071602525876,2.026720085683434,2.431546956547688,-40.348432066840275,0.4031877806444881,-39.75006984132896,-40.822339614559304,0.3832451337889236,-1.487039288934351,-46.271214978989434,1.8882198654512905,-42.1855444479699,-48.98561906494298,0.391749482068654,-0.2196361824741597,-35.672657515982536,2.3358007505124787,0.1704868377522433,-1.272903626351547,70.56648626836713,103.2042834954347,0.3302522574566904,-0.7926336426686529,4.243737315305203,8.694873383892014,2.612068975572757,4.940014184011335,-34.912893159189665,1.9313523801878496,-31.87741137609068,-37.89923502555512,0.017267822591809,-1.11623584671021,-27.6975955426471,0.8974749059439616,-26.611391269457357,-28.924524432395504,-0.1568478515440805,-1.5308524218882955,2.295918367346939,0.1349999999999999,0.0815304987242333,0.4256224653466269,-0.7729638384974704,0.3,0.02,0.0709090909090909,0.0339664394404898,-0.0362354514724736,-0.7909828326532624,0.13,0.01,0.505,0.5174456493198102,1.5502541570540405,0.9431921526780652,1.72,0.15,2.4525386313465787,7.1217948717948705,0.3443708609271524,0.6556291390728476,0.2673267326732673,0.1404140414041404,train_1572_1,data/masac_wav16k_clips/train 3/train_4/audios/train_1572_1.wav,0.0,-1.0,MAYA,CS,code_switched,Nahin Nahin please baby apne aap ko plastic Ka Phool mat Kaho,MAYA,MAYA,True,fillers,1,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,6,alternational,L1→L2,train_1572,MAYA,I,12,train_1572,1.0,high_l2,female,,Older,Indian,i,1,1,1,1.0,0.0,1,1
train_1671_3,240.1667938232422,49.30423355102539,348.4586181640625,95.97547912597656,-0.1804485529343817,-0.4541780477975941,-41.76423806877946,347.0459872225937,436.3929973825571,655.5174617826535,1565.8381144205714,2825.267104933835,-1247.1627232935518,0.922567884955167,0.4208525962603952,2.6063244385959297,2.1945330631725364,5.899829204777893,204.72604370117188,21.327621459960938,255.77212524414065,166.3600311279297,-0.0824732849891107,-0.4710896319308038,119.61144256591795,9.297883987426758,130.30691528320312,102.43982696533205,-0.621376797197413,-0.8584248343479493,-18.5458221907888,2.8619777698079454,-0.378621452413706,-0.6181942412094039,-20.73067097162209,80.45113028154614,-1.0780225631012106,5.4569619532833755,7.033752438154833,8.8574754950975,1.4694526048708307,1.0701217174269209,-17.209610729223137,2.99992100882144,-11.59390753992928,-20.376399565898726,0.7301267243135358,-0.9798146898971702,-16.152157381057588,3.6394487431424785,-12.827973553389851,-22.568094284320303,-0.6730916469791954,-1.2788052562075436,-30.14693209848186,3.268655613909792,0.3519916060546154,-0.9305207037529364,58.69704617892809,160.99949572950015,1.1038922122359556,1.9575927340377584,6.231851480208368,7.465113903620673,1.5420837344296292,1.917697566561679,-29.268196713881864,1.6687020429106902,-27.92375462277787,-32.03393776927096,-0.8918765435978837,-0.9187938735534912,-24.57113138789331,0.0,-24.57113138789331,-24.57113138789331,0.0,0.0,2.8129952456418383,0.1711267605633802,0.1396025474542038,1.6079489563125555,2.1286495823122804,0.61,0.02,0.0748979591836734,0.0337531524743618,0.1602567485224577,-0.8056357288882983,0.14,0.01,0.3182608695652174,0.2282380941018476,2.241707973706576,5.080291749076036,1.15,0.16,1.2936133811774368,4.249259566402086,0.3044326572576877,0.6955673427423124,0.5376933733548832,0.2353351176536187,train_1671_3,data/masac_wav16k_clips/train 3/train_4/audios/train_1671_3.wav,0.0,-1.0,MAYA,CS,code_switched,aaa see acceptance is the key. Qubool karne se problem gadi ho jati hai beta. Kyon maine nehi Qubool kiya? ki Monisha is completely fareli middle class. Mere Godown Mein Jab Baithi Hai To Paisa Vasool karne ke liye Jor jor se Hasti Hai. restaurant Mein extra finger bowl mangti hai. film ki end titles Tak Dekhti Hai. taxi driver ke sath bergetting karne Lagti Hai vah.,MAYA,MAYA,True,fillers,6,True,1,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,25,alternational,L2→L1,train_1671,MAYA,"A, I",67,train_1671,1.0,high_l2,female,,Older,Indian,i,1,1,1,0.0,1.0,1,1
train_1364_2,186.1945343017578,33.740623474121094,342.3594665527344,118.7084503173828,1.8163099950134836,5.637063318210933,29.81003779947945,392.8248956784402,193.27337349092016,678.383604115884,524.3452130874233,2275.325790339449,-163.51726560664352,12.974825016903456,1.4748127562308937,2.110431484604151,1.572195331730848,3.010010253888063,196.6113739013672,41.27918243408203,246.5825653076172,118.7084503173828,-0.5548566012991255,-0.9198422042574336,181.59388732910156,13.50044059753418,206.9945068359375,164.96156311035156,0.5410016938294926,-0.8738580944244663,-19.702263908518933,5.848445641481836,-1.0373053476292111,0.4123999420487094,-38.33732823452081,80.93169320920374,-1.7601336327776285,2.0294553488666303,23.727230432017173,18.21896918076308,1.8248294556985991,2.123364767318443,-18.94366854687625,9.26213094815355,-7.364788378889603,-43.13266918899675,-1.598213349756593,1.540311218443856,-26.14031932868639,7.673794363396687,-20.215613527507156,-41.894447880458515,-1.2086679974729146,-0.263451607814289,-38.37958957782568,3.839146585845629,0.527384749675767,-0.5882684106867024,33.856297972786855,208.75209364442887,0.8688361083002034,-0.5416597939745271,5.912233786303867,4.979815135124074,0.017251701622299,-1.5511455824406737,-62.70279950860665,6.391316230283124,-48.25492102559125,-67.58377777904369,1.364147199990416,0.2994591147728815,-41.16422635665147,0.0,-41.16422635665147,-41.16422635665147,0.0,0.0,2.097902097902098,0.3088888888888889,0.1190186208068528,-0.0266269030951768,-0.8552442185071873,0.5,0.1,0.0633333333333333,0.0312694383988228,-0.2883055141627007,-0.8755165289256204,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train_1364_2,data/masac_wav16k_clips/train 3/train_4/audios/train_1364_2.wav,0.0,-1.0,ROSESH,HI,monolingual_HI,wohi jisne gaaya tha na dardi rab rab kardi,ROSESH,ROSESH,True,connectors,1,True,1,False,,,0,,,train_1364,ROSESH,-1,9,train_1364,0.3333333333333333,mid_l2,male,,Younger,Indian,-1,0,1,1,,,0,0
train_1657_0,222.45265197753903,47.41536331176758,346.1849670410156,104.3235321044922,-0.1620553225485528,1.0303764974602698,-94.57570594550953,371.25426643137456,217.91471663463523,567.6691323039204,189.16867574055965,1896.5397925557668,-551.672944568453,0.1150127842782033,-0.7923227108676604,1.8854907835496728,-0.1909680744898731,2.345895162192477,104.95246124267578,0.3429178297519684,105.63033294677734,104.3235321044922,0.3071816531801493,-0.4176761060673275,270.45513916015625,16.485275268554688,283.87371826171875,230.37527465820312,-1.6559941801571705,1.480889365574949,-23.635482783324665,5.2902492737077145,-0.3707919242624492,-0.6320292581999526,-93.61638933436365,128.50870685860951,-1.5181932492536672,1.0968636394760232,16.487347534571825,17.587355359957655,0.8874487297240073,-0.7050580849859056,-44.53607755765188,0.5045383766895016,-43.75009548562864,-45.548376619797565,-0.4172872878339406,-0.6096505535932737,-28.57907070234603,1.3659584953078303,-25.652835797731814,-29.98453697964771,0.9568688147091302,-0.0004995118782145,-35.17679801443957,3.1250125864407843,0.5720570908303715,-1.0525292903137458,169.9569769372186,208.1841004865919,0.0916283673367161,-1.247479949379399,3.488502769989496,3.725292981215024,0.3952803687885516,-1.8199194673152377,-35.74752449377032,6.023698262042685,-26.726352823722337,-40.66017265719623,0.6796735299252548,-1.478415588254522,-35.931308596955965,2.548996049603887,-32.40937865731471,-38.7199341714227,0.255513421824822,-1.5883786848643031,2.127659574468085,0.2933333333333333,0.272111088426114,1.3386985146063424,0.748691883716273,0.94,0.06,0.06,0.0178885438199983,-0.6288941186718175,-1.0468749999999991,0.08,0.03,0.23,0.0771362431027075,0.1470714330748607,-1.790904597132971,0.33,0.15,0.6509433962264152,3.8333333333333326,0.169811320754717,0.830188679245283,1.2753623188405794,0.2608695652173913,train_1657_0,data/masac_wav16k_clips/train 3/train_4/audios/train_1657_0.wav,0.0,-1.0,ROSESH,CS,code_switched,Ok mein aapka unwanted child hun,ROSESH,ROSESH,False,,0,False,0,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_1657,ROSESH,I,6,train_1657,1.0,high_l2,male,,Younger,Indian,-1,1,0,0,0.0,1.0,0,0
