id,begin,end,phone_goodness,phone_id,word_interval_id,utterance_id,workflow_id
2875,0.59,1.01,-84.31168365478516,2,2110,986,2
2876,0.0,0.35,-76.05986785888672,2,2111,625,2
2877,0.35,0.36,-74.96478271484375,70,2112,625,2
2878,0.36,0.38,-74.37411499023438,8,2112,625,2
2879,0.38,0.9879375,-86.67796325683594,2,2113,625,2
2880,0.0,0.09,-87.64007568359375,3,2114,578,2
2881,0.09,0.5869375,-102.75867462158203,2,2115,578,2
2882,0.0,0.48,-84.55814361572266,2,2116,1343,2
2883,0.48,0.67,-75.2598648071289,58,2117,1343,2
2884,0.67,0.69,-110.03114318847656,51,2117,1343,2
2885,0.69,0.8599375,-83.97681427001953,2,2118,1343,2
2886,0.0,0.24,-79.93022918701172,3,2119,70,2
2887,0.24,0.8779375,-81.06843566894531,2,2120,70,2
2888,0.0,0.77,-72.98048400878906,3,2121,633,2
2889,0.77,1.6779375,-83.72394561767578,2,2122,633,2
2890,0.0,0.48,-85.3917007446289,2,2123,187,2
2891,0.48,0.49,-94.0266342163086,45,2124,187,2
2892,0.49,0.51,-84.86773681640625,8,2124,187,2
2893,0.51,0.52,-92.08636474609375,48,2124,187,2
2894,0.52,0.53,-106.15718078613281,68,2124,187,2
2895,0.53,0.93,-100.23895263671875,10,2124,187,2
2896,0.93,0.94,-97.46305847167969,58,2124,187,2
2897,0.94,0.95,-96.18270111083984,38,2124,187,2
2898,0.95,1.13,-95.2383804321289,49,2124,187,2
2899,1.13,1.44,-88.96324157714844,3,2125,187,2
2900,1.44,1.8169375,-76.21641540527344,2,2126,187,2
2901,0.0,0.9,-84.32740020751953,2,2127,38,2
2902,0.9,0.91,-80.17951965332031,70,2128,38,2
2903,0.91,0.93,-88.23063659667969,5,2128,38,2
2904,0.93,1.271,-77.20755767822266,2,2129,38,2
2905,0.0,0.09,-84.468505859375,3,2130,735,2
2906,0.09,0.65,-102.75230407714844,2,2131,735,2
2907,0.0,0.23,-85.37395477294922,2,2132,635,2
2908,0.23,0.24,-92.61294555664062,38,2133,635,2
2909,0.24,0.25,-94.27962493896484,68,2133,635,2
2910,0.25,0.27,-96.05170440673828,27,2133,635,2
2911,0.27,0.56,-85.30718231201172,48,2133,635,2
2912,0.56,0.62,-100.80935668945312,60,2133,635,2
2913,0.62,0.72,-94.990478515625,3,2134,635,2
2914,0.72,1.381,-76.46893310546875,2,2135,635,2
2915,0.0,0.43,-91.8538818359375,2,2136,102,2
2916,0.43,0.9069375,-81.55724334716797,3,2137,102,2
2917,0.0,0.35,-67.7041015625,2,2138,648,2
2918,0.35,0.36,-82.5172119140625,52,2139,648,2
2919,0.36,0.37,-82.48210144042969,45,2139,648,2
2920,0.37,0.4,-87.19869995117188,33,2139,648,2
2921,0.4,1.5959375,-82.55812072753906,2,2140,648,2
2922,0.0,0.3,-97.30838775634766,2,2141,848,2
2923,0.3,1.11,-77.87443542480469,3,2142,848,2
2924,1.11,1.8149375,-74.01582336425781,2,2143,848,2
2925,0.0,0.24,-86.67861938476562,2,2144,1062,2
2926,0.24,0.38,-88.29863739013672,3,2145,1062,2
2927,0.38,0.7,-89.8182601928711,2,2146,1062,2
2928,0.7,0.71,-85.45610046386719,69,2147,1062,2
2929,0.71,0.72,-91.66026306152344,42,2147,1062,2
2930,0.72,0.73,-87.8323745727539,45,2147,1062,2
2931,0.73,0.74,-91.87560272216797,40,2147,1062,2
2932,0.74,0.75,-99.06584167480469,48,2147,1062,2
2933,0.75,0.76,-93.24954223632812,24,2147,1062,2
2934,0.76,1.1909375,-81.29259490966797,2,2148,1062,2
2935,0.0,2.82,-79.49868774414062,2,2149,996,2
2936,2.82,5.19,-77.44734954833984,3,2150,996,2
2937,5.19,10.8289375,-79.00817108154297,2,2151,996,2
2938,0.0,8.2999375,-72.39715576171875,3,2152,654,2
2939,0.0,0.03,-94.2284164428711,3,2153,114,2
2940,0.03,0.65,-100.60466766357422,2,2154,114,2
2941,0.65,0.835,-100.51980590820312,3,2155,114,2
2942,0.0,0.97,-80.01580810546875,2,2156,1087,2
2943,0.97,1.21,-87.712646484375,3,2157,1087,2
2944,1.21,2.5679375,-91.56062316894531,2,2158,1087,2
2945,0.0,0.23,-95.42821502685547,2,2159,663,2
2946,0.23,0.39,-93.7599868774414,3,2160,663,2
2947,0.39,0.893,-90.03512573242188,2,2161,663,2
2948,0.0,0.47,-78.7696304321289,2,2162,1181,2
2949,0.47,0.6509375,-91.84642791748047,3,2163,1181,2
2950,0.0,0.34,-98.18689727783203,2,2164,1215,2
2951,0.34,1.1779375,-69.31803131103516,3,2165,1215,2
2952,0.0,0.78,-68.19982147216797,2,2166,1209,2
2953,0.78,0.8199375,-81.00192260742188,3,2167,1209,2
2954,0.0,3.13,-73.49705505371094,3,2168,67,2
2955,3.13,5.0739375,-81.47368621826172,2,2169,67,2
2956,0.0,0.16,-90.9326400756836,2,2170,122,2
2957,0.16,0.86,-78.50141143798828,3,2171,122,2
2958,0.86,1.87,-95.11256408691406,2,2172,122,2
2959,1.87,1.88,-95.12667846679688,48,2173,122,2
2960,1.88,1.9,-97.81446838378906,51,2173,122,2
2961,1.9,3.5349375,-88.34337615966797,2,2174,122,2
2962,0.0,0.49,-89.24966430664062,2,2175,1341,2
2963,0.49,0.5,-87.26830291748047,52,2176,1341,2
2964,0.5,0.51,-86.1428451538086,45,2176,1341,2
2965,0.51,0.6,-91.83466339111328,33,2176,1341,2
2966,0.6,0.7449375,-89.78894805908203,2,2177,1341,2
2967,0.0,1.62,-73.83505249023438,3,2178,719,2
2968,1.62,10.9269375,-75.70882415771484,3,2179,719,2
2969,0.0,1.01,-87.0157470703125,2,2180,1222,2
2970,1.01,1.04,-104.4623031616211,3,2181,1222,2
2971,1.04,1.2339375,-95.93348693847656,2,2182,1222,2
2972,0.0,0.67,-78.13630676269531,2,2183,251,2
2973,0.67,0.75,-87.46311950683594,3,2184,251,2
2974,0.75,0.9639375,-79.31925964355469,2,2185,251,2
2975,0.0,0.82,-73.41746520996094,2,2186,1268,2
2976,0.82,0.83,-83.60661315917969,70,2187,1268,2
2977,0.83,0.93,-81.92817687988281,5,2187,1268,2
2978,0.93,1.3659375,-75.37751007080078,2,2188,1268,2
2979,0.0,0.5,-83.97227478027344,2,2189,746,2
2980,0.5,1.03,-76.09773254394531,3,2190,746,2
2981,1.03,1.4409375,-75.49949645996094,2,2191,746,2
2982,0.0,0.41,-85.29515838623047,2,2192,299,2
2983,0.41,0.44,-99.5556869506836,3,2193,299,2
2984,0.44,0.5349375,-81.08523559570312,2,2194,299,2
2985,0.0,0.77,-88.32023620605469,2,2195,1347,2
2986,0.77,1.68,-67.91053771972656,3,2196,1347,2
2987,1.68,1.87,-78.2011947631836,2,2197,1347,2
2988,0.0,3.7209375,-73.34553527832031,3,2198,753,2
2989,0.0,0.12,-83.5557861328125,3,2199,288,2
2990,0.12,0.3,-79.27035522460938,3,2200,288,2
2991,0.3,0.57,-93.5582504272461,2,2201,288,2
2992,0.0,1.06,-84.64383697509766,2,2202,3,2
2993,1.06,1.07,-90.06947326660156,47,2203,3,2
2994,1.07,1.09,-92.02876281738281,27,2203,3,2
2995,1.09,1.1,-90.87165832519531,46,2203,3,2
2996,1.1,1.11,-101.87759399414062,22,2203,3,2
2997,1.11,1.12,-98.0655517578125,29,2203,3,2
2998,1.12,1.129,-82.34732818603516,48,2203,3,2
2999,0.0,1.47,-71.80205535888672,3,2204,766,2
3000,1.47,1.9619375,-86.01561737060547,2,2205,766,2
3001,0.0,0.58,-87.91328430175781,2,2206,4,2
3002,0.58,0.59,-85.62348937988281,52,2207,4,2
3003,0.59,0.6,-87.56683349609375,45,2207,4,2
3004,0.6,0.69,-91.43936157226562,33,2207,4,2
3005,0.69,0.8829375,-82.5436782836914,2,2208,4,2
3006,0.0,0.56,-84.29753112792969,2,2209,781,2
3007,0.56,4.182,-70.65248107910156,3,2210,781,2
3008,0.0,0.72,-74.04251098632812,2,2211,343,2
3009,0.72,1.275,-81.2217788696289,3,2212,343,2
3010,0.0,0.48,-83.21611022949219,2,2213,408,2
3011,0.48,1.06,-74.08043670654297,3,2214,408,2
3012,1.06,1.1779375,-76.62600708007812,2,2215,408,2
3013,0.0,0.42,-97.00089263916016,2,2216,630,2
3014,0.42,0.43,-93.78581237792969,22,2217,630,2
3015,0.43,0.45,-97.45368957519531,11,2217,630,2
3016,0.45,0.46,-92.2847671508789,24,2217,630,2
3017,0.46,0.4729375,-86.72050476074219,41,2217,630,2
3018,0.0,0.17,-89.45278930664062,2,2218,414,2
3019,0.17,0.65,-75.18883514404297,3,2219,414,2
3020,0.65,1.037,-92.16172790527344,2,2220,414,2
3021,0.0,3.9,-75.10926818847656,3,2221,786,2
3022,3.9,5.19,-90.4328384399414,2,2222,786,2
3023,5.19,7.7909375,-69.5841064453125,3,2223,786,2
3024,0.0,0.26,-77.83855438232422,2,2224,874,2
3025,0.26,0.7009375,-80.39757537841797,3,2225,874,2
3026,0.0,1.33,-80.93730926513672,2,2226,788,2
3027,1.33,1.34,-86.12724304199219,70,2227,788,2
3028,1.34,1.359,-83.38251495361328,8,2227,788,2
3029,0.0,0.45,-84.3328857421875,2,2228,455,2
3030,0.45,0.53,-91.42915344238281,3,2229,455,2
3031,0.53,0.753,-92.72795867919922,2,2230,455,2
3032,0.0,0.49,-83.9627685546875,2,2231,943,2
3033,0.49,0.53,-85.64476013183594,3,2232,943,2
3034,0.53,0.7769375,-78.10094451904297,2,2233,943,2
3035,0.0,1.06,-100.79705047607422,2,2234,467,2
3036,1.06,1.36,-73.59818267822266,3,2235,467,2
3037,1.36,1.4,-99.8609390258789,3,2236,467,2
3038,1.4,1.47,-104.9810562133789,3,2237,467,2
3039,1.47,1.6999375,-82.23839569091797,2,2238,467,2
3040,0.0,0.33,-82.9079360961914,2,2239,971,2
3041,0.33,1.0629375,-83.00161743164062,3,2240,971,2
3042,0.0,10.4359375,-72.45083618164062,3,2241,831,2
3043,0.0,0.57,-78.09827423095703,2,2242,834,2
3044,0.57,0.76,-79.6212387084961,3,2243,834,2
3045,0.76,1.0869375,-86.14273834228516,2,2244,834,2
3046,0.0,0.33,-92.2366943359375,2,2245,488,2
3047,0.33,0.34,-101.21200561523438,37,2246,488,2
3048,0.34,0.63,-95.5771484375,26,2246,488,2
3049,0.63,0.64,-94.17062377929688,46,2246,488,2
3050,0.64,0.66,-89.34100341796875,51,2246,488,2
3051,0.66,0.99,-88.39778900146484,2,2247,488,2
3052,0.0,0.44,-85.14408111572266,2,2248,1011,2
3053,0.44,0.45,-85.51166534423828,38,2249,1011,2
3054,0.45,0.46,-86.3864974975586,36,2249,1011,2
3055,0.46,0.47,-89.48218536376953,71,2249,1011,2
3056,0.47,0.49,-86.19708251953125,8,2249,1011,2
3057,0.49,0.5,-89.39690399169922,45,2249,1011,2
3058,0.5,1.05,-93.48003387451172,60,2249,1011,2
3059,1.05,1.06,-101.68215942382812,46,2249,1011,2
3060,1.06,1.22,-77.04205322265625,41,2249,1011,2
3061,1.22,1.74,-83.20433044433594,2,2250,1011,2
3062,0.0,0.34,-101.22891998291016,2,2251,490,2
3063,0.34,0.35,-96.84917449951172,57,2252,490,2
3064,0.35,0.36,-97.1992416381836,42,2252,490,2
3065,0.36,0.37,-97.09654998779297,46,2252,490,2
3066,0.37,0.55,-94.57052612304688,41,2252,490,2
3067,0.55,0.71,-91.33712005615234,2,2253,490,2
3068,0.71,1.35,-91.97764587402344,3,2254,490,2
3069,1.35,1.657,-87.99456787109375,2,2255,490,2
3070,0.0,0.36,-78.43863677978516,2,2256,87,2
3071,0.36,0.37,-90.55667114257812,46,2257,87,2
3072,0.37,0.39,-85.99433898925781,20,2257,87,2
3073,0.39,0.4,-90.27916717529297,45,2257,87,2
3074,0.4,1.0499375,-88.19987487792969,2,2258,87,2
3075,0.0,0.4,-79.33526611328125,2,2259,1039,2
3076,0.4,0.58,-88.06002807617188,25,2260,1039,2
3077,0.58,0.6,-87.67227172851562,27,2260,1039,2
3078,0.6,0.6109375,-78.26948547363281,48,2260,1039,2
3079,0.0,0.6,-84.79806518554688,2,2261,895,2
3080,0.6,1.28,-81.95491027832031,3,2262,895,2
3081,1.28,1.4539375,-80.62371826171875,2,2263,895,2
3082,0.0,1.21,-88.34833526611328,2,2264,504,2
3083,1.21,1.2339375,-81.50044250488281,20,2265,504,2
3084,0.0,0.6,-84.55013275146484,2,2266,1043,2
3085,0.6,0.61,-94.66231536865234,70,2267,1043,2
3086,0.61,0.63,-91.00350952148438,8,2267,1043,2
3087,0.63,0.9349375,-95.99323272705078,2,2268,1043,2
3088,0.0,0.77,-79.40933990478516,2,2269,906,2
3089,0.77,1.9509375,-77.9714126586914,3,2270,906,2
3090,0.0,0.49,-87.81390380859375,2,2271,621,2
3091,0.49,1.04,-87.0846939086914,3,2272,621,2
3092,1.04,1.768,-78.81050109863281,2,2273,621,2
3093,0.0,0.72,-92.6656265258789,2,2274,1078,2
3094,0.72,0.73,-88.19474792480469,22,2275,1078,2
3095,0.73,0.75,-87.57159423828125,11,2275,1078,2
3096,0.75,0.7789375,-86.1607894897461,60,2275,1078,2
3097,0.0,1.64,-86.38324737548828,2,2276,964,2
3098,1.64,2.6,-68.03024291992188,3,2277,964,2
3099,2.6,5.2219375,-81.71060943603516,2,2278,964,2
3100,0.0,0.48,-91.74239349365234,2,2279,667,2
3101,0.48,0.51,-106.0031509399414,3,2280,667,2
3102,0.51,0.52,-101.18106079101562,52,2281,667,2
3103,0.52,0.53,-94.59796905517578,45,2281,667,2
3104,0.53,0.78,-105.05326843261719,33,2281,667,2
3105,0.78,1.14,-88.71066284179688,3,2282,667,2
3106,1.14,1.24,-84.27655792236328,2,2283,667,2
3107,0.0,7.4159375,-69.45768737792969,3,2284,966,2
3108,0.0,0.23,-90.13417053222656,2,2285,1163,2
3109,0.23,0.61,-82.07261657714844,3,2286,1163,2
3110,0.61,0.93,-86.800537109375,2,2287,1163,2
3111,0.93,0.99,-112.70040893554688,5,2288,1163,2
3112,0.99,1.0,-108.0909423828125,57,2288,1163,2
3113,1.0,1.14,-95.46327209472656,23,2288,1163,2
3114,1.14,1.19,-103.23555755615234,29,2288,1163,2
3115,1.19,1.61,-81.97088623046875,41,2288,1163,2
3116,1.61,2.36,-80.52011108398438,3,2289,1163,2
3117,2.36,2.7,-88.25968170166016,2,2290,1163,2
3118,2.7,3.4,-82.73695373535156,3,2291,1163,2
3119,3.4,3.508,-81.48709106445312,2,2292,1163,2
3120,0.0,0.54,-75.69303131103516,2,2293,1180,2
3121,0.54,0.57,-80.07256317138672,25,2294,1180,2
3122,0.57,0.59,-84.78970336914062,27,2294,1180,2
3123,0.59,0.597,-80.6379623413086,48,2294,1180,2
3124,0.0,2.75,-70.4266128540039,3,2295,967,2
3125,2.75,2.89,-93.07198333740234,2,2296,967,2
3126,2.89,11.97,-73.80754089355469,3,2297,967,2
3127,11.97,15.42,-74.16368865966797,3,2298,967,2
3128,15.42,17.999,-76.4518814086914,2,2299,967,2
3129,0.0,0.64,-78.53811645507812,2,2300,678,2
3130,0.64,0.65,-87.1302719116211,70,2301,678,2
3131,0.65,0.757,-81.99837493896484,5,2301,678,2
3132,0.0,0.64,-81.51587677001953,2,2302,970,2
3133,0.64,1.88,-71.71141815185547,3,2303,970,2
3134,1.88,2.028,-82.7462158203125,2,2304,970,2
3135,0.0,0.42,-77.26429748535156,2,2305,1286,2
3136,0.42,0.43,-79.65789794921875,25,2306,1286,2
3137,0.43,0.45,-82.48307800292969,27,2306,1286,2
3138,0.45,0.46,-87.116455078125,48,2306,1286,2
3139,0.46,1.1159375,-89.1478271484375,2,2307,1286,2
3140,0.0,1.06,-89.04117584228516,2,2308,69,2
3141,1.06,1.59,-64.82276916503906,3,2309,69,2
3142,1.59,1.69,-103.64862060546875,3,2310,69,2
3143,1.69,1.836,-89.6789779663086,2,2311,69,2
3144,0.0,0.09,-83.09004211425781,2,2312,985,2
3145,0.09,0.49,-69.83477020263672,3,2313,985,2
3146,0.49,1.5159375,-77.53582763671875,2,2314,985,2
3147,0.0,0.24,-94.66048431396484,2,2315,1342,2
3148,0.24,0.53,-78.89240264892578,58,2316,1342,2
3149,0.53,0.55,-89.32928466796875,51,2316,1342,2
3150,0.55,1.1939375,-87.33032989501953,2,2317,1342,2
3151,0.0,0.27,-89.631103515625,2,2318,742,2
3152,0.27,0.6,-67.91023254394531,3,2319,742,2
3153,0.6,0.61,-93.76504516601562,52,2320,742,2
3154,0.61,0.62,-89.44346618652344,45,2320,742,2
3155,0.62,0.68,-94.08316802978516,33,2320,742,2
3156,0.68,1.5199375,-84.87351989746094,2,2321,742,2
3157,0.0,0.06,-95.90230560302734,2,2322,148,2
3158,0.06,0.72,-84.90409088134766,3,2323,148,2
3159,0.72,0.9,-78.08602142333984,2,2324,148,2
3160,0.9,0.93,-91.54169464111328,60,2325,148,2
3161,0.93,0.94,-94.59344482421875,57,2325,148,2
3162,0.94,1.14,-91.81459045410156,66,2325,148,2
3163,1.14,1.8179375,-93.00745391845703,3,2326,148,2
3164,0.0,1.13,-75.74903869628906,2,2327,998,2
3165,1.13,1.89,-68.21063232421875,3,2328,998,2
3166,1.89,4.329,-78.3721923828125,2,2329,998,2
3167,0.0,0.41,-90.38544464111328,2,2330,755,2
3168,0.41,0.9,-76.40778350830078,3,2331,755,2
3169,0.9,1.066,-84.663330078125,2,2332,755,2
3170,0.0,0.16,-90.48208618164062,2,2333,153,2
3171,0.16,0.17,-93.00904846191406,22,2334,153,2
3172,0.17,0.19,-94.83352661132812,11,2334,153,2
3173,0.19,0.31,-102.48014068603516,60,2334,153,2
3174,0.31,0.4669375,-86.55802917480469,2,2335,153,2
3175,0.0,0.56,-100.35986328125,2,2336,1092,2
3176,0.56,0.7219375,-97.62891387939453,3,2337,1092,2
3177,0.0,0.28,-98.45079803466797,2,2338,776,2
3178,0.28,0.29,-97.76897430419922,37,2339,776,2
3179,0.29,0.55,-91.90211486816406,26,2339,776,2
3180,0.55,0.56,-102.6441879272461,46,2339,776,2
3181,0.56,0.58,-95.12388610839844,51,2339,776,2
3182,0.58,0.8999375,-86.6515121459961,2,2340,776,2
3183,0.0,0.99,-79.02922058105469,2,2341,173,2
3184,0.99,1.0,-88.92481994628906,25,2342,173,2
3185,1.0,1.02,-86.69168090820312,27,2342,173,2
3186,1.02,1.03,-83.36759948730469,48,2342,173,2
3187,1.03,1.46,-87.96997833251953,2,2343,173,2
3188,0.0,0.34,-92.48126220703125,2,2344,1127,2
3189,0.34,0.35,-86.63995361328125,58,2345,1127,2
3190,0.35,0.62,-92.17440032958984,5,2345,1127,2
3191,0.62,0.63,-92.48787689208984,57,2345,1127,2
3192,0.63,0.6359375,-87.02691650390625,41,2345,1127,2
3193,0.0,0.25,-85.32637023925781,2,2346,126,2
3194,0.25,0.26,-87.79842376708984,70,2347,126,2
3195,0.26,0.35,-85.65864562988281,5,2347,126,2
3196,0.35,0.5,-79.13121795654297,2,2348,126,2
3197,0.0,0.16,-84.01512145996094,2,2349,417,2
3198,0.16,0.17,-104.58195495605469,52,2350,417,2
3199,0.17,0.18,-100.42247009277344,45,2350,417,2
3200,0.18,0.28,-97.08644104003906,33,2350,417,2
3201,0.28,0.45,-92.27166748046875,2,2351,417,2
3202,0.45,0.72,-87.90975189208984,3,2352,417,2
3203,0.72,0.81,-97.8776626586914,2,2353,417,2
3204,0.81,1.21,-90.42789459228516,3,2354,417,2
3205,1.21,1.429,-95.2848892211914,2,2355,417,2
3206,0.0,0.77,-87.25282287597656,2,2356,797,2
3207,0.77,0.88,-85.0888671875,3,2357,797,2
3208,0.88,1.0299375,-74.18379974365234,2,2358,797,2
3209,0.0,0.45,-93.3048095703125,2,2359,437,2
3210,0.45,0.46,-88.81339263916016,36,2360,437,2
3211,0.46,0.48,-96.08232116699219,5,2360,437,2
3212,0.48,0.52,-92.3504638671875,60,2360,437,2
3213,0.52,0.597,-79.49012756347656,2,2361,437,2
3214,0.0,0.01,-100.28700256347656,58,2362,1352,2
3215,0.01,0.08,-100.18366241455078,10,2362,1352,2
3216,0.08,0.09,-92.14657592773438,36,2362,1352,2
3217,0.09,0.1,-90.07819366455078,44,2362,1352,2
3218,0.1,0.12,-88.81627655029297,27,2362,1352,2
3219,0.12,0.13,-83.68668365478516,58,2362,1352,2
3220,0.13,0.32,-94.50542449951172,60,2362,1352,2
3221,0.32,0.74,-94.70793914794922,2,2363,1352,2
3222,0.74,0.83,-102.32176208496094,3,2364,1352,2
3223,0.83,0.9089375,-88.03155517578125,2,2365,1352,2
3224,0.0,0.75,-81.98487091064453,2,2366,924,2
3225,0.75,1.18,-84.9251480102539,3,2367,924,2
3226,1.18,1.3299375,-78.73596954345703,2,2368,924,2
3227,0.0,0.7,-86.57760620117188,2,2369,1369,2
3228,0.7,0.86,-81.03209686279297,3,2370,1369,2
3229,0.86,0.92,-76.14849090576172,2,2371,1369,2
3230,0.92,0.93,-82.93739318847656,70,2372,1369,2
3231,0.93,0.9469375,-84.82249450683594,5,2372,1369,2
3232,0.0,0.1,-100.20219421386719,2,2373,447,2
3233,0.1,0.11,-89.04718017578125,69,2374,447,2
3234,0.11,0.13,-88.71266174316406,5,2374,447,2
3235,0.13,0.14,-86.67420959472656,46,2375,447,2
3236,0.14,0.16,-98.50949096679688,17,2375,447,2
3237,0.16,0.77,-91.3572006225586,2,2376,447,2
3238,0.77,1.24,-81.8661880493164,3,2377,447,2
3239,1.24,2.0509375,-90.72660827636719,2,2378,447,2
3240,0.0,0.9,-84.5210952758789,2,2379,978,2
3241,0.9,0.98,-100.24617004394531,3,2380,978,2
3242,0.98,1.0909375,-86.48324584960938,2,2381,978,2
3243,0.0,1.14,-83.86697387695312,2,2382,138,2
3244,1.14,1.22,-87.6195068359375,3,2383,138,2
3245,1.22,1.23,-87.84831237792969,57,2384,138,2
3246,1.23,1.24,-91.306640625,42,2384,138,2
3247,1.24,1.25,-89.37895202636719,46,2384,138,2
3248,1.25,1.26,-94.93346405029297,41,2384,138,2
3249,1.26,1.3129375,-86.35736083984375,3,2385,138,2
3250,0.0,0.22,-86.92945098876953,2,2386,46,2
3251,0.22,0.4,-85.92510986328125,25,2387,46,2
3252,0.4,0.42,-88.66421508789062,27,2387,46,2
3253,0.42,0.43,-92.61511993408203,48,2387,46,2
3254,0.43,0.97,-92.63603210449219,2,2388,46,2
3255,0.97,1.39,-85.74989318847656,3,2389,46,2
3256,1.39,1.5029375,-86.20259094238281,2,2390,46,2
3257,0.0,0.45,-84.33155059814453,2,2391,1007,2
3258,0.45,0.46,-107.61280059814453,70,2392,1007,2
3259,0.46,0.59,-92.85054016113281,5,2392,1007,2
3260,0.59,1.1709375,-76.79866790771484,2,2393,1007,2
3261,0.0,0.4,-78.35540771484375,2,2394,185,2
3262,0.4,0.52,-86.54029083251953,3,2395,185,2
3263,0.52,0.576,-86.4462661743164,3,2396,185,2
3264,0.0,0.4,-82.19336700439453,2,2397,540,2
3265,0.4,0.49,-84.98523712158203,25,2398,540,2
3266,0.49,0.51,-80.67304992675781,27,2398,540,2
3267,0.51,0.52,-77.62723541259766,48,2398,540,2
3268,0.52,1.3509375,-89.00045013427734,2,2399,540,2
3269,0.0,0.7,-97.83361053466797,2,2400,1257,2
3270,0.7,0.71,-92.0237045288086,37,2401,1257,2
3271,0.71,0.72,-90.04485321044922,14,2401,1257,2
3272,0.72,0.73,-98.30705261230469,49,2401,1257,2
3273,0.73,0.74,-92.53741455078125,45,2402,1257,2
3274,0.74,0.75,-94.43428039550781,14,2402,1257,2
3275,0.75,0.76,-108.0226058959961,49,2402,1257,2
3276,0.76,1.298,-86.51760864257812,2,2403,1257,2
3277,0.0,0.75,-90.18856811523438,2,2404,56,2
3278,0.75,0.79,-87.97607421875,60,2405,56,2
3279,0.79,0.8,-88.98129272460938,57,2405,56,2
3280,0.8,0.81,-89.97850036621094,66,2405,56,2
3281,0.81,1.1429375,-95.04522705078125,3,2406,56,2
3282,0.0,0.17,-89.69340515136719,2,2407,353,2
3283,0.17,0.813,-79.91221618652344,3,2408,353,2
3284,0.0,0.32,-103.62367248535156,2,2409,129,2
3285,0.32,0.33,-101.54359436035156,52,2410,129,2
3286,0.33,0.34,-98.75936889648438,45,2410,129,2
3287,0.34,0.44,-110.48066711425781,33,2410,129,2
3288,0.44,0.78,-73.83233642578125,3,2411,129,2
3289,0.78,0.9109375,-102.351318359375,2,2412,129,2
3290,0.0,0.5,-84.03878784179688,2,2413,599,2
3291,0.5,0.57,-91.18510437011719,25,2414,599,2
3292,0.57,0.59,-92.47042846679688,27,2414,599,2
3293,0.59,0.597,-85.2888412475586,48,2414,599,2
3294,0.0,0.17,-88.38346862792969,2,2415,305,2
3295,0.17,0.18,-99.75676727294922,56,2416,305,2
3296,0.18,0.19,-95.52577209472656,57,2416,305,2
3297,0.19,0.2,-95.76580810546875,38,2416,305,2
3298,0.2,0.21,-122.4478988647461,24,2416,305,2
3299,0.21,0.53,-105.6046142578125,39,2416,305,2
3300,0.53,0.54,-100.00082397460938,45,2416,305,2
3301,0.54,0.57,-99.33197021484375,60,2416,305,2
3302,0.57,0.7009375,-87.23747253417969,2,2417,305,2
3303,0.0,0.05,-88.87418365478516,3,2418,364,2
3304,0.05,0.57,-80.91625213623047,2,2419,364,2
3305,0.57,0.7909375,-86.28180694580078,3,2420,364,2
3306,0.0,1.57,-87.88182067871094,2,2421,608,2
3307,1.57,1.6,-88.25125885009766,25,2422,608,2
3308,1.6,1.62,-88.25587463378906,27,2422,608,2
3309,1.62,1.63,-85.95681762695312,48,2422,608,2
3310,1.63,1.792,-90.78178405761719,2,2423,608,2
3311,0.0,0.3,-86.21267700195312,2,2424,37,2
3312,0.3,0.31,-84.39686584472656,70,2425,37,2
3313,0.31,0.4,-89.0556411743164,5,2425,37,2
3314,0.4,0.4859375,-85.84156799316406,2,2426,37,2
3315,0.0,1.4,-81.42037200927734,2,2427,322,2
3316,1.4,1.41,-75.42469787597656,70,2428,322,2
3317,1.41,1.43,-76.05024719238281,5,2428,322,2
3318,1.43,1.742,-73.23511505126953,2,2429,322,2
3319,0.0,0.19,-92.1875,2,2430,449,2
3320,0.19,0.2,-86.70365142822266,58,2431,449,2
3321,0.2,0.4,-95.06062316894531,5,2431,449,2
3322,0.4,0.41,-95.40924072265625,57,2431,449,2
3323,0.41,0.42,-89.46395874023438,41,2431,449,2
3324,0.42,0.6719375,-74.7318344116211,2,2432,449,2
3325,0.0,0.61,-97.84137725830078,2,2433,672,2
3326,0.61,0.62,-87.49823760986328,22,2434,672,2
3327,0.62,0.64,-91.60850524902344,11,2434,672,2
3328,0.64,0.7019375,-90.36248016357422,60,2434,672,2
3329,0.0,0.28,-88.0904541015625,2,2435,326,2
3330,0.28,0.29,-85.2509994506836,47,2436,326,2
3331,0.29,0.31,-87.3140869140625,8,2436,326,2
3332,0.31,0.32,-97.13526916503906,45,2436,326,2
3333,0.32,0.33,-96.00273132324219,57,2436,326,2
3334,0.33,0.43,-107.1233139038086,50,2436,326,2
3335,0.43,1.1699375,-84.3782958984375,2,2437,326,2
3336,0.0,0.24,-80.2720947265625,2,2438,700,2
3337,0.24,0.43,-87.47775268554688,25,2439,700,2
3338,0.43,0.45,-100.22576904296875,27,2439,700,2
3339,0.45,0.464,-89.80892944335938,48,2439,700,2
3340,0.0,0.29,-87.29186248779297,2,2440,48,2
3341,0.29,0.3,-93.60625457763672,52,2441,48,2
3342,0.3,0.31,-90.10993194580078,45,2441,48,2
3343,0.31,0.42,-97.27592468261719,33,2441,48,2
3344,0.42,0.68,-85.63566589355469,2,2442,48,2
3345,0.68,0.892,-85.03685760498047,3,2443,48,2
3346,0.0,0.19,-78.7609634399414,2,2444,363,2
