utt_id,interaction_id,speaker,speaker_age_mode,prev_speaker,interlocutor_age_bucket,age_match,gender,age_bucket,condition
train_219_1,train_219,SAHIL,Younger,MAYA,Older,different,male,Younger,code_switched
train_22_0,train_22,MONISHA,Younger,,,different,female,Younger,code_switched
train_22_1,train_22,SAHIL,Younger,MONISHA,Younger,same,male,Younger,monolingual_HI
train_22_2,train_22,MONISHA,Younger,SAHIL,Younger,same,female,Younger,monolingual_HI
train_22_3,train_22,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_220_0,train_220,INDRAVARDHAN,Older,,,different,male,Older,monolingual_EN
train_220_2,train_220,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_220_3,train_220,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_HI
train_221_0,train_221,ROSESH,Younger,,,different,male,Younger,monolingual_EN
train_221_1,train_221,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,monolingual_HI
train_221_2,train_221,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_221_3,train_221,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,code_switched
train_222_0,train_222,ROSESH,Younger,,,different,male,Younger,monolingual_HI
train_222_1,train_222,SAHIL,Younger,ROSESH,Younger,same,male,Younger,monolingual_EN
train_223_0,train_223,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_223_1,train_223,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_224_0,train_224,MAYA,Older,,,different,female,Older,monolingual_EN
train_224_1,train_224,ROSESH,Younger,MAYA,Older,different,male,Younger,monolingual_EN
train_224_2,train_224,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,monolingual_EN
train_225_0,train_225,ROSESH,Younger,,,different,male,Younger,monolingual_HI
train_225_1,train_225,MAYA,Older,ROSESH,Younger,different,female,Older,monolingual_EN
train_225_2,train_225,ROSESH,Younger,MAYA,Older,different,male,Younger,code_switched
train_225_3,train_225,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,code_switched
train_225_4,train_225,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_EN
train_226_0,train_226,MONISHA,Younger,,,different,female,Younger,code_switched
train_226_1,train_226,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_227_0,train_227,MAYA,Older,,,different,female,Older,code_switched
train_227_1,train_227,ROSESH,Younger,MAYA,Older,different,male,Younger,monolingual_EN
train_227_2,train_227,MONISHA,Younger,ROSESH,Younger,same,female,Younger,code_switched
train_227_3,train_227,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_EN
train_227_5,train_227,MONISHA,Younger,MAYA,Older,different,female,Younger,monolingual_EN
train_227_6,train_227,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_227_7,train_227,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_227_8,train_227,MONISHA,Younger,MONISHA,Younger,same,female,Younger,code_switched
train_227_9,train_227,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_HI
train_228_0,train_228,MAYA,Older,,,different,female,Older,code_switched
train_228_1,train_228,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_HI
train_228_2,train_228,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_229_0,train_229,MAYA,Older,,,different,female,Older,code_switched
train_229_1,train_229,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_23_0,train_23,SAHIL,Younger,,,different,male,Younger,code_switched
train_23_1,train_23,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_23_2,train_23,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_230_0,train_230,MONISHA,Younger,,,different,female,Younger,code_switched
train_230_4,train_230,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_231_0,train_231,VITTHAL,Older,,,different,male,Older,code_switched
train_232_0,train_232,MAYA,Older,,,different,female,Older,code_switched
train_232_1,train_232,SIDDHARTH,Younger,MAYA,Older,different,male,Younger,monolingual_HI
train_232_2,train_232,SIDDHARTH,Younger,SIDDHARTH,Younger,same,male,Younger,monolingual_HI
train_232_3,train_232,MAYA,Older,SIDDHARTH,Younger,different,female,Older,monolingual_HI
train_232_4,train_232,SIDDHARTH,Younger,MAYA,Older,different,male,Younger,code_switched
train_232_5,train_232,MAYA,Older,SIDDHARTH,Younger,different,female,Older,code_switched
train_232_6,train_232,SIDDHARTH,Younger,MAYA,Older,different,male,Younger,code_switched
train_233_0,train_233,MAYA,Older,,,different,female,Older,code_switched
train_233_1,train_233,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_233_2,train_233,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_234_0,train_234,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_234_1,train_234,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_EN
train_234_2,train_234,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_HI
train_234_3,train_234,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_HI
train_234_4,train_234,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_HI
train_234_5,train_234,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_235_0,train_235,MONISHA,Younger,,,different,female,Younger,code_switched
train_235_1,train_235,SAHIL,Younger,MONISHA,Younger,same,male,Younger,monolingual_EN
train_235_2,train_235,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_235_3,train_235,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_235_4,train_235,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_236_0,train_236,MONISHA,Younger,,,different,female,Younger,code_switched
train_236_1,train_236,MONISHA,Younger,MONISHA,Younger,same,female,Younger,code_switched
train_236_2,train_236,BACHCHHE,Younger,MONISHA,Younger,same,unknown,Younger,monolingual_HI
train_236_3,train_236,MAYA,Older,BACHCHHE,Younger,different,female,Older,code_switched
train_237_5,train_237,MONISHA,Younger,,,different,female,Younger,code_switched
train_238_0,train_238,MAYA,Older,,,different,female,Older,code_switched
train_239_0,train_239,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_239_1,train_239,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_239_2,train_239,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_239_3,train_239,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_239_4,train_239,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_239_5,train_239,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_24_0,train_24,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_24_1,train_24,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_240_0,train_240,ROSESH,Younger,,,different,male,Younger,code_switched
train_240_1,train_240,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_240_2,train_240,ROSESH,Younger,MAYA,Older,different,male,Younger,code_switched
train_240_3,train_240,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_241_0,train_241,MAYA,Older,,,different,female,Older,code_switched
train_241_1,train_241,MAYA,Older,MAYA,Older,same,female,Older,monolingual_HI
train_241_2,train_241,MAYA,Older,MAYA,Older,same,female,Older,code_switched
train_242_0,train_242,ROSESH,Younger,,,different,male,Younger,code_switched
train_242_1,train_242,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,code_switched
train_242_2,train_242,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_242_3,train_242,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,code_switched
train_243_0,train_243,MAYA,Older,,,different,female,Older,code_switched
train_243_1,train_243,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_244_0,train_244,ROSESH,Younger,,,different,male,Younger,code_switched
train_244_1,train_244,MONISHA,Younger,ROSESH,Younger,same,female,Younger,monolingual_HI
train_244_2,train_244,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_245_0,train_245,PRATIBHA,Older,,,different,female,Older,monolingual_HI
train_245_1,train_245,MONISHA,Younger,PRATIBHA,Older,different,female,Younger,monolingual_HI
train_245_2,train_245,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_246_0,train_246,BALDEV,Older,,,different,male,Older,code_switched
train_246_1,train_246,MAYA AND SARUPA,Older,BALDEV,Older,same,female,Older,monolingual_EN
train_246_2,train_246,INDRAVARDHAN,Older,MAYA AND SARUPA,Older,same,male,Older,monolingual_HI
train_246_3,train_246,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_246_4,train_246,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,code_switched
train_247_0,train_247,ROSESH,Younger,,,different,male,Younger,code_switched
train_247_1,train_247,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,code_switched
train_248_0,train_248,MAYA,Older,,,different,female,Older,code_switched
train_248_1,train_248,SARUPA,Older,MAYA,Older,same,female,Older,code_switched
train_248_2,train_248,MAYA,Older,SARUPA,Older,same,female,Older,monolingual_EN
train_248_3,train_248,SARUPA,Older,MAYA,Older,same,female,Older,code_switched
train_248_4,train_248,MAYA,Older,SARUPA,Older,same,female,Older,code_switched
train_249_0,train_249,MONISHA,Younger,,,different,female,Younger,code_switched
train_249_1,train_249,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_249_2,train_249,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_249_3,train_249,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_HI
train_249_4,train_249,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_249_5,train_249,INDRAVARDHAN,Older,MONISHA,Younger,different,male,Older,code_switched
train_25_0,train_25,SAHIL,Younger,,,different,male,Younger,code_switched
train_25_1,train_25,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_25_2,train_25,SAHIL,Younger,MAYA,Older,different,male,Younger,monolingual_HI
train_25_3,train_25,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_25_4,train_25,SAHIL,Younger,MAYA,Older,different,male,Younger,monolingual_EN
train_25_5,train_25,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_250_0,train_250,MAYA,Older,,,different,female,Older,monolingual_HI
train_250_1,train_250,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_250_2,train_250,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_HI
train_250_3,train_250,SAHIL,Younger,MAYA,Older,different,male,Younger,monolingual_EN
train_251_0,train_251,MAYA,Older,,,different,female,Older,monolingual_HI
train_251_1,train_251,MAYA,Older,MAYA,Older,same,female,Older,monolingual_HI
train_251_2,train_251,ROSESH,Younger,MAYA,Older,different,male,Younger,code_switched
train_252_0,train_252,MONISHA,Younger,,,different,female,Younger,code_switched
train_252_1,train_252,DOCTOR RAJSHEKHAR ACHARYA,Older,MONISHA,Younger,different,male,Older,code_switched
train_253_0,train_253,MAYA,Older,,,different,female,Older,code_switched
train_253_1,train_253,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_253_2,train_253,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_253_3,train_253,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_254_0,train_254,MONISHA,Younger,,,different,female,Younger,code_switched
train_254_1,train_254,SAHIL,Younger,MONISHA,Younger,same,male,Younger,monolingual_HI
train_254_2,train_254,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_254_3,train_254,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_254_4,train_254,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_255_0,train_255,DUSHYANT,Younger,,,different,male,Younger,code_switched
train_255_1,train_255,MONISHA,Younger,DUSHYANT,Younger,same,female,Younger,monolingual_HI
train_255_2,train_255,DUSHYANT,Younger,MONISHA,Younger,same,male,Younger,monolingual_EN
train_255_3,train_255,MONISHA,Younger,DUSHYANT,Younger,same,female,Younger,monolingual_HI
train_256_0,train_256,SAHIL,Younger,,,different,male,Younger,code_switched
train_256_1,train_256,MONISHA,Younger,SAHIL,Younger,same,female,Younger,monolingual_HI
train_256_2,train_256,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_256_3,train_256,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_256_4,train_256,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_256_5,train_256,BACHCHHE,Younger,SAHIL,Younger,same,unknown,Younger,monolingual_EN
train_256_6,train_256,MAYA,Older,BACHCHHE,Younger,different,female,Older,monolingual_HI
train_256_7,train_256,SAHIL,Younger,MAYA,Older,different,male,Younger,code_switched
train_257_0,train_257,ROSESH,Younger,,,different,male,Younger,code_switched
train_257_1,train_257,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,code_switched
train_257_2,train_257,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_257_3,train_257,SAHIL,Younger,ROSESH,Younger,same,male,Younger,code_switched
train_258_0,train_258,MONISHA,Younger,,,different,female,Younger,code_switched
train_258_1,train_258,JUGALKISHORE,Older,MONISHA,Younger,different,male,Older,code_switched
train_258_2,train_258,MONISHA,Younger,JUGALKISHORE,Older,different,female,Younger,code_switched
train_259_0,train_259,MONISHA,Younger,,,different,female,Younger,code_switched
train_259_1,train_259,SAHIL,Younger,MONISHA,Younger,same,male,Younger,monolingual_HI
train_259_2,train_259,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_26_0,train_26,MONISHA,Younger,,,different,female,Younger,code_switched
train_26_1,train_26,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_260_0,train_260,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_260_1,train_260,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_261_0,train_261,MAYA,Older,,,different,female,Older,code_switched
train_261_1,train_261,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_HI
train_262_0,train_262,MADHUSUDAN,Older,,,different,male,Older,code_switched
train_262_1,train_262,SAHIL,Younger,MADHUSUDAN,Older,different,male,Younger,code_switched
train_263_0,train_263,INDRAVARDHAN,Older,,,different,male,Older,monolingual_HI
train_263_1,train_263,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_263_2,train_263,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_263_3,train_263,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_263_4,train_263,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_264_0,train_264,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_265_0,train_265,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_265_1,train_265,MONISHA,Younger,INDRAVARDHAN,Older,different,female,Younger,code_switched
train_265_3,train_265,INDRAVARDHAN,Older,MONISHA,Younger,different,male,Older,code_switched
train_265_4,train_265,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_265_5,train_265,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,code_switched
train_265_6,train_265,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_HI
train_265_7,train_265,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,monolingual_HI
train_265_8,train_265,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_HI
train_265_9,train_265,SAHIL,Younger,ROSESH,Younger,same,male,Younger,code_switched
train_265_10,train_265,SAHIL,Younger,SAHIL,Younger,same,male,Younger,code_switched
train_266_0,train_266,MONISHA,Younger,,,different,female,Younger,code_switched
train_266_1,train_266,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_HI
train_266_2,train_266,MONISHA,Younger,MAYA,Older,different,female,Younger,monolingual_HI
train_266_3,train_266,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_266_4,train_266,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_266_5,train_266,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_EN
train_266_6,train_266,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_266_7,train_266,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_EN
train_266_8,train_266,MONISHA,Younger,MAYA,Older,different,female,Younger,monolingual_HI
train_266_11,train_266,INDRAVARDHAN,Older,MONISHA,Younger,different,male,Older,code_switched
train_266_12,train_266,MONISHA,Younger,INDRAVARDHAN,Older,different,female,Younger,monolingual_HI
train_266_13,train_266,MONISHA,Younger,MONISHA,Younger,same,female,Younger,code_switched
train_266_14,train_266,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_EN
train_267_0,train_267,ROSESH,Younger,,,different,male,Younger,monolingual_EN
train_267_1,train_267,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_267_2,train_267,RAJ GOPAL SHARMA,Older,MAYA,Older,same,male,Older,monolingual_HI
train_268_0,train_268,NEELIMA,Younger,,,different,female,Younger,code_switched
train_268_1,train_268,SAHIL,Younger,NEELIMA,Younger,same,male,Younger,code_switched
train_269_0,train_269,MAYA,Older,,,different,female,Older,code_switched
train_269_1,train_269,SAHIL,Younger,MAYA,Older,different,male,Younger,monolingual_HI
train_269_2,train_269,MAYA,Older,SAHIL,Younger,different,female,Older,monolingual_HI
train_269_3,train_269,SAHIL,Younger,MAYA,Older,different,male,Younger,monolingual_HI
train_269_4,train_269,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_27_2,train_27,SAHIL,Younger,,,different,male,Younger,monolingual_HI
train_27_3,train_27,MAYA,Older,SAHIL,Younger,different,female,Older,monolingual_HI
train_27_4,train_27,MAYA,Older,MAYA,Older,same,female,Older,code_switched
train_27_5,train_27,ROSESH,Younger,MAYA,Older,different,male,Younger,code_switched
train_27_6,train_27,SAHIL,Younger,ROSESH,Younger,same,male,Younger,code_switched
train_270_0,train_270,SAHIL,Younger,,,different,male,Younger,monolingual_EN
train_270_1,train_270,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_270_2,train_270,SAHIL,Younger,MONISHA,Younger,same,male,Younger,monolingual_HI
train_270_3,train_270,MONISHA,Younger,SAHIL,Younger,same,female,Younger,monolingual_HI
train_270_4,train_270,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_270_5,train_270,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_270_6,train_270,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_270_7,train_270,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_270_8,train_270,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_271_0,train_271,INDRAVARDHAN,Older,,,different,male,Older,monolingual_EN
train_271_2,train_271,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_271_3,train_271,SANNU,Younger,INDRAVARDHAN,Older,different,unknown,Younger,code_switched
train_271_4,train_271,INDRAVARDHAN,Older,SANNU,Younger,different,male,Older,monolingual_HI
train_271_5,train_271,SANNU,Younger,INDRAVARDHAN,Older,different,unknown,Younger,code_switched
train_271_6,train_271,INDRAVARDHAN,Older,SANNU,Younger,different,male,Older,code_switched
train_271_7,train_271,SANNU,Younger,INDRAVARDHAN,Older,different,unknown,Younger,code_switched
train_271_8,train_271,CHAMPAK,Older,SANNU,Younger,different,male,Older,code_switched
train_271_9,train_271,INDRAVARDHAN,Older,CHAMPAK,Older,same,male,Older,code_switched
train_272_3,train_272,MONISHA,Younger,,,different,female,Younger,code_switched
train_272_4,train_272,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_272_5,train_272,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_272_6,train_272,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_EN
train_273_0,train_273,MAYA,Older,,,different,female,Older,code_switched
train_273_1,train_273,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_273_2,train_273,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_274_0,train_274,ANIRUDH,Older,,,different,male,Older,code_switched
train_274_1,train_274,SAHIL,Younger,ANIRUDH,Older,different,male,Younger,code_switched
train_275_0,train_275,MAYA,Older,,,different,female,Older,code_switched
train_276_0,train_276,MAYA,Older,,,different,female,Older,code_switched
train_276_1,train_276,SAHIL,Younger,MAYA,Older,different,male,Younger,code_switched
train_276_2,train_276,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_276_3,train_276,SAHIL,Younger,MAYA,Older,different,male,Younger,monolingual_EN
train_276_4,train_276,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_277_0,train_277,INDRAVARDHAN,Older,,,different,male,Older,monolingual_HI
train_277_1,train_277,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_277_2,train_277,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_277_3,train_277,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_EN
train_277_4,train_277,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_277_5,train_277,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_277_6,train_277,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_277_7,train_277,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_HI
train_278_0,train_278,SAHIL,Younger,,,different,male,Younger,monolingual_EN
train_278_1,train_278,MAYA,Older,SAHIL,Younger,different,female,Older,monolingual_HI
train_278_3,train_278,MAYA,Older,MAYA,Older,same,female,Older,code_switched
train_278_5,train_278,MAYA,Older,MAYA,Older,same,female,Older,code_switched
train_278_6,train_278,DUSHYANT,Younger,MAYA,Older,different,male,Younger,code_switched
train_278_7,train_278,MAYA,Older,DUSHYANT,Younger,different,female,Older,code_switched
train_279_0,train_279,MAYA,Older,,,different,female,Older,code_switched
train_279_1,train_279,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_HI
train_279_2,train_279,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_279_3,train_279,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_HI
train_279_4,train_279,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_279_5,train_279,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_28_0,train_28,SAHIL,Younger,,,different,male,Younger,code_switched
train_28_1,train_28,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_28_2,train_28,MONISHA,Younger,MONISHA,Younger,same,female,Younger,code_switched
train_28_3,train_28,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_280_0,train_280,ANIRUDH,Older,,,different,male,Older,code_switched
train_280_1,train_280,ANIRUDH,Older,ANIRUDH,Older,same,male,Older,monolingual_HI
train_280_2,train_280,SAHIL,Younger,ANIRUDH,Older,different,male,Younger,monolingual_EN
train_281_0,train_281,ROSESH,Younger,,,different,male,Younger,code_switched
train_281_1,train_281,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,code_switched
train_282_0,train_282,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_282_1,train_282,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_282_2,train_282,VITTHAL,Older,INDRAVARDHAN,Older,same,male,Older,monolingual_HI
train_282_3,train_282,INDRAVARDHAN,Older,VITTHAL,Older,same,male,Older,code_switched
train_282_4,train_282,VITTHAL,Older,INDRAVARDHAN,Older,same,male,Older,monolingual_HI
train_283_0,train_283,SAHIL,Younger,,,different,male,Younger,monolingual_HI
train_283_1,train_283,MONISHA,Younger,SAHIL,Younger,same,female,Younger,monolingual_HI
train_283_2,train_283,SAHIL,Younger,MONISHA,Younger,same,male,Younger,monolingual_HI
train_283_3,train_283,VIDISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_283_4,train_283,SAHIL,Younger,VIDISHA,Younger,same,male,Younger,code_switched
train_283_5,train_283,VIDISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_283_6,train_283,SAHIL,Younger,VIDISHA,Younger,same,male,Younger,code_switched
train_284_0,train_284,PANDIT,Older,,,different,male,Older,code_switched
train_284_1,train_284,SAHIL,Younger,PANDIT,Older,different,male,Younger,code_switched
train_284_2,train_284,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_284_3,train_284,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_285_2,train_285,ROSESH,Younger,,,different,male,Younger,code_switched
train_285_3,train_285,SAHIL,Younger,ROSESH,Younger,same,male,Younger,monolingual_HI
train_285_4,train_285,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_285_6,train_285,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,monolingual_HI
train_285_7,train_285,MONISHA,Younger,INDRAVARDHAN,Older,different,female,Younger,code_switched
train_285_8,train_285,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_286_0,train_286,MAYA,Older,,,different,female,Older,code_switched
train_286_1,train_286,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_286_2,train_286,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_286_3,train_286,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_286_4,train_286,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_287_0,train_287,SAHIL,Younger,,,different,male,Younger,code_switched
train_287_1,train_287,ROSESH,Younger,SAHIL,Younger,same,male,Younger,code_switched
train_287_2,train_287,SAHIL,Younger,ROSESH,Younger,same,male,Younger,monolingual_HI
train_287_3,train_287,ROSESH,Younger,SAHIL,Younger,same,male,Younger,code_switched
train_288_0,train_288,MAYA,Older,,,different,female,Older,monolingual_HI
train_288_1,train_288,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_288_2,train_288,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_EN
train_289_0,train_289,PRIYA,Younger,,,different,female,Younger,code_switched
train_29_0,train_29,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_29_1,train_29,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_HI
train_29_2,train_29,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_29_3,train_29,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_29_4,train_29,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_HI
train_29_5,train_29,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_EN
train_29_6,train_29,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_29_7,train_29,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_290_0,train_290,MAYA,Older,,,different,female,Older,monolingual_HI
train_290_1,train_290,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_290_2,train_290,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_290_3,train_290,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_290_4,train_290,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_HI
train_291_0,train_291,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_291_1,train_291,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_291_2,train_291,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_EN
