utt_id,interaction_id,speaker,speaker_age_mode,prev_speaker,interlocutor_age_bucket,age_match,gender,age_bucket,condition
train_286_4,train_286,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_287_0,train_287,SAHIL,Younger,,,different,male,Younger,code_switched
train_287_1,train_287,ROSESH,Younger,SAHIL,Younger,same,male,Younger,code_switched
train_287_2,train_287,SAHIL,Younger,ROSESH,Younger,same,male,Younger,monolingual_HI
train_287_3,train_287,ROSESH,Younger,SAHIL,Younger,same,male,Younger,code_switched
train_288_0,train_288,MAYA,Older,,,different,female,Older,monolingual_HI
train_288_1,train_288,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_288_2,train_288,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_EN
train_29_0,train_29,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_29_1,train_29,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_HI
train_29_2,train_29,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_29_3,train_29,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_29_4,train_29,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_HI
train_29_5,train_29,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_EN
train_29_6,train_29,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_29_7,train_29,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_291_0,train_291,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_291_1,train_291,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_291_2,train_291,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_EN
train_291_3,train_291,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_295_0,train_295,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_295_1,train_295,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_296_0,train_296,SAHIL,Younger,,,different,male,Younger,monolingual_EN
train_296_1,train_296,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_298_0,train_298,ROSESH,Younger,,,different,male,Younger,monolingual_HI
train_298_1,train_298,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,code_switched
train_298_2,train_298,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_298_3,train_298,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_EN
train_298_4,train_298,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,code_switched
train_298_5,train_298,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_299_0,train_299,RADHABAI,Older,,,different,female,Older,code_switched
train_299_1,train_299,MAYA,Older,RADHABAI,Older,same,female,Older,code_switched
train_30_0,train_30,RADHABAI,Older,,,different,female,Older,monolingual_HI
train_30_1,train_30,INDRAVARDHAN,Older,RADHABAI,Older,same,male,Older,code_switched
train_301_0,train_301,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_301_1,train_301,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_304_0,train_304,ROSESH,Younger,,,different,male,Younger,code_switched
train_304_1,train_304,MAYA,Older,ROSESH,Younger,different,female,Older,monolingual_EN
train_305_0,train_305,MONISHA,Younger,,,different,female,Younger,code_switched
train_305_1,train_305,INDRAVARDHAN,Older,MONISHA,Younger,different,male,Older,code_switched
train_306_0,train_306,JUGALKISHORE,Older,,,different,male,Older,code_switched
train_306_1,train_306,MONISHA,Younger,JUGALKISHORE,Older,different,female,Younger,monolingual_HI
train_306_2,train_306,JUGALKISHORE,Older,MONISHA,Younger,different,male,Older,code_switched
train_306_3,train_306,MONISHA,Younger,JUGALKISHORE,Older,different,female,Younger,code_switched
train_306_4,train_306,JUGALKISHORE,Older,MONISHA,Younger,different,male,Older,code_switched
train_307_0,train_307,MAYA,Older,,,different,female,Older,code_switched
train_307_2,train_307,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_307_3,train_307,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_31_0,train_31,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_31_1,train_31,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_31_2,train_31,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_310_0,train_310,ROSESH,Younger,,,different,male,Younger,code_switched
train_310_1,train_310,ROSESH,Younger,ROSESH,Younger,same,male,Younger,code_switched
train_310_2,train_310,SAHIL,Younger,ROSESH,Younger,same,male,Younger,monolingual_HI
train_312_0,train_312,SHARMAN,Younger,,,different,male,Younger,code_switched
train_312_1,train_312,INDRAVARDHAN,Older,SHARMAN,Younger,different,male,Older,monolingual_HI
train_313_0,train_313,MAYA,Older,,,different,female,Older,code_switched
train_313_1,train_313,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_313_2,train_313,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_314_0,train_314,MAYA,Older,,,different,female,Older,code_switched
train_314_1,train_314,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_314_2,train_314,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_319_2,train_319,SAHIL,Younger,,,different,male,Younger,code_switched
train_319_3,train_319,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_319_4,train_319,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,monolingual_HI
train_319_5,train_319,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,monolingual_HI
train_324_0,train_324,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_324_1,train_324,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_324_2,train_324,SIDDHARTH,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_HI
train_324_3,train_324,INDRAVARDHAN,Older,SIDDHARTH,Younger,different,male,Older,monolingual_HI
train_324_4,train_324,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_324_5,train_324,SIDDHARTH,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_EN
train_33_0,train_33,MAYA,Older,,,different,female,Older,code_switched
train_33_1,train_33,MONISHA,Younger,MAYA,Older,different,female,Younger,monolingual_HI
train_33_2,train_33,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_330_0,train_330,ILA,Older,,,different,female,Older,code_switched
train_330_1,train_330,INDRAVARDHAN,Older,ILA,Older,same,male,Older,code_switched
train_331_0,train_331,MONISHA,Younger,,,different,female,Younger,code_switched
train_331_1,train_331,INDRAVARDHAN,Older,MONISHA,Younger,different,male,Older,monolingual_HI
train_332_0,train_332,MONISHA,Younger,,,different,female,Younger,code_switched
train_332_1,train_332,ROSESH,Younger,MONISHA,Younger,same,male,Younger,monolingual_EN
train_332_2,train_332,MONISHA,Younger,ROSESH,Younger,same,female,Younger,code_switched
train_334_0,train_334,MONISHA,Younger,,,different,female,Younger,code_switched
train_334_1,train_334,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_HI
train_335_0,train_335,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_335_1,train_335,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_EN
train_335_2,train_335,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_EN
train_335_4,train_335,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_335_6,train_335,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_336_0,train_336,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_336_1,train_336,BHALU,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_EN
train_336_2,train_336,INDRAVARDHAN,Older,BHALU,Younger,different,male,Older,code_switched
train_339_0,train_339,MONISHA,Younger,,,different,female,Younger,code_switched
train_339_1,train_339,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_341_0,train_341,MAYA,Older,,,different,female,Older,code_switched
train_341_1,train_341,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_HI
train_341_2,train_341,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_HI
train_342_0,train_342,KOKI,Younger,,,different,female,Younger,monolingual_EN
train_342_1,train_342,INDRAVARDHAN,Older,KOKI,Younger,different,male,Older,code_switched
train_342_2,train_342,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,monolingual_HI
train_342_3,train_342,KOKI,Younger,INDRAVARDHAN,Older,different,female,Younger,code_switched
train_342_4,train_342,KOKI,Younger,KOKI,Younger,same,female,Younger,code_switched
train_342_5,train_342,INDRAVARDHAN,Older,KOKI,Younger,different,male,Older,monolingual_HI
train_346_0,train_346,SAHIL,Younger,,,different,male,Younger,code_switched
train_346_1,train_346,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_346_2,train_346,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_346_3,train_346,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_346_4,train_346,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_348_0,train_348,MAYA,Older,,,different,female,Older,code_switched
train_348_1,train_348,RADHABAI,Older,MAYA,Older,same,female,Older,code_switched
train_350_0,train_350,SAHIL,Younger,,,different,male,Younger,code_switched
train_350_1,train_350,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_350_2,train_350,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_351_0,train_351,SAHIL,Younger,,,different,male,Younger,code_switched
train_351_1,train_351,ROSESH,Younger,SAHIL,Younger,same,male,Younger,code_switched
train_352_0,train_352,RAJ GOPAL SHARMA,Older,,,different,male,Older,code_switched
train_352_1,train_352,ROSESH,Younger,RAJ GOPAL SHARMA,Older,different,male,Younger,code_switched
train_352_2,train_352,RAJ GOPAL SHARMA,Older,ROSESH,Younger,different,male,Older,code_switched
train_353_0,train_353,DUSHYANT,Younger,,,different,male,Younger,code_switched
train_353_1,train_353,ROSESH,Younger,DUSHYANT,Younger,same,male,Younger,code_switched
train_355_0,train_355,SAHIL,Younger,,,different,male,Younger,code_switched
train_355_1,train_355,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_355_2,train_355,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_HI
train_355_3,train_355,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_355_4,train_355,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_356_0,train_356,MAYA,Older,,,different,female,Older,code_switched
train_356_1,train_356,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_357_0,train_357,SAHIL,Younger,,,different,male,Younger,code_switched
train_357_1,train_357,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_357_2,train_357,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_357_3,train_357,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_358_0,train_358,MAYA,Older,,,different,female,Older,code_switched
train_358_1,train_358,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_358_2,train_358,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_358_3,train_358,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_359_0,train_359,ROSESH,Younger,,,different,male,Younger,code_switched
train_359_1,train_359,SAHIL,Younger,ROSESH,Younger,same,male,Younger,monolingual_EN
train_362_0,train_362,SIDDHARTH,Younger,,,different,male,Younger,code_switched
train_362_1,train_362,INDRAVARDHAN,Older,SIDDHARTH,Younger,different,male,Older,code_switched
train_362_2,train_362,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_365_0,train_365,MAYA,Older,,,different,female,Older,code_switched
train_365_1,train_365,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_365_2,train_365,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_HI
train_369_0,train_369,PANDIT,Older,,,different,male,Older,code_switched
train_369_1,train_369,SAHIL,Younger,PANDIT,Older,different,male,Younger,code_switched
train_37_0,train_37,ROSESH,Younger,,,different,male,Younger,code_switched
train_37_1,train_37,MAYA,Older,ROSESH,Younger,different,female,Older,monolingual_EN
train_37_2,train_37,ROSESH,Younger,MAYA,Older,different,male,Younger,code_switched
train_37_3,train_37,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_370_0,train_370,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_370_1,train_370,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_371_0,train_371,MAYA,Older,,,different,female,Older,code_switched
train_371_1,train_371,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_371_2,train_371,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_372_0,train_372,SAHIL,Younger,,,different,male,Younger,code_switched
train_372_1,train_372,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_373_0,train_373,MAYA,Older,,,different,female,Older,code_switched
train_373_1,train_373,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_373_2,train_373,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_375_0,train_375,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_375_1,train_375,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_375_2,train_375,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_EN
train_375_3,train_375,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_376_0,train_376,ROSESH,Younger,,,different,male,Younger,code_switched
train_376_1,train_376,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_376_2,train_376,ROSESH,Younger,MAYA,Older,different,male,Younger,code_switched
train_376_3,train_376,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_376_4,train_376,ROSESH,Younger,MAYA,Older,different,male,Younger,monolingual_HI
train_376_5,train_376,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_376_6,train_376,ROSESH,Younger,MAYA,Older,different,male,Younger,code_switched
train_376_7,train_376,MAYA,Older,ROSESH,Younger,different,female,Older,monolingual_HI
train_376_8,train_376,ROSESH,Younger,MAYA,Older,different,male,Younger,code_switched
train_378_0,train_378,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_378_1,train_378,BHALU,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_HI
train_378_2,train_378,BHALU,Younger,BHALU,Younger,same,male,Younger,monolingual_EN
train_378_3,train_378,BHALU,Younger,BHALU,Younger,same,male,Younger,code_switched
train_378_4,train_378,INDRAVARDHAN,Older,BHALU,Younger,different,male,Older,code_switched
train_38_0,train_38,MONISHA,Younger,,,different,female,Younger,code_switched
train_38_1,train_38,MONISHA,Younger,MONISHA,Younger,same,female,Younger,code_switched
train_38_2,train_38,SAHIL,Younger,MONISHA,Younger,same,male,Younger,monolingual_HI
train_381_0,train_381,SAHIL,Younger,,,different,male,Younger,monolingual_HI
train_381_1,train_381,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_381_2,train_381,MONISHA,Younger,MONISHA,Younger,same,female,Younger,code_switched
train_381_3,train_381,SAHIL,Younger,MONISHA,Younger,same,male,Younger,monolingual_HI
train_381_4,train_381,MONISHA,Younger,SAHIL,Younger,same,female,Younger,monolingual_EN
train_381_5,train_381,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_382_0,train_382,MAYA,Older,,,different,female,Older,code_switched
train_382_1,train_382,MAYA,Older,MAYA,Older,same,female,Older,code_switched
train_382_2,train_382,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_383_0,train_383,MONISHA,Younger,,,different,female,Younger,code_switched
train_383_1,train_383,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_383_2,train_383,MAYA,Older,MAYA,Older,same,female,Older,code_switched
train_384_0,train_384,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_384_1,train_384,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_HI
train_384_2,train_384,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_HI
train_384_3,train_384,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_386_0,train_386,MAYA,Older,,,different,female,Older,code_switched
train_386_1,train_386,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_386_2,train_386,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_386_4,train_386,MAYA,Older,MAYA,Older,same,female,Older,code_switched
train_387_0,train_387,MAYA,Older,,,different,female,Older,code_switched
train_387_1,train_387,ROSESH,Younger,MAYA,Older,different,male,Younger,code_switched
train_387_2,train_387,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_387_3,train_387,ROSESH,Younger,MAYA,Older,different,male,Younger,code_switched
train_388_0,train_388,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_388_1,train_388,MONISHA,Younger,INDRAVARDHAN,Older,different,female,Younger,code_switched
train_388_2,train_388,INDRAVARDHAN,Older,MONISHA,Younger,different,male,Older,code_switched
train_389_0,train_389,MONISHA,Younger,,,different,female,Younger,code_switched
train_389_1,train_389,INDRAVARDHAN,Older,MONISHA,Younger,different,male,Older,code_switched
train_389_2,train_389,MONISHA,Younger,INDRAVARDHAN,Older,different,female,Younger,code_switched
train_389_3,train_389,INDRAVARDHAN,Older,MONISHA,Younger,different,male,Older,code_switched
train_39_0,train_39,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_39_1,train_39,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_EN
train_39_2,train_39,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_390_0,train_390,MAYA,Older,,,different,female,Older,code_switched
train_390_1,train_390,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_391_0,train_391,SAHIL,Younger,,,different,male,Younger,code_switched
train_391_1,train_391,MAYA,Older,SAHIL,Younger,different,female,Older,monolingual_EN
train_391_2,train_391,SAHIL,Younger,MAYA,Older,different,male,Younger,monolingual_HI
train_393_0,train_393,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_393_1,train_393,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_393_2,train_393,MONISHA,Younger,INDRAVARDHAN,Older,different,female,Younger,monolingual_EN
train_393_3,train_393,INDRAVARDHAN,Older,MONISHA,Younger,different,male,Older,code_switched
train_394_0,train_394,MONISHA,Younger,,,different,female,Younger,code_switched
train_394_1,train_394,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_395_2,train_395,SAHIL,Younger,,,different,male,Younger,monolingual_HI
train_395_3,train_395,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_395_4,train_395,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_395_5,train_395,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_397_0,train_397,MAYA,Older,,,different,female,Older,code_switched
train_397_1,train_397,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_398_0,train_398,MAYA,Older,,,different,female,Older,code_switched
train_398_1,train_398,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_399_0,train_399,MONISHA,Younger,,,different,female,Younger,code_switched
train_399_1,train_399,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_399_2,train_399,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_399_3,train_399,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_4_0,train_4,DUSHYANT,Younger,,,different,male,Younger,code_switched
train_4_1,train_4,MAYA,Older,DUSHYANT,Younger,different,female,Older,code_switched
train_4_2,train_4,DUSHYANT,Younger,MAYA,Older,different,male,Younger,monolingual_EN
train_4_3,train_4,MAYA,Older,DUSHYANT,Younger,different,female,Older,code_switched
train_40_1,train_40,MAYA,Older,,,different,female,Older,monolingual_EN
train_40_2,train_40,ROSESH,Younger,MAYA,Older,different,male,Younger,code_switched
train_40_3,train_40,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_40_4,train_40,ROSESH,Younger,MAYA,Older,different,male,Younger,code_switched
train_401_0,train_401,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_401_1,train_401,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_402_0,train_402,AMAR TWANSHU,Younger,,,different,male,Younger,code_switched
train_402_1,train_402,INDRAVARDHAN,Older,AMAR TWANSHU,Younger,different,male,Older,monolingual_EN
train_402_2,train_402,AMAR TWANSHU,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_EN
train_402_3,train_402,INDRAVARDHAN,Older,AMAR TWANSHU,Younger,different,male,Older,code_switched
train_403_0,train_403,ROSESH,Younger,,,different,male,Younger,monolingual_EN
train_403_1,train_403,MAYA,Older,ROSESH,Younger,different,female,Older,monolingual_EN
train_404_0,train_404,SAHIL,Younger,,,different,male,Younger,code_switched
train_404_1,train_404,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_405_4,train_405,MAYA,Older,,,different,female,Older,monolingual_HI
train_405_5,train_405,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_406_0,train_406,MAYA,Older,,,different,female,Older,code_switched
train_406_1,train_406,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_406_2,train_406,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_409_0,train_409,MAYA,Older,,,different,female,Older,code_switched
train_409_1,train_409,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_41_0,train_41,MAYA,Older,,,different,female,Older,monolingual_HI
train_41_1,train_41,SAHIL,Younger,MAYA,Older,different,male,Younger,monolingual_EN
train_410_0,train_410,SAHIL,Younger,,,different,male,Younger,code_switched
train_410_1,train_410,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_410_2,train_410,SAHIL,Younger,MONISHA,Younger,same,male,Younger,monolingual_HI
train_410_3,train_410,MONISHA,Younger,SAHIL,Younger,same,female,Younger,monolingual_HI
train_410_4,train_410,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_410_5,train_410,MONISHA,Younger,SAHIL,Younger,same,female,Younger,monolingual_HI
train_410_6,train_410,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_410_7,train_410,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_411_0,train_411,INDRAVARDHAN,Older,,,different,male,Older,monolingual_HI
train_411_1,train_411,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_411_2,train_411,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,monolingual_HI
train_411_3,train_411,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_HI
train_411_4,train_411,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,monolingual_HI
train_414_0,train_414,MAYA,Older,,,different,female,Older,code_switched
train_414_1,train_414,KASHYAP,Younger,MAYA,Older,different,male,Younger,monolingual_HI
train_414_2,train_414,MAYA,Older,KASHYAP,Younger,different,female,Older,monolingual_HI
train_415_0,train_415,MONISHA,Younger,,,different,female,Younger,code_switched
train_415_1,train_415,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_415_2,train_415,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_416_0,train_416,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_416_1,train_416,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_416_2,train_416,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_416_3,train_416,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_416_4,train_416,MAYA,Older,MAYA,Older,same,female,Older,monolingual_HI
train_416_5,train_416,MAYA,Older,MAYA,Older,same,female,Older,code_switched
train_418_0,train_418,SAHIL,Younger,,,different,male,Younger,code_switched
train_418_1,train_418,NAGESH,Older,SAHIL,Younger,different,male,Older,monolingual_HI
train_418_2,train_418,SAHIL,Younger,NAGESH,Older,different,male,Younger,monolingual_EN
train_419_0,train_419,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_419_1,train_419,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_419_2,train_419,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_419_3,train_419,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_419_5,train_419,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_419_7,train_419,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_42_0,train_42,MADHUSUDAN,Older,,,different,male,Older,code_switched
train_42_1,train_42,MADHUSUDAN,Older,MADHUSUDAN,Older,same,male,Older,monolingual_HI
train_42_2,train_42,INDRAVARDHAN,Older,MADHUSUDAN,Older,same,male,Older,code_switched
train_420_0,train_420,MONISHA,Younger,,,different,female,Younger,code_switched
train_420_1,train_420,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_421_1,train_421,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_421_2,train_421,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_422_0,train_422,ROSESH,Younger,,,different,male,Younger,monolingual_HI
train_422_1,train_422,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_423_0,train_423,MAYA,Older,,,different,female,Older,code_switched
train_423_1,train_423,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_423_2,train_423,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_424_0,train_424,MAYA,Older,,,different,female,Older,monolingual_EN
train_424_1,train_424,MONISHA,Younger,MAYA,Older,different,female,Younger,monolingual_HI
train_424_2,train_424,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_426_0,train_426,MAYA,Older,,,different,female,Older,code_switched
train_426_1,train_426,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_426_2,train_426,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_EN
train_427_0,train_427,MAYA,Older,,,different,female,Older,code_switched
train_427_1,train_427,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_428_0,train_428,MAYA,Older,,,different,female,Older,code_switched
train_428_1,train_428,ROSESH,Younger,MAYA,Older,different,male,Younger,code_switched
train_428_2,train_428,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_430_0,train_430,MONISHA,Younger,,,different,female,Younger,code_switched
train_430_1,train_430,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_HI
train_430_2,train_430,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_430_3,train_430,MONISHA,Younger,MONISHA,Younger,same,female,Younger,code_switched
train_430_4,train_430,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_EN
train_432_0,train_432,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_432_1,train_432,MONISHA,Younger,INDRAVARDHAN,Older,different,female,Younger,code_switched
train_432_2,train_432,INDRAVARDHAN,Older,MONISHA,Younger,different,male,Older,code_switched
train_434_0,train_434,MAYA,Older,,,different,female,Older,code_switched
train_434_1,train_434,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_434_2,train_434,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_435_0,train_435,SAHIL,Younger,,,different,male,Younger,code_switched
