id,begin,end,phone_goodness,phone_id,word_interval_id,utterance_id,workflow_id
9020,0.24,0.32,-51.31988525390625,70,6467,788,3
9021,0.32,0.46,-45.582977294921875,8,6467,788,3
9022,0.46,1.359,-50.36667251586914,2,6468,788,3
9023,0.0,0.24,-43.83466720581055,2,6469,1222,3
9024,0.24,1.2339375,-49.764095306396484,3,6470,1222,3
9025,0.0,3.79,-54.06110382080078,3,6471,831,3
9026,3.79,10.4359375,-49.891563415527344,2,6472,831,3
9027,0.0,0.08,-54.81005096435547,2,6473,1342,3
9028,0.08,0.19,-54.8477783203125,58,6474,1342,3
9029,0.19,0.92,-48.04930114746094,51,6474,1342,3
9030,0.92,1.1939375,-58.89092254638672,2,6475,1342,3
9031,0.0,0.18,-45.87461853027344,2,6476,1268,3
9032,0.18,0.3,-56.680694580078125,70,6477,1268,3
9033,0.3,0.67,-35.051448822021484,5,6477,1268,3
9034,0.67,1.3659375,-43.56093215942383,2,6478,1268,3
9035,0.0,0.76,-54.221744537353516,2,6479,834,3
9036,0.76,1.0869375,-53.28862762451172,3,6480,834,3
9037,0.0,0.52,-52.8341064453125,3,6481,148,3
9038,0.52,0.97,-43.649383544921875,2,6482,148,3
9039,0.97,1.1,-58.70208740234375,60,6483,148,3
9040,1.1,1.14,-49.297447204589844,57,6483,148,3
9041,1.14,1.29,-40.46869659423828,66,6483,148,3
9042,1.29,1.8179375,-59.42124938964844,3,6484,148,3
9043,0.0,0.62,-50.47273635864258,2,6485,87,3
9044,0.62,0.7,-55.92527770996094,46,6486,87,3
9045,0.7,0.79,-47.50676345825195,20,6486,87,3
9046,0.79,0.94,-59.45014572143555,45,6486,87,3
9047,0.94,1.0499375,-45.728431701660156,2,6487,87,3
9048,0.0,0.07,-40.78268051147461,2,6488,153,3
9049,0.07,0.11,-48.56050491333008,22,6489,153,3
9050,0.11,0.2,-50.9639892578125,11,6489,153,3
9051,0.2,0.27,-65.21766662597656,60,6489,153,3
9052,0.27,0.4669375,-53.1583251953125,2,6490,153,3
9053,0.0,0.62,-48.470088958740234,2,6491,1347,3
9054,0.62,1.64,-32.57925796508789,3,6492,1347,3
9055,1.64,1.87,-41.25798416137695,2,6493,1347,3
9056,0.0,0.52,-55.504764556884766,2,6494,895,3
9057,0.52,0.93,-58.32938766479492,3,6495,895,3
9058,0.93,1.4539375,-51.74671936035156,2,6496,895,3
9059,0.0,0.36,-39.23577117919922,3,6497,288,3
9060,0.36,0.57,-46.60204315185547,3,6498,288,3
9061,0.0,0.21,-37.40901565551758,2,6499,173,3
9062,0.21,0.26,-64.95683288574219,25,6500,173,3
9063,0.26,0.48,-24.359169006347656,27,6500,173,3
9064,0.48,1.0,-40.76900863647461,48,6500,173,3
9065,1.0,1.46,-53.518802642822266,2,6501,173,3
9066,0.0,0.68,-50.48304748535156,2,6502,906,3
9067,0.68,0.97,-58.673187255859375,3,6503,906,3
9068,0.97,1.9509375,-51.64501953125,2,6504,906,3
9069,0.0,0.34,-42.640384674072266,2,6505,4,3
9070,0.34,0.4,-57.87379455566406,52,6506,4,3
9071,0.4,0.48,-61.95500946044922,45,6506,4,3
9072,0.48,0.75,-43.82219696044922,33,6506,4,3
9073,0.75,0.8829375,-45.28726577758789,2,6507,4,3
9074,0.0,0.16,-49.732757568359375,2,6508,417,3
9075,0.16,0.19,-75.12124633789062,52,6509,417,3
9076,0.19,0.31,-67.86837005615234,45,6509,417,3
9077,0.31,0.34,-60.3720588684082,33,6509,417,3
9078,0.34,0.7,-51.78096389770508,3,6510,417,3
9079,0.7,0.75,-65.11973571777344,2,6511,417,3
9080,0.75,1.429,-56.82856369018555,3,6512,417,3
9081,0.0,0.36,-41.82838439941406,2,6513,408,3
9082,0.36,1.03,-39.99604415893555,3,6514,408,3
9083,1.03,1.1779375,-40.332176208496094,2,6515,408,3
9084,0.0,0.06,-74.12569427490234,2,6516,437,3
9085,0.06,0.13,-58.84337615966797,36,6517,437,3
9086,0.13,0.43,-40.04302978515625,5,6517,437,3
9087,0.43,0.49,-58.718017578125,60,6517,437,3
9088,0.49,0.597,-49.82638931274414,2,6518,437,3
9089,0.0,2.9,-61.67249298095703,2,6519,964,3
9090,2.9,3.63,-51.5720329284668,3,6520,964,3
9091,3.63,5.2219375,-51.73862075805664,2,6521,964,3
9092,0.0,0.1,-47.97370529174805,2,6522,414,3
9093,0.1,1.037,-43.42136764526367,3,6523,414,3
9094,0.0,0.03,-50.5820426940918,69,6524,447,3
9095,0.03,0.28,-38.588829040527344,5,6524,447,3
9096,0.28,0.34,-30.31064796447754,46,6525,447,3
9097,0.34,0.37,-54.69645690917969,17,6525,447,3
9098,0.37,2.0509375,-55.41564178466797,3,6526,447,3
9099,0.0,0.44,-47.49046325683594,3,6527,966,3
9100,0.44,7.4159375,-49.015316009521484,2,6528,966,3
9101,0.0,0.25,-37.1463508605957,2,6529,455,3
9102,0.25,0.753,-53.82484436035156,3,6530,455,3
9103,0.0,0.05,-60.17365264892578,25,6531,46,3
9104,0.05,0.25,-36.10060119628906,27,6531,46,3
9105,0.25,0.61,-47.71958923339844,48,6531,46,3
9106,0.61,1.35,-57.813880920410156,3,6532,46,3
9107,1.35,1.5029375,-50.80376052856445,2,6533,46,3
9108,0.0,0.11,-47.43125915527344,2,6534,467,3
9109,0.11,0.57,-49.82554626464844,3,6535,467,3
9110,0.57,0.64,-47.59328079223633,3,6536,467,3
9111,0.64,1.46,-48.23937225341797,3,6537,467,3
9112,1.46,1.6999375,-45.56148147583008,2,6538,467,3
9113,0.0,2.8,-49.398345947265625,2,6539,967,3
9114,2.8,3.64,-58.41169738769531,3,6540,967,3
9115,3.64,8.05,-49.27630615234375,2,6541,967,3
9116,8.05,13.18,-58.72624969482422,3,6542,967,3
9117,13.18,15.36,-48.84257507324219,2,6543,967,3
9118,15.36,16.36,-47.85430145263672,3,6544,967,3
9119,16.36,17.999,-49.18431854248047,2,6545,967,3
9120,0.0,0.19,-42.283050537109375,2,6546,488,3
9121,0.19,0.24,-57.14606857299805,37,6547,488,3
9122,0.24,0.27,-60.66755676269531,10,6547,488,3
9123,0.27,0.31,-51.88823699951172,46,6547,488,3
9124,0.31,0.57,-51.39095687866211,51,6547,488,3
9125,0.57,0.99,-51.040916442871094,2,6548,488,3
9126,0.0,0.21,-47.933570861816406,2,6549,540,3
9127,0.21,0.26,-47.32207107543945,25,6550,540,3
9128,0.26,0.41,-29.194835662841797,27,6550,540,3
9129,0.41,1.21,-51.05035400390625,48,6550,540,3
9130,1.21,1.3509375,-52.65327835083008,2,6551,540,3
9131,0.0,0.56,-54.25022506713867,2,6552,970,3
9132,0.56,0.8,-60.058441162109375,3,6553,970,3
9133,0.8,2.028,-49.60432434082031,2,6554,970,3
9134,0.0,0.14,-59.18153762817383,2,6555,490,3
9135,0.14,0.17,-60.6412467956543,57,6556,490,3
9136,0.17,0.29,-52.10484313964844,39,6556,490,3
9137,0.29,0.35,-49.79547119140625,46,6556,490,3
9138,0.35,0.38,-53.2316780090332,41,6556,490,3
9139,0.38,1.05,-49.26561737060547,3,6557,490,3
9140,1.05,1.657,-47.844390869140625,2,6558,490,3
9141,0.0,0.54,-54.778133392333984,2,6559,985,3
9142,0.54,1.04,-54.36564636230469,3,6560,985,3
9143,1.04,1.5159375,-48.50386047363281,2,6561,985,3
9144,0.0,0.33,-54.55092239379883,2,6562,56,3
9145,0.33,0.43,-57.636268615722656,60,6563,56,3
9146,0.43,0.47,-48.90273666381836,57,6563,56,3
9147,0.47,0.77,-42.25668716430664,66,6563,56,3
9148,0.77,0.8,-61.27922439575195,2,6564,56,3
9149,0.8,1.1429375,-57.11661148071289,3,6565,56,3
9150,0.0,0.66,-40.09183883666992,2,6566,504,3
9151,0.66,0.79,-56.010009765625,20,6567,504,3
9152,0.79,1.2339375,-56.09480285644531,2,6568,504,3
9153,0.0,1.95,-53.01481246948242,2,6569,998,3
9154,1.95,2.32,-62.223876953125,3,6570,998,3
9155,2.32,4.329,-55.32379913330078,2,6571,998,3
9156,0.0,0.04,-59.012229919433594,25,6572,599,3
9157,0.04,0.29,-27.746532440185547,27,6572,599,3
9158,0.29,0.597,-44.69021987915039,48,6572,599,3
9159,0.0,0.34,-45.455352783203125,2,6573,621,3
9160,0.34,0.53,-52.210968017578125,3,6574,621,3
9161,0.53,1.768,-44.64398956298828,2,6575,621,3
9162,0.0,0.59,-55.998443603515625,3,6576,1092,3
9163,0.59,0.7219375,-47.62702178955078,2,6577,1092,3
9164,0.0,0.05,-44.159645080566406,2,6578,608,3
9165,0.05,0.1,-52.76519012451172,25,6579,608,3
9166,0.1,0.3,-30.52109718322754,27,6579,608,3
9167,0.3,1.67,-52.80649185180664,48,6579,608,3
9168,1.67,1.792,-61.13055419921875,2,6580,608,3
9169,0.0,0.12,-47.849090576171875,2,6581,1127,3
9170,0.12,0.26,-51.92161178588867,58,6582,1127,3
9171,0.26,0.33,-44.85593795776367,5,6582,1127,3
9172,0.33,0.39,-42.281166076660156,57,6582,1127,3
9173,0.39,0.52,-53.30765151977539,41,6582,1127,3
9174,0.52,0.6359375,-58.3973274230957,2,6583,1127,3
9175,0.0,0.23,-49.4677619934082,2,6584,667,3
9176,0.23,0.49,-45.77198028564453,3,6585,667,3
9177,0.49,0.56,-56.07946014404297,52,6586,667,3
9178,0.56,0.64,-61.676456451416016,45,6586,667,3
9179,0.64,0.68,-57.966705322265625,33,6586,667,3
9180,0.68,1.11,-43.62699508666992,3,6587,667,3
9181,1.11,1.24,-45.86090087890625,2,6588,667,3
9182,0.0,0.16,-48.907310485839844,2,6589,672,3
9183,0.16,0.21,-53.47251510620117,22,6590,672,3
9184,0.21,0.34,-56.78934860229492,11,6590,672,3
9185,0.34,0.4,-67.33248138427734,60,6590,672,3
9186,0.4,0.7019375,-68.43846893310547,2,6591,672,3
9187,0.0,0.04,-65.15463256835938,70,6592,126,3
9188,0.04,0.1,-51.61957931518555,5,6592,126,3
9189,0.1,0.5,-44.00678253173828,2,6593,126,3
9190,0.0,0.21,-45.40974807739258,2,6594,678,3
9191,0.21,0.24,-59.501220703125,70,6595,678,3
9192,0.24,0.64,-35.73292922973633,5,6595,678,3
9193,0.64,0.757,-46.0882682800293,2,6596,678,3
9194,0.0,0.09,-38.36740493774414,2,6597,700,3
9195,0.09,0.14,-44.29481887817383,25,6598,700,3
9196,0.14,0.26,-29.448251724243164,27,6598,700,3
9197,0.26,0.464,-48.29286575317383,48,6598,700,3
9198,0.0,0.16,-50.213897705078125,2,6599,708,3
9199,0.16,0.19,-59.6905403137207,48,6600,708,3
9200,0.19,0.31,-35.10038757324219,27,6600,708,3
9201,0.31,0.35,-37.965003967285156,68,6600,708,3
9202,0.35,0.38,-48.78434371948242,29,6600,708,3
9203,0.38,1.22,-50.788997650146484,3,6601,708,3
9204,1.22,1.3249375,-65.89265441894531,2,6602,708,3
9205,0.0,0.16,-58.481689453125,58,6603,1352,3
9206,0.16,0.26,-55.640525817871094,10,6603,1352,3
9207,0.26,0.34,-58.53423309326172,36,6603,1352,3
9208,0.34,0.4,-57.8171272277832,44,6603,1352,3
9209,0.4,0.53,-51.337406158447266,27,6603,1352,3
9210,0.53,0.59,-53.1349983215332,58,6603,1352,3
9211,0.59,0.62,-62.12712478637695,60,6603,1352,3
9212,0.62,0.68,-55.5136604309082,3,6604,1352,3
9213,0.68,0.9089375,-48.32115173339844,2,6605,1352,3
9214,0.0,0.54,-47.22821807861328,2,6606,69,3
9215,0.54,0.97,-47.09465408325195,3,6607,69,3
9216,0.97,1.68,-32.857810974121094,3,6608,69,3
9217,1.68,1.836,-46.98102951049805,2,6609,69,3
9218,0.0,0.19,-38.79994201660156,2,6610,773,3
9219,0.19,0.24,-55.708045959472656,22,6611,773,3
9220,0.24,0.39,-47.96049880981445,11,6611,773,3
9221,0.39,0.47,-61.923866271972656,60,6611,773,3
9222,0.47,0.6489375,-46.092918395996094,2,6612,773,3
9223,0.0,0.2,-41.257591247558594,2,6613,1369,3
9224,0.2,0.76,-44.069923400878906,3,6614,1369,3
9225,0.76,0.79,-60.49580764770508,70,6615,1369,3
9226,0.79,0.82,-59.57575607299805,5,6615,1369,3
9227,0.82,0.9469375,-41.29602813720703,2,6616,1369,3
9228,0.0,0.17,-43.19428253173828,2,6617,742,3
9229,0.17,0.66,-37.91110610961914,3,6618,742,3
9230,0.66,0.69,-61.022884368896484,52,6619,742,3
9231,0.69,0.74,-52.60271072387695,45,6619,742,3
9232,0.74,0.98,-38.8026008605957,33,6619,742,3
9233,0.98,1.5199375,-47.35770034790039,2,6620,742,3
9234,0.0,0.15,-38.342918395996094,2,6621,791,3
9235,0.15,0.23,-57.403465270996094,70,6622,791,3
9236,0.23,0.48,-46.264930725097656,8,6622,791,3
9237,0.48,0.7789375,-55.77769470214844,2,6623,791,3
9238,0.0,0.19,-47.63792419433594,2,6624,138,3
9239,0.19,0.63,-41.810150146484375,3,6625,138,3
9240,0.63,0.66,-51.63301086425781,57,6626,138,3
9241,0.66,0.76,-38.35886764526367,39,6626,138,3
9242,0.76,0.79,-42.67751693725586,46,6626,138,3
9243,0.79,0.87,-37.11642074584961,41,6626,138,3
9244,0.87,1.27,-37.83068084716797,3,6627,138,3
9245,1.27,1.3129375,-41.09760284423828,2,6628,138,3
9246,0.0,0.87,-45.906394958496094,3,6629,755,3
9247,0.87,1.066,-43.630577087402344,2,6630,755,3
9248,0.0,0.42,-40.0057487487793,3,6631,185,3
9249,0.42,0.49,-48.16187286376953,3,6632,185,3
9250,0.49,0.576,-41.68014907836914,2,6633,185,3
9251,0.0,0.15,-45.43400192260742,2,6634,776,3
9252,0.15,0.18,-67.8836669921875,37,6635,776,3
9253,0.18,0.21,-57.6306266784668,26,6635,776,3
9254,0.21,0.26,-49.52033615112305,46,6635,776,3
9255,0.26,0.57,-51.82571029663086,51,6635,776,3
9256,0.57,0.8999375,-47.15619659423828,2,6636,776,3
9257,0.0,0.18,-51.677330017089844,2,6637,901,3
9258,0.18,0.24,-56.98295974731445,25,6638,901,3
9259,0.24,0.53,-22.67601776123047,27,6638,901,3
9260,0.53,1.01,-51.78240966796875,48,6638,901,3
9261,1.01,1.1689375,-64.36653137207031,2,6639,901,3
9262,0.0,0.1,-44.875240325927734,2,6640,353,3
9263,0.1,0.59,-40.92957305908203,3,6641,353,3
9264,0.59,0.813,-47.0192985534668,2,6642,353,3
9265,0.0,0.43,-40.544795989990234,2,6643,797,3
9266,0.43,0.62,-50.72383117675781,3,6644,797,3
9267,0.62,1.0299375,-45.85267639160156,2,6645,797,3
9268,0.0,0.05,-64.51278686523438,25,6646,902,3
9269,0.05,0.35,-21.8550968170166,27,6646,902,3
9270,0.35,0.8049375,-47.140357971191406,48,6646,902,3
9271,0.0,0.1,-51.20302200317383,2,6647,364,3
9272,0.1,0.31,-48.92146682739258,3,6648,364,3
9273,0.31,0.65,-38.84506607055664,3,6649,364,3
9274,0.65,0.7909375,-46.872928619384766,2,6650,364,3
9275,0.0,0.54,-36.53559494018555,2,6651,924,3
9276,0.54,0.64,-52.58855056762695,3,6652,924,3
9277,0.64,1.3299375,-45.18984603881836,2,6653,924,3
9278,0.0,0.16,-61.95996856689453,2,6654,93,3
9279,0.16,0.19,-64.44145965576172,35,6655,93,3
9280,0.19,0.22,-58.08189010620117,14,6655,93,3
9281,0.22,0.25,-57.390872955322266,57,6655,93,3
9282,0.25,0.28,-53.796756744384766,10,6655,93,3
9283,0.28,0.83,-59.964866638183594,48,6655,93,3
9284,0.83,1.26,-51.58192825317383,29,6655,93,3
9285,1.26,1.48,-50.34084701538086,71,6655,93,3
9286,1.48,1.662,-59.73050308227539,2,6656,93,3
9287,0.0,0.61,-44.779754638671875,2,6657,978,3
9288,0.61,0.82,-47.645965576171875,3,6658,978,3
9289,0.82,1.0909375,-48.37137985229492,2,6659,978,3
9290,0.0,0.04,-39.018104553222656,2,6660,37,3
9291,0.04,0.11,-58.04718017578125,70,6661,37,3
9292,0.11,0.28,-43.153167724609375,5,6661,37,3
9293,0.28,0.4859375,-51.30506134033203,2,6662,37,3
9294,0.0,0.13,-50.963016510009766,58,6663,449,3
9295,0.13,0.18,-48.47462463378906,5,6663,449,3
9296,0.18,0.23,-41.60878372192383,57,6663,449,3
9297,0.23,0.36,-55.561012268066406,41,6663,449,3
9298,0.36,0.6719375,-41.98890686035156,2,6664,449,3
9299,0.0,0.26,-55.82563018798828,2,6665,936,3
9300,0.26,0.31,-52.24468994140625,38,6666,936,3
9301,0.31,0.34,-54.09561538696289,36,6666,936,3
9302,0.34,0.44,-47.182945251464844,71,6666,936,3
9303,0.44,0.53,-38.97328186035156,8,6666,936,3
9304,0.53,0.59,-53.694091796875,45,6666,936,3
9305,0.59,0.64,-60.88233184814453,60,6666,936,3
9306,0.64,0.67,-63.835052490234375,46,6666,936,3
9307,0.67,0.79,-40.2014274597168,41,6666,936,3
9308,0.79,1.0129375,-56.5081787109375,3,6667,936,3
9309,0.0,0.36,-42.24757385253906,2,6668,1007,3
9310,0.36,0.39,-69.26053619384766,70,6669,1007,3
9311,0.39,0.42,-67.6285171508789,5,6669,1007,3
9312,0.42,1.1709375,-43.67509460449219,2,6670,1007,3
9313,0.0,0.25,-71.05323028564453,2,6671,975,3
9314,0.25,0.36,-58.78139877319336,46,6672,975,3
9315,0.36,0.48,-44.98199462890625,20,6672,975,3
9316,0.48,0.519,-49.013187408447266,45,6672,975,3
9317,0.0,0.25,-48.39559555053711,2,6673,48,3
9318,0.25,0.34,-56.08943557739258,52,6674,48,3
9319,0.34,0.45,-58.77265548706055,45,6674,48,3
9320,0.45,0.48,-49.10116958618164,33,6674,48,3
9321,0.48,0.83,-38.96988296508789,3,6675,48,3
9322,0.83,0.892,-45.29413986206055,2,6676,48,3
9323,0.0,0.22,-52.29557800292969,2,6677,1257,3
9324,0.22,0.27,-63.14531326293945,37,6678,1257,3
9325,0.27,0.31,-57.268741607666016,14,6678,1257,3
9326,0.31,0.39,-56.216712951660156,49,6678,1257,3
9327,0.39,0.44,-69.99244689941406,45,6679,1257,3
9328,0.44,0.52,-50.33179473876953,14,6679,1257,3
9329,0.52,1.22,-48.797611236572266,49,6679,1257,3
9330,1.22,1.298,-62.15935134887695,2,6680,1257,3
9331,0.0,0.93,-37.306949615478516,3,6681,1010,3
9332,0.93,1.1689375,-40.992488861083984,2,6682,1010,3
9333,0.0,0.45,-37.9252815246582,2,6683,763,3
9334,0.45,0.52,-61.59749984741211,70,6684,763,3
9335,0.52,0.61,-41.78492736816406,5,6684,763,3
9336,0.61,1.0199375,-45.83232116699219,2,6685,763,3
9337,0.0,0.09,-61.02312469482422,52,6686,129,3
9338,0.09,0.19,-59.718788146972656,45,6686,129,3
9339,0.19,0.37,-51.81344985961914,33,6686,129,3
9340,0.37,0.4,-61.10417175292969,2,6687,129,3
9341,0.4,0.9109375,-41.58659362792969,3,6688,129,3
9342,0.0,0.18,-49.43370819091797,2,6689,305,3
9343,0.18,0.21,-57.96995544433594,56,6690,305,3
9344,0.21,0.25,-66.18563842773438,57,6690,305,3
9345,0.25,0.31,-60.450225830078125,41,6690,305,3
9346,0.31,0.4,-59.94967269897461,24,6690,305,3
9347,0.4,0.43,-69.36608123779297,39,6690,305,3
9348,0.43,0.46,-77.25634765625,45,6690,305,3
9349,0.46,0.49,-78.07852172851562,60,6690,305,3
9350,0.49,0.7009375,-56.931007385253906,2,6691,305,3
9351,0.0,0.2,-49.37495422363281,3,6692,778,3
9352,0.2,0.24,-63.58140563964844,22,6693,778,3
9353,0.24,0.29,-50.936676025390625,39,6693,778,3
9354,0.29,0.41,-52.046051025390625,71,6693,778,3
9355,0.41,0.47,-50.395050048828125,48,6693,778,3
9356,0.47,0.59,-44.69917678833008,10,6693,778,3
9357,0.59,0.65,-60.102142333984375,58,6693,778,3
9358,0.65,1.2019375,-47.74689865112305,2,6694,778,3
9359,0.0,0.311,-51.565799713134766,3,6695,1035,3
9360,0.0,0.84,-42.10263442993164,2,6696,322,3
9361,0.84,0.87,-70.71890258789062,70,6697,322,3
9362,0.87,0.9,-55.94692611694336,5,6697,322,3
9363,0.9,1.742,-42.82067108154297,2,6698,322,3
9364,0.0,1.7549375,-38.328887939453125,3,6699,125,3
9365,0.0,0.07,-41.653297424316406,2,6700,800,3
9366,0.07,0.7,-40.294960021972656,3,6701,800,3
9367,0.7,0.828,-50.56277847290039,2,6702,800,3
9368,0.0,0.21,-46.38600540161133,2,6703,326,3
9369,0.21,0.25,-71.06812286376953,47,6704,326,3
9370,0.25,0.35,-51.5548210144043,8,6704,326,3
9371,0.35,0.48,-62.24147033691406,45,6704,326,3
9372,0.48,0.52,-61.83070755004883,57,6704,326,3
9373,0.52,0.88,-42.76776123046875,50,6704,326,3
9374,0.88,1.1699375,-37.4096565246582,2,6705,326,3
9375,0.0,0.5449375,-47.70862579345703,3,6706,1291,3
9376,0.0,0.12,-38.84307861328125,2,6707,815,3
9377,0.12,0.17,-64.30503845214844,24,6708,815,3
9378,0.17,0.23,-59.96107864379883,39,6708,815,3
9379,0.23,0.3,-50.30363845825195,35,6708,815,3
9380,0.3,0.35,-56.382659912109375,10,6708,815,3
9381,0.35,0.44,-58.20157241821289,45,6708,815,3
9382,0.44,0.48,-58.322322845458984,10,6708,815,3
9383,0.48,0.56,-54.35434341430664,46,6708,815,3
9384,0.56,0.7,-59.96683120727539,60,6708,815,3
9385,0.7,0.81,-44.985382080078125,41,6708,815,3
9386,0.81,0.85,-56.471778869628906,71,6708,815,3
9387,0.85,1.1399375,-51.90011978149414,3,6709,815,3
9388,0.0,0.22,-40.410945892333984,2,6710,363,3
9389,0.22,0.26,-60.0101203918457,24,6711,363,3
9390,0.26,0.36,-58.68986892700195,39,6711,363,3
9391,0.36,0.54,-43.75504684448242,35,6711,363,3
9392,0.54,0.58,-56.84302520751953,57,6711,363,3
9393,0.58,0.68,-44.7044677734375,10,6711,363,3
9394,0.68,0.96,-40.5981559753418,48,6711,363,3
9395,0.96,0.987,-50.82919692993164,60,6711,363,3
9396,0.0,0.19,-48.8800163269043,3,6712,1371,3
9397,0.19,0.45,-46.5028076171875,3,6713,1371,3
9398,0.45,0.595,-45.040443420410156,2,6714,1371,3
9399,0.0,0.12,-45.4359016418457,2,6715,926,3
9400,0.12,0.3,-49.385887145996094,3,6716,926,3
9401,0.3,0.59,-44.164642333984375,3,6717,926,3
9402,0.59,0.7609375,-44.40708541870117,2,6718,926,3
9403,0.0,0.64,-42.53917694091797,2,6719,694,3
9404,0.64,0.67,-77.79647827148438,70,6720,694,3
9405,0.67,0.73,-54.85344314575195,5,6720,694,3
9406,0.73,1.12,-45.70536422729492,2,6721,694,3
9407,0.0,0.753,-42.86309051513672,3,6722,159,3
9408,0.0,0.56,-56.325843811035156,3,6723,857,3
9409,0.56,0.62,-64.74597930908203,45,6724,857,3
9410,0.62,0.67,-60.0269660949707,9,6724,857,3
9411,0.67,0.75,-39.448062896728516,47,6724,857,3
9412,0.75,0.79,-48.65144729614258,22,6724,857,3
9413,0.79,0.91,-43.76513671875,51,6724,857,3
9414,0.91,0.98,-58.5888557434082,24,6724,857,3
9415,0.98,1.07,-36.738826751708984,41,6724,857,3
9416,1.07,1.25,-46.626983642578125,10,6724,857,3
9417,1.25,1.3359375,-53.30453872680664,2,6725,857,3
9418,0.0,0.16,-42.14793395996094,2,6726,1055,3
9419,0.16,0.38,-53.07673263549805,3,6727,1055,3
9420,0.38,0.91,-53.346370697021484,3,6728,1055,3
9421,0.91,1.0149375,-41.343040466308594,2,6729,1055,3
9422,0.0,0.53,-49.646366119384766,3,6730,200,3
9423,0.53,0.6749375,-46.884273529052734,2,6731,200,3
9424,0.0,0.09,-43.708011627197266,2,6732,1132,3
9425,0.09,0.13,-60.22135925292969,25,6733,1132,3
9426,0.13,0.29,-41.80077362060547,27,6733,1132,3
9427,0.29,0.6459375,-42.65983581542969,48,6733,1132,3
9428,0.0,0.31,-55.31665802001953,2,6734,1102,3
9429,0.31,0.34,-77.15077209472656,24,6735,1102,3
9430,0.34,0.37,-65.94693756103516,57,6735,1102,3
9431,0.37,0.58,-43.23203659057617,5,6735,1102,3
9432,0.58,0.62,-44.62590789794922,47,6735,1102,3
9433,0.62,0.84,-44.6337776184082,10,6735,1102,3
9434,0.84,0.87,-68.86830139160156,2,6736,1102,3
9435,0.87,1.4329375,-36.21160888671875,3,6737,1102,3
9436,0.0,0.37,-52.73576736450195,2,6738,262,3
9437,0.37,1.59,-41.24876403808594,3,6739,262,3
9438,1.59,1.74,-46.30549240112305,2,6740,262,3
9439,0.0,0.15,-45.91866683959961,2,6741,1205,3
9440,0.15,0.18,-57.61781311035156,70,6742,1205,3
9441,0.18,0.25,-58.61093521118164,5,6742,1205,3
9442,0.25,0.567,-53.17731475830078,2,6743,1205,3
9443,0.0,0.68,-45.89234924316406,3,6744,1294,3
9444,0.68,0.8539375,-39.742923736572266,2,6745,1294,3
9445,0.0,0.18,-42.18927001953125,2,6746,345,3
9446,0.18,0.21,-73.84577178955078,70,6747,345,3
9447,0.21,0.24,-77.88607025146484,8,6747,345,3
9448,0.24,0.49,-46.531402587890625,3,6748,345,3
9449,0.49,0.5709375,-48.54193115234375,2,6749,345,3
9450,0.0,0.11,-47.499996185302734,2,6750,1123,3
9451,0.11,0.51,-47.343631744384766,3,6751,1123,3
9452,0.51,0.54,-73.62413787841797,51,6752,1123,3
9453,0.54,0.69,-59.60273742675781,45,6752,1123,3
9454,0.69,0.76,-51.104976654052734,33,6752,1123,3
9455,0.76,0.883,-52.68522644042969,2,6753,1123,3
9456,0.0,0.19,-45.614105224609375,2,6754,1333,3
9457,0.19,0.22,-60.45225524902344,70,6755,1333,3
9458,0.22,0.25,-55.378326416015625,5,6755,1333,3
9459,0.25,0.833,-49.04016876220703,2,6756,1333,3
9460,0.0,0.79,-50.42951965332031,3,6757,385,3
9461,0.79,1.038,-44.99183654785156,2,6758,385,3
9462,0.0,0.11,-49.28461837768555,3,6759,135,3
9463,0.11,0.83,-33.65583801269531,3,6760,135,3
9464,0.83,1.2459375,-46.131629943847656,2,6761,135,3
9465,0.0,0.26,-43.56099319458008,2,6762,158,3
9466,0.26,0.29,-53.9293327331543,70,6763,158,3
9467,0.29,0.38,-41.312870025634766,5,6763,158,3
9468,0.38,0.605,-43.640045166015625,2,6764,158,3
9469,0.0,0.05,-66.5797119140625,70,6765,626,3
9470,0.05,0.08,-55.1429443359375,5,6765,626,3
9471,0.08,0.94,-42.43526077270508,3,6766,626,3
9472,0.94,1.4439375,-44.851654052734375,2,6767,626,3
9473,0.0,0.08,-47.82392883300781,2,6768,180,3
9474,0.08,0.63,-41.54299545288086,3,6769,180,3
9475,0.63,0.66,-62.2525749206543,2,6770,180,3
9476,0.66,0.73,-53.867767333984375,70,6771,180,3
9477,0.73,0.84,-42.005165100097656,27,6771,180,3
9478,0.84,0.9449375,-45.690879821777344,58,6771,180,3
9479,0.0,0.76,-42.14283752441406,3,6772,399,3
9480,0.76,0.831,-47.90754318237305,2,6773,399,3
9481,0.0,0.05,-58.8310661315918,71,6774,1041,3
9482,0.05,0.36,-50.95145034790039,20,6774,1041,3
9483,0.36,0.39,-66.78702545166016,2,6775,1041,3
9484,0.39,0.4429375,-54.8255500793457,3,6776,1041,3
9485,0.0,0.1,-59.4791259765625,2,6777,199,3
9486,0.1,0.13,-63.092655181884766,70,6778,199,3
9487,0.13,0.19,-58.00521469116211,5,6778,199,3
9488,0.19,0.4189375,-51.492897033691406,2,6779,199,3
9489,0.0,0.03,-64.25167083740234,2,6780,679,3
9490,0.03,0.06,-77.76070404052734,37,6781,679,3
9491,0.06,0.1,-64.26189422607422,69,6781,679,3
9492,0.1,0.23,-51.17774200439453,20,6781,679,3
9493,0.23,0.416,-59.707801818847656,2,6782,679,3
