utt_id,file_id,speaker,speaker_gender_mode,prev_speaker,interlocutor_gender,gender_match,lang,condition
train_203_2,train_203_2,MAYA,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_203_3,train_203_3,MAYA,female,MAYA,female,same,CS,code_switched
train_203_4,train_203_4,MAYA,female,MAYA,female,same,CS,code_switched
train_203_5,train_203_5,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_203_6,train_203_6,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_203_7,train_203_7,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_203_8,train_203_8,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_204_0,train_204_0,MAYA,female,,,unknown,CS,code_switched
train_204_1,train_204_1,ROSESH,male,MAYA,female,different,CS,code_switched
train_204_2,train_204_2,MAYA,female,ROSESH,male,different,CS,code_switched
train_205_0,train_205_0,MAYA,female,,,unknown,CS,code_switched
train_205_1,train_205_1,MONISHA,female,MAYA,female,same,HI,monolingual_HI
train_205_2,train_205_2,MAYA,female,MONISHA,female,same,HI,monolingual_HI
train_206_0,train_206_0,ROSESH,male,,,unknown,CS,code_switched
train_206_1,train_206_1,MAYA,female,ROSESH,male,different,CS,code_switched
train_208_0,train_208_0,MONISHA,female,,,unknown,CS,code_switched
train_208_1,train_208_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_208_2,train_208_2,MONISHA,female,MAYA,female,same,CS,code_switched
train_208_3,train_208_3,MAYA,female,MONISHA,female,same,CS,code_switched
train_21_0,train_21_0,MAYA,female,,,unknown,CS,code_switched
train_21_1,train_21_1,MONISHA,female,MAYA,female,same,HI,monolingual_HI
train_21_2,train_21_2,MAYA,female,MONISHA,female,same,EN,monolingual_EN
train_210_0,train_210_0,SAHIL,male,,,unknown,HI,monolingual_HI
train_210_1,train_210_1,MADHUSUDAN,male,SAHIL,male,same,HI,monolingual_HI
train_210_2,train_210_2,MADHUSUDAN,male,MADHUSUDAN,male,same,CS,code_switched
train_210_3,train_210_3,SAHIL,male,MADHUSUDAN,male,same,CS,code_switched
train_210_4,train_210_4,MADHUSUDAN,male,SAHIL,male,same,CS,code_switched
train_210_5,train_210_5,SAHIL,male,MADHUSUDAN,male,same,CS,code_switched
train_210_6,train_210_6,MADHUSUDAN,male,SAHIL,male,same,CS,code_switched
train_210_7,train_210_7,SAHIL,male,MADHUSUDAN,male,same,CS,code_switched
train_210_8,train_210_8,MADHUSUDAN,male,SAHIL,male,same,CS,code_switched
train_210_9,train_210_9,SAHIL,male,MADHUSUDAN,male,same,CS,code_switched
train_213_0,train_213_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_213_1,train_213_1,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_213_2,train_213_2,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_213_3,train_213_3,MONISHA,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_213_4,train_213_4,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_213_5,train_213_5,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_213_6,train_213_6,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_213_7,train_213_7,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_213_8,train_213_8,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_215_0,train_215_0,INDRAVARDHAN,male,,,unknown,EN,monolingual_EN
train_215_1,train_215_1,MONISHA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_218_0,train_218_0,MAYA,female,,,unknown,CS,code_switched
train_218_1,train_218_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_218_2,train_218_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_219_0,train_219_0,MAYA,female,,,unknown,CS,code_switched
train_219_1,train_219_1,SAHIL,male,MAYA,female,different,CS,code_switched
train_22_0,train_22_0,MONISHA,female,,,unknown,CS,code_switched
train_22_1,train_22_1,SAHIL,male,MONISHA,female,different,HI,monolingual_HI
train_22_2,train_22_2,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_22_3,train_22_3,SAHIL,male,MONISHA,female,different,CS,code_switched
train_220_0,train_220_0,INDRAVARDHAN,male,,,unknown,EN,monolingual_EN
train_220_2,train_220_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_220_3,train_220_3,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_221_0,train_221_0,ROSESH,male,,,unknown,EN,monolingual_EN
train_221_1,train_221_1,INDRAVARDHAN,male,ROSESH,male,same,HI,monolingual_HI
train_221_2,train_221_2,ROSESH,male,INDRAVARDHAN,male,same,CS,code_switched
train_221_3,train_221_3,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_222_0,train_222_0,ROSESH,male,,,unknown,HI,monolingual_HI
train_222_1,train_222_1,SAHIL,male,ROSESH,male,same,EN,monolingual_EN
train_223_0,train_223_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_223_1,train_223_1,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_226_0,train_226_0,MONISHA,female,,,unknown,CS,code_switched
train_226_1,train_226_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_228_0,train_228_0,MAYA,female,,,unknown,CS,code_switched
train_228_1,train_228_1,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_228_2,train_228_2,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_229_0,train_229_0,MAYA,female,,,unknown,CS,code_switched
train_229_1,train_229_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_230_0,train_230_0,MONISHA,female,,,unknown,CS,code_switched
train_230_4,train_230_4,MAYA,female,MONISHA,female,same,CS,code_switched
train_232_0,train_232_0,MAYA,female,,,unknown,CS,code_switched
train_232_1,train_232_1,SIDDHARTH,male,MAYA,female,different,HI,monolingual_HI
train_232_2,train_232_2,SIDDHARTH,male,SIDDHARTH,male,same,HI,monolingual_HI
train_232_3,train_232_3,MAYA,female,SIDDHARTH,male,different,HI,monolingual_HI
train_232_4,train_232_4,SIDDHARTH,male,MAYA,female,different,CS,code_switched
train_232_5,train_232_5,MAYA,female,SIDDHARTH,male,different,CS,code_switched
train_232_6,train_232_6,SIDDHARTH,male,MAYA,female,different,CS,code_switched
train_233_0,train_233_0,MAYA,female,,,unknown,CS,code_switched
train_233_1,train_233_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_233_2,train_233_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_234_0,train_234_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_234_1,train_234_1,MAYA,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_234_2,train_234_2,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_234_3,train_234_3,MAYA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_234_4,train_234_4,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_234_5,train_234_5,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_239_0,train_239_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_239_1,train_239_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_239_2,train_239_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_239_3,train_239_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_239_4,train_239_4,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_239_5,train_239_5,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_24_0,train_24_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_24_1,train_24_1,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_240_0,train_240_0,ROSESH,male,,,unknown,CS,code_switched
train_240_1,train_240_1,MAYA,female,ROSESH,male,different,CS,code_switched
train_240_2,train_240_2,ROSESH,male,MAYA,female,different,CS,code_switched
train_240_3,train_240_3,MAYA,female,ROSESH,male,different,CS,code_switched
train_242_0,train_242_0,ROSESH,male,,,unknown,CS,code_switched
train_242_1,train_242_1,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_242_2,train_242_2,ROSESH,male,INDRAVARDHAN,male,same,CS,code_switched
train_242_3,train_242_3,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_243_0,train_243_0,MAYA,female,,,unknown,CS,code_switched
train_243_1,train_243_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_247_0,train_247_0,ROSESH,male,,,unknown,CS,code_switched
train_247_1,train_247_1,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_248_0,train_248_0,MAYA,female,,,unknown,CS,code_switched
train_248_1,train_248_1,SARUPA,female,MAYA,female,same,CS,code_switched
train_248_2,train_248_2,MAYA,female,SARUPA,female,same,EN,monolingual_EN
train_248_3,train_248_3,SARUPA,female,MAYA,female,same,CS,code_switched
train_248_4,train_248_4,MAYA,female,SARUPA,female,same,CS,code_switched
train_25_0,train_25_0,SAHIL,male,,,unknown,CS,code_switched
train_25_1,train_25_1,MAYA,female,SAHIL,male,different,CS,code_switched
train_25_2,train_25_2,SAHIL,male,MAYA,female,different,HI,monolingual_HI
train_25_3,train_25_3,MAYA,female,SAHIL,male,different,CS,code_switched
train_25_4,train_25_4,SAHIL,male,MAYA,female,different,EN,monolingual_EN
train_25_5,train_25_5,MAYA,female,SAHIL,male,different,CS,code_switched
train_251_0,train_251_0,MAYA,female,,,unknown,HI,monolingual_HI
train_251_1,train_251_1,MAYA,female,MAYA,female,same,HI,monolingual_HI
train_251_2,train_251_2,ROSESH,male,MAYA,female,different,CS,code_switched
train_252_0,train_252_0,MONISHA,female,,,unknown,CS,code_switched
train_252_1,train_252_1,DOCTOR RAJSHEKHAR ACHARYA,male,MONISHA,female,different,CS,code_switched
train_253_0,train_253_0,MAYA,female,,,unknown,CS,code_switched
train_253_1,train_253_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_253_2,train_253_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_253_3,train_253_3,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_255_0,train_255_0,DUSHYANT,male,,,unknown,CS,code_switched
train_255_1,train_255_1,MONISHA,female,DUSHYANT,male,different,HI,monolingual_HI
train_255_2,train_255_2,DUSHYANT,male,MONISHA,female,different,EN,monolingual_EN
train_255_3,train_255_3,MONISHA,female,DUSHYANT,male,different,HI,monolingual_HI
train_258_0,train_258_0,MONISHA,female,,,unknown,CS,code_switched
train_258_1,train_258_1,JUGALKISHORE,male,MONISHA,female,different,CS,code_switched
train_258_2,train_258_2,MONISHA,female,JUGALKISHORE,male,different,CS,code_switched
train_259_0,train_259_0,MONISHA,female,,,unknown,CS,code_switched
train_259_1,train_259_1,SAHIL,male,MONISHA,female,different,HI,monolingual_HI
train_259_2,train_259_2,MONISHA,female,SAHIL,male,different,CS,code_switched
train_26_0,train_26_0,MONISHA,female,,,unknown,CS,code_switched
train_26_1,train_26_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_261_0,train_261_0,MAYA,female,,,unknown,CS,code_switched
train_261_1,train_261_1,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_262_0,train_262_0,MADHUSUDAN,male,,,unknown,CS,code_switched
train_262_1,train_262_1,SAHIL,male,MADHUSUDAN,male,same,CS,code_switched
train_263_0,train_263_0,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_263_1,train_263_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_263_2,train_263_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_263_3,train_263_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_263_4,train_263_4,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_268_0,train_268_0,NEELIMA,female,,,unknown,CS,code_switched
train_268_1,train_268_1,SAHIL,male,NEELIMA,female,different,CS,code_switched
train_269_0,train_269_0,MAYA,female,,,unknown,CS,code_switched
train_269_1,train_269_1,SAHIL,male,MAYA,female,different,HI,monolingual_HI
train_269_2,train_269_2,MAYA,female,SAHIL,male,different,HI,monolingual_HI
train_269_3,train_269_3,SAHIL,male,MAYA,female,different,HI,monolingual_HI
train_269_4,train_269_4,MAYA,female,SAHIL,male,different,CS,code_switched
train_270_0,train_270_0,SAHIL,male,,,unknown,EN,monolingual_EN
train_270_1,train_270_1,MONISHA,female,SAHIL,male,different,CS,code_switched
train_270_2,train_270_2,SAHIL,male,MONISHA,female,different,HI,monolingual_HI
train_270_3,train_270_3,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_270_4,train_270_4,SAHIL,male,MONISHA,female,different,CS,code_switched
train_270_5,train_270_5,MONISHA,female,SAHIL,male,different,CS,code_switched
train_270_6,train_270_6,SAHIL,male,MONISHA,female,different,CS,code_switched
train_270_7,train_270_7,MONISHA,female,SAHIL,male,different,CS,code_switched
train_270_8,train_270_8,SAHIL,male,MONISHA,female,different,CS,code_switched
train_272_3,train_272_3,MONISHA,female,,,unknown,CS,code_switched
train_272_4,train_272_4,MAYA,female,MONISHA,female,same,CS,code_switched
train_272_5,train_272_5,MONISHA,female,MAYA,female,same,CS,code_switched
train_272_6,train_272_6,MAYA,female,MONISHA,female,same,EN,monolingual_EN
train_273_0,train_273_0,MAYA,female,,,unknown,CS,code_switched
train_273_1,train_273_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_273_2,train_273_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_274_0,train_274_0,ANIRUDH,male,,,unknown,CS,code_switched
train_274_1,train_274_1,SAHIL,male,ANIRUDH,male,same,CS,code_switched
train_276_0,train_276_0,MAYA,female,,,unknown,CS,code_switched
train_276_1,train_276_1,SAHIL,male,MAYA,female,different,CS,code_switched
train_276_2,train_276_2,MAYA,female,SAHIL,male,different,CS,code_switched
train_276_3,train_276_3,SAHIL,male,MAYA,female,different,EN,monolingual_EN
train_276_4,train_276_4,MAYA,female,SAHIL,male,different,CS,code_switched
train_279_0,train_279_0,MAYA,female,,,unknown,CS,code_switched
train_279_1,train_279_1,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_279_2,train_279_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_279_3,train_279_3,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_279_4,train_279_4,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_279_5,train_279_5,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_28_0,train_28_0,SAHIL,male,,,unknown,CS,code_switched
train_28_1,train_28_1,MONISHA,female,SAHIL,male,different,CS,code_switched
train_28_2,train_28_2,MONISHA,female,MONISHA,female,same,CS,code_switched
train_28_3,train_28_3,SAHIL,male,MONISHA,female,different,CS,code_switched
train_280_0,train_280_0,ANIRUDH,male,,,unknown,CS,code_switched
train_280_1,train_280_1,ANIRUDH,male,ANIRUDH,male,same,HI,monolingual_HI
train_280_2,train_280_2,SAHIL,male,ANIRUDH,male,same,EN,monolingual_EN
train_281_0,train_281_0,ROSESH,male,,,unknown,CS,code_switched
train_281_1,train_281_1,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_282_0,train_282_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_282_1,train_282_1,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_282_2,train_282_2,VITTHAL,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_282_3,train_282_3,INDRAVARDHAN,male,VITTHAL,male,same,CS,code_switched
train_282_4,train_282_4,VITTHAL,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_286_0,train_286_0,MAYA,female,,,unknown,CS,code_switched
train_286_1,train_286_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_286_2,train_286_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_286_3,train_286_3,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_286_4,train_286_4,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_287_0,train_287_0,SAHIL,male,,,unknown,CS,code_switched
train_287_1,train_287_1,ROSESH,male,SAHIL,male,same,CS,code_switched
train_287_2,train_287_2,SAHIL,male,ROSESH,male,same,HI,monolingual_HI
train_287_3,train_287_3,ROSESH,male,SAHIL,male,same,CS,code_switched
train_288_0,train_288_0,MAYA,female,,,unknown,HI,monolingual_HI
train_288_1,train_288_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_288_2,train_288_2,MAYA,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_29_0,train_29_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_29_1,train_29_1,MAYA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_29_2,train_29_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_29_3,train_29_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_29_4,train_29_4,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_29_5,train_29_5,MAYA,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_29_6,train_29_6,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_29_7,train_29_7,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_291_0,train_291_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_291_1,train_291_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_291_2,train_291_2,INDRAVARDHAN,male,MAYA,female,different,EN,monolingual_EN
train_291_3,train_291_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_295_0,train_295_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_295_1,train_295_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_296_0,train_296_0,SAHIL,male,,,unknown,EN,monolingual_EN
train_296_1,train_296_1,MAYA,female,SAHIL,male,different,CS,code_switched
train_298_0,train_298_0,ROSESH,male,,,unknown,HI,monolingual_HI
train_298_1,train_298_1,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_298_2,train_298_2,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_298_3,train_298_3,ROSESH,male,INDRAVARDHAN,male,same,EN,monolingual_EN
train_298_4,train_298_4,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_298_5,train_298_5,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_299_0,train_299_0,RADHABAI,female,,,unknown,CS,code_switched
train_299_1,train_299_1,MAYA,female,RADHABAI,female,same,CS,code_switched
train_30_0,train_30_0,RADHABAI,female,,,unknown,HI,monolingual_HI
train_30_1,train_30_1,INDRAVARDHAN,male,RADHABAI,female,different,CS,code_switched
train_301_0,train_301_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_301_1,train_301_1,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_304_0,train_304_0,ROSESH,male,,,unknown,CS,code_switched
train_304_1,train_304_1,MAYA,female,ROSESH,male,different,EN,monolingual_EN
train_305_0,train_305_0,MONISHA,female,,,unknown,CS,code_switched
train_305_1,train_305_1,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_306_0,train_306_0,JUGALKISHORE,male,,,unknown,CS,code_switched
train_306_1,train_306_1,MONISHA,female,JUGALKISHORE,male,different,HI,monolingual_HI
train_306_2,train_306_2,JUGALKISHORE,male,MONISHA,female,different,CS,code_switched
train_306_3,train_306_3,MONISHA,female,JUGALKISHORE,male,different,CS,code_switched
train_306_4,train_306_4,JUGALKISHORE,male,MONISHA,female,different,CS,code_switched
train_307_0,train_307_0,MAYA,female,,,unknown,CS,code_switched
train_307_2,train_307_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_307_3,train_307_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_31_0,train_31_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_31_1,train_31_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_31_2,train_31_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_310_0,train_310_0,ROSESH,male,,,unknown,CS,code_switched
train_310_1,train_310_1,ROSESH,male,ROSESH,male,same,CS,code_switched
train_310_2,train_310_2,SAHIL,male,ROSESH,male,same,HI,monolingual_HI
train_312_0,train_312_0,SHARMAN,male,,,unknown,CS,code_switched
train_312_1,train_312_1,INDRAVARDHAN,male,SHARMAN,male,same,HI,monolingual_HI
train_313_0,train_313_0,MAYA,female,,,unknown,CS,code_switched
train_313_1,train_313_1,MONISHA,female,MAYA,female,same,CS,code_switched
train_313_2,train_313_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_314_0,train_314_0,MAYA,female,,,unknown,CS,code_switched
train_314_1,train_314_1,MONISHA,female,MAYA,female,same,CS,code_switched
train_314_2,train_314_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_319_2,train_319_2,SAHIL,male,,,unknown,CS,code_switched
train_319_3,train_319_3,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_319_4,train_319_4,INDRAVARDHAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_319_5,train_319_5,INDRAVARDHAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_324_0,train_324_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_324_1,train_324_1,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_324_2,train_324_2,SIDDHARTH,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_324_3,train_324_3,INDRAVARDHAN,male,SIDDHARTH,male,same,HI,monolingual_HI
train_324_4,train_324_4,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_324_5,train_324_5,SIDDHARTH,male,INDRAVARDHAN,male,same,EN,monolingual_EN
train_33_0,train_33_0,MAYA,female,,,unknown,CS,code_switched
train_33_1,train_33_1,MONISHA,female,MAYA,female,same,HI,monolingual_HI
train_33_2,train_33_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_330_0,train_330_0,ILA,female,,,unknown,CS,code_switched
train_330_1,train_330_1,INDRAVARDHAN,male,ILA,female,different,CS,code_switched
train_331_0,train_331_0,MONISHA,female,,,unknown,CS,code_switched
train_331_1,train_331_1,INDRAVARDHAN,male,MONISHA,female,different,HI,monolingual_HI
train_332_0,train_332_0,MONISHA,female,,,unknown,CS,code_switched
train_332_1,train_332_1,ROSESH,male,MONISHA,female,different,EN,monolingual_EN
train_332_2,train_332_2,MONISHA,female,ROSESH,male,different,CS,code_switched
train_334_0,train_334_0,MONISHA,female,,,unknown,CS,code_switched
train_334_1,train_334_1,MAYA,female,MONISHA,female,same,HI,monolingual_HI
train_335_0,train_335_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_335_1,train_335_1,MAYA,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_335_2,train_335_2,INDRAVARDHAN,male,MAYA,female,different,EN,monolingual_EN
train_335_4,train_335_4,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_335_6,train_335_6,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_336_0,train_336_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_336_1,train_336_1,BHALU,male,INDRAVARDHAN,male,same,EN,monolingual_EN
train_336_2,train_336_2,INDRAVARDHAN,male,BHALU,male,same,CS,code_switched
train_339_0,train_339_0,MONISHA,female,,,unknown,CS,code_switched
train_339_1,train_339_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_341_0,train_341_0,MAYA,female,,,unknown,CS,code_switched
train_341_1,train_341_1,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_341_2,train_341_2,MAYA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_342_0,train_342_0,KOKI,female,,,unknown,EN,monolingual_EN
train_342_1,train_342_1,INDRAVARDHAN,male,KOKI,female,different,CS,code_switched
train_342_2,train_342_2,INDRAVARDHAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_342_3,train_342_3,KOKI,female,INDRAVARDHAN,male,different,CS,code_switched
train_342_4,train_342_4,KOKI,female,KOKI,female,same,CS,code_switched
train_342_5,train_342_5,INDRAVARDHAN,male,KOKI,female,different,HI,monolingual_HI
train_346_0,train_346_0,SAHIL,male,,,unknown,CS,code_switched
train_346_1,train_346_1,MONISHA,female,SAHIL,male,different,CS,code_switched
train_346_2,train_346_2,SAHIL,male,MONISHA,female,different,CS,code_switched
train_346_3,train_346_3,MONISHA,female,SAHIL,male,different,CS,code_switched
train_346_4,train_346_4,SAHIL,male,MONISHA,female,different,CS,code_switched
train_348_0,train_348_0,MAYA,female,,,unknown,CS,code_switched
train_348_1,train_348_1,RADHABAI,female,MAYA,female,same,CS,code_switched
train_350_0,train_350_0,SAHIL,male,,,unknown,CS,code_switched
train_350_1,train_350_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_350_2,train_350_2,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_351_0,train_351_0,SAHIL,male,,,unknown,CS,code_switched
train_351_1,train_351_1,ROSESH,male,SAHIL,male,same,CS,code_switched
train_352_0,train_352_0,RAJ GOPAL SHARMA,male,,,unknown,CS,code_switched
train_352_1,train_352_1,ROSESH,male,RAJ GOPAL SHARMA,male,same,CS,code_switched
train_352_2,train_352_2,RAJ GOPAL SHARMA,male,ROSESH,male,same,CS,code_switched
train_353_0,train_353_0,DUSHYANT,male,,,unknown,CS,code_switched
train_353_1,train_353_1,ROSESH,male,DUSHYANT,male,same,CS,code_switched
train_355_0,train_355_0,SAHIL,male,,,unknown,CS,code_switched
train_355_1,train_355_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_355_2,train_355_2,SAHIL,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_355_3,train_355_3,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_355_4,train_355_4,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_356_0,train_356_0,MAYA,female,,,unknown,CS,code_switched
train_356_1,train_356_1,MONISHA,female,MAYA,female,same,CS,code_switched
train_357_0,train_357_0,SAHIL,male,,,unknown,CS,code_switched
train_357_1,train_357_1,MONISHA,female,SAHIL,male,different,CS,code_switched
train_357_2,train_357_2,SAHIL,male,MONISHA,female,different,CS,code_switched
train_357_3,train_357_3,MONISHA,female,SAHIL,male,different,CS,code_switched
train_358_0,train_358_0,MAYA,female,,,unknown,CS,code_switched
train_358_1,train_358_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_358_2,train_358_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_358_3,train_358_3,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_359_0,train_359_0,ROSESH,male,,,unknown,CS,code_switched
train_359_1,train_359_1,SAHIL,male,ROSESH,male,same,EN,monolingual_EN
train_362_0,train_362_0,SIDDHARTH,male,,,unknown,CS,code_switched
train_362_1,train_362_1,INDRAVARDHAN,male,SIDDHARTH,male,same,CS,code_switched
train_362_2,train_362_2,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_365_0,train_365_0,MAYA,female,,,unknown,CS,code_switched
train_365_1,train_365_1,MONISHA,female,MAYA,female,same,CS,code_switched
train_365_2,train_365_2,MAYA,female,MONISHA,female,same,HI,monolingual_HI
train_369_0,train_369_0,PANDIT,male,,,unknown,CS,code_switched
train_369_1,train_369_1,SAHIL,male,PANDIT,male,same,CS,code_switched
train_37_0,train_37_0,ROSESH,male,,,unknown,CS,code_switched
