utt_id,interaction_id,speaker,speaker_age_mode,prev_speaker,interlocutor_age_bucket,age_match,gender,age_bucket,condition
NI30MBQ_0101_1117.474_1126.554,-1,30,19-24,3,19-24,same,male,19-24,code_switched
UI14MAZ_0101_1117.537_1128.581,-1,14,19-24,30,19-24,same,male,25+,code_switched
NI24MBP_0101_1117.543_1119.173,-1,24,25+,14,19-24,different,male,19-24,monolingual_EN
NI55FBP_0101_1117.568_1128.677,-1,55,19-24,24,25+,different,female,19-24,monolingual_EN
UI02FAZ_0102_1117.618_1120.313,-1,2,19-24,55,19-24,same,female,19-24,monolingual_ZH
UI22MAZ_0102_1117.641_1120.496,-1,22,19-24,2,19-24,same,male,19-24,monolingual_ZH
UI26MAZ_0101_1117.709_1120.800,-1,26,19-24,22,19-24,same,male,25+,code_switched
UI02FAZ_0104_1117.841_1120.060,-1,2,19-24,26,19-24,same,female,19-24,monolingual_ZH
UI05MAZ_0102_1117.993_1121.141,-1,5,19-24,2,19-24,same,male,19-24,monolingual_ZH
UI24MAZ_0103_1118.049_1122.750,-1,24,25+,5,19-24,different,male,25+,code_switched
NI25MBQ_0101_1118.314_1120.236,-1,25,19-24,24,25+,different,male,19-24,monolingual_ZH
UI23FAZ_0102_1118.321_1121.788,-1,23,19-24,25,19-24,same,female,19-24,monolingual_ZH
NI23FBQ_0101_1118.330_1121.190,-1,23,19-24,23,19-24,same,female,19-24,monolingual_EN
UI06MAZ_0101_1118.380_1124.353,-1,6,19-24,23,19-24,same,male,19-24,code_switched
NI19MBQ_0101_1118.391_1121.313,-1,19,19-24,6,19-24,same,male,19-24,monolingual_EN
NI62MBQ_0101_1118.394_1122.404,-1,62,19-24,19,19-24,same,male,19-24,code_switched
NI60MBP_0101_1118.422_1121.822,-1,60,19-24,62,19-24,same,male,19-24,code_switched
UI18MAZ_0104_1118.426_1124.826,-1,18,19-24,60,19-24,same,male,25+,code_switched
UI26MAZ_0102_1118.460_1119.240,-1,26,19-24,18,19-24,same,male,25+,code_switched
UI08MAZ_0102_1118.480_1125.180,-1,8,19-24,26,19-24,same,male,19-24,code_switched
UI24MAZ_0101_1118.485_1120.587,-1,24,25+,8,19-24,different,male,25+,code_switched
UI23FAZ_0104_1118.606_1121.844,-1,23,19-24,24,25+,different,female,19-24,code_switched
UI27FAZ_0102_1118.629_1127.077,-1,27,19-24,23,19-24,same,female,25+,code_switched
NI47MBP_0101_1118.639_1124.950,-1,47,19-24,27,19-24,same,male,19-24,code_switched
UI20MAZ_0101_1118.646_1125.810,-1,20,19-24,47,19-24,same,male,19-24,code_switched
UI13FAZ_0103_1118.717_1125.917,-1,13,25+,20,19-24,different,female,25+,code_switched
NI27MBQ_0101_1118.815_1121.675,-1,27,19-24,13,25+,different,male,19-24,monolingual_ZH
UI14MAZ_0103_1118.838_1128.010,-1,14,19-24,27,19-24,same,male,25+,monolingual_EN
NI02FAX_0101_1118.854_1119.749,-1,2,19-24,14,19-24,same,female,19-24,monolingual_ZH
UI16MAZ_0102_1119.076_1124.301,-1,16,25+,2,19-24,different,male,25+,monolingual_ZH
UI25FAZ_0104_1119.090_1119.587,-1,25,19-24,16,25+,different,female,19-24,monolingual_ZH
NI50FBQ_0101_1119.145_1121.945,-1,50,19-24,25,19-24,same,female,19-24,monolingual_ZH
UI02FAZ_0103_1119.214_1119.859,-1,2,19-24,50,19-24,same,female,19-24,monolingual_ZH
NI46FBQ_0101_1119.290_1121.070,-1,46,19-24,2,19-24,same,female,19-24,monolingual_ZH
NI59FBQ_0101_1119.295_1123.795,-1,59,19-24,46,19-24,same,female,19-24,monolingual_ZH
NI56MBX_0101_1119.378_1120.606,-1,56,19-24,59,19-24,same,male,19-24,monolingual_ZH
NI07FBQ_0101_1119.451_1134.740,-1,7,19-24,56,19-24,same,female,19-24,code_switched
NI63MBP_0101_1119.496_1120.379,-1,63,19-24,7,19-24,same,male,19-24,monolingual_EN
UI12FAZ_0102_1119.509_1128.166,-1,12,25+,63,19-24,different,female,25+,code_switched
UI16MAZ_0101_1119.592_1126.714,-1,16,25+,12,25+,same,male,25+,code_switched
NI53FBP_0101_1119.610_1122.290,-1,53,19-24,16,25+,different,female,19-24,code_switched
NI57FBQ_0101_1119.784_1122.942,-1,57,19-24,53,19-24,same,female,19-24,monolingual_ZH
NI65MBP_0101_1119.851_1120.474,-1,65,19-24,57,19-24,same,male,19-24,code_switched
UI02FAZ_0103_1119.859_1122.673,-1,2,19-24,65,19-24,same,female,19-24,monolingual_ZH
UI10FAZ_0104_1119.865_1126.840,-1,10,19-24,2,19-24,same,female,25+,code_switched
NI46FBQ_0201_1119.868_1128.920,-1,46,19-24,10,19-24,same,female,19-24,code_switched
UI02FAZ_0101_1120.012_1128.230,-1,2,19-24,46,19-24,same,female,19-24,code_switched
UI22MAZ_0104_1120.033_1128.346,-1,22,19-24,2,19-24,same,male,19-24,code_switched
NI24MBP_0101_1120.060_1121.450,-1,24,25+,22,19-24,different,male,19-24,code_switched
NI58FBP_0101_1120.239_1125.449,-1,58,19-24,24,25+,different,female,19-24,code_switched
NI51MBP_0101_1120.270_1123.560,-1,51,19-24,58,19-24,same,male,19-24,code_switched
UI02FAZ_0102_1120.313_1122.372,-1,2,19-24,51,19-24,same,female,19-24,code_switched
NI02FAX_0101_1120.323_1124.243,-1,2,19-24,2,19-24,same,female,19-24,code_switched
NI22FBP_0101_1120.340_1121.757,-1,22,19-24,2,19-24,same,female,19-24,monolingual_EN
UI24MAZ_0104_1120.349_1123.152,-1,24,25+,22,19-24,different,male,25+,monolingual_ZH
NI04FBX_0101_1120.364_1121.199,-1,4,19-24,24,25+,different,female,19-24,monolingual_EN
NI42FBQ_0101_1120.440_1130.570,-1,42,19-24,4,19-24,same,female,19-24,code_switched
UI23FAZ_0101_1120.448_1121.409,-1,23,19-24,42,19-24,same,female,19-24,monolingual_ZH
UI10FAZ_0102_1120.453_1130.855,-1,10,19-24,23,19-24,same,female,25+,monolingual_ZH
NI66MBQ_0101_1120.493_1124.223,-1,66,19-24,10,19-24,same,male,19-24,code_switched
NI36MBQ_0101_1120.588_1128.083,-1,36,19-24,66,19-24,same,male,19-24,monolingual_EN
UI14MAZ_0102_1120.685_1128.948,-1,14,19-24,36,19-24,same,male,25+,code_switched
NI67MBQ_0101_1120.730_1122.960,-1,67,19-24,14,19-24,same,male,19-24,code_switched
UI26MAZ_0101_1120.800_1128.579,-1,26,19-24,67,19-24,same,male,25+,code_switched
UI02FAZ_0104_1120.828_1123.482,-1,2,19-24,26,19-24,same,female,19-24,monolingual_ZH
NI15FBQ_0101_1120.911_1133.532,-1,15,25+,2,19-24,different,female,19-24,code_switched
NI40FBQ_0101_1120.966_1126.849,-1,40,19-24,15,25+,different,female,19-24,monolingual_EN
UI26MAZ_0102_1120.983_1121.905,-1,26,19-24,40,19-24,same,male,25+,monolingual_ZH
NI64FBQ_0101_1121.113_1127.111,-1,64,19-24,26,19-24,same,female,19-24,code_switched
NI25MBQ_0101_1121.126_1123.266,-1,25,19-24,64,19-24,same,male,19-24,monolingual_ZH
NI46FBQ_0101_1121.130_1126.300,-1,46,19-24,25,19-24,same,female,19-24,monolingual_ZH
UI22MAZ_0102_1121.131_1126.454,-1,22,19-24,46,19-24,same,male,19-24,monolingual_ZH
UI06MAZ_0103_1121.138_1126.357,-1,6,19-24,22,19-24,same,male,19-24,code_switched
NI23FBQ_0101_1121.190_1123.764,-1,23,19-24,6,19-24,same,female,19-24,code_switched
NI29MBP_0101_1121.208_1123.348,-1,29,25+,23,19-24,different,male,19-24,monolingual_EN
UI07FAZ_0104_1121.219_1129.505,-1,7,19-24,29,25+,different,female,25+,code_switched
NI03FBX_0101_1121.330_1137.265,-1,3,19-24,7,19-24,same,female,19-24,code_switched
UI18MAZ_0103_1121.365_1124.592,-1,18,19-24,3,19-24,same,male,25+,monolingual_ZH
NI49MBP_0101_1121.385_1127.055,-1,49,19-24,18,19-24,same,male,19-24,code_switched
NI08FBP_0201_1121.389_1125.399,-1,8,19-24,49,19-24,same,female,19-24,monolingual_ZH
UI25FAZ_0104_1121.478_1126.582,-1,25,19-24,8,19-24,same,female,19-24,code_switched
UI29FAZ_0101_1121.624_1125.896,-1,29,25+,25,19-24,different,female,25+,code_switched
UI15FAZ_0101_1121.643_1122.169,-1,15,25+,29,25+,same,female,25+,monolingual_ZH
NI27MBQ_0101_1121.675_1126.202,-1,27,19-24,15,25+,different,male,19-24,code_switched
UI25FAZ_0103_1121.827_1122.982,-1,25,19-24,27,19-24,same,female,19-24,monolingual_ZH
UI23FAZ_0104_1121.844_1124.352,-1,23,19-24,25,19-24,same,female,19-24,code_switched
NI28MBP_0101_1121.873_1122.933,-1,28,19-24,23,19-24,same,male,19-24,monolingual_EN
NI50FBQ_0101_1121.945_1129.415,-1,50,19-24,28,19-24,same,female,19-24,code_switched
UI21MAZ_0102_1121.994_1132.442,-1,21,19-24,50,19-24,same,male,19-24,code_switched
NI56MBX_0101_1121.996_1127.299,-1,56,19-24,21,19-24,same,male,19-24,monolingual_ZH
UI15FAZ_0102_1122.016_1127.498,-1,15,25+,56,19-24,different,female,25+,code_switched
NI33MBP_0101_1122.153_1130.903,-1,33,19-24,15,25+,different,male,19-24,code_switched
UI24MAZ_0102_1122.168_1125.556,-1,24,25+,33,19-24,different,male,25+,code_switched
NI22FBP_0101_1122.225_1123.096,-1,22,19-24,24,25+,different,female,19-24,monolingual_EN
UI13FAZ_0102_1122.338_1124.426,-1,13,25+,22,19-24,different,female,25+,monolingual_EN
NI24MBP_0101_1122.350_1125.050,-1,24,25+,13,25+,same,male,19-24,code_switched
UI06MAZ_0102_1122.364_1127.451,-1,6,19-24,24,25+,different,male,19-24,code_switched
NI53FBP_0101_1122.370_1125.180,-1,53,19-24,6,19-24,same,female,19-24,code_switched
UI02FAZ_0102_1122.372_1124.641,-1,2,19-24,53,19-24,same,female,19-24,code_switched
NI65MBP_0101_1122.396_1126.597,-1,65,19-24,2,19-24,same,male,19-24,code_switched
NI62MBQ_0101_1122.404_1123.458,-1,62,19-24,65,19-24,same,male,19-24,code_switched
UI22MAZ_0101_1122.488_1123.447,-1,22,19-24,62,19-24,same,male,19-24,monolingual_EN
UI05MAZ_0102_1122.545_1123.332,-1,5,19-24,22,19-24,same,male,19-24,monolingual_ZH
UI21MAZ_0104_1122.556_1128.037,-1,21,19-24,5,19-24,same,male,19-24,code_switched
UI13FAZ_0101_1122.560_1126.218,-1,13,25+,21,19-24,different,female,25+,code_switched
NI63MBP_0101_1122.656_1124.656,-1,63,19-24,13,25+,different,male,19-24,monolingual_ZH
UI02FAZ_0103_1122.673_1125.053,-1,2,19-24,63,19-24,same,female,19-24,monolingual_ZH
UI26MAZ_0102_1122.702_1124.601,-1,26,19-24,2,19-24,same,male,25+,code_switched
NI60MBP_0101_1122.752_1127.572,-1,60,19-24,26,19-24,same,male,19-24,code_switched
UI22MAZ_0103_1122.769_1123.623,-1,22,19-24,60,19-24,same,male,19-24,monolingual_EN
NI19MBQ_0101_1122.830_1127.878,-1,19,19-24,22,19-24,same,male,19-24,monolingual_EN
UI25FAZ_0103_1122.982_1131.974,-1,25,19-24,19,19-24,same,female,19-24,code_switched
NI20MBP_0101_1123.025_1129.455,-1,20,19-24,25,19-24,same,male,19-24,code_switched
UI21MAZ_0103_1123.108_1127.538,-1,21,19-24,20,19-24,same,male,19-24,monolingual_ZH
UI12FAZ_0103_1123.214_1130.636,-1,12,25+,21,19-24,different,female,25+,code_switched
NI67MBQ_0101_1123.233_1125.883,-1,67,19-24,12,25+,different,male,19-24,code_switched
NI25MBQ_0101_1123.266_1124.063,-1,25,19-24,67,19-24,same,male,19-24,monolingual_ZH
UI16MAZ_0104_1123.310_1125.604,-1,16,25+,25,19-24,different,male,25+,monolingual_ZH
UI29FAZ_0103_1123.316_1127.702,-1,29,25+,16,25+,same,female,25+,monolingual_ZH
NI10FBP_0101_1123.339_1133.990,-1,10,19-24,29,25+,different,female,19-24,code_switched
UI02FAZ_0104_1123.482_1124.399,-1,2,19-24,10,19-24,same,female,19-24,code_switched
UI24MAZ_0103_1123.585_1127.971,-1,24,25+,2,19-24,different,male,25+,code_switched
NI22FBP_0101_1123.590_1124.019,-1,22,19-24,24,25+,different,female,19-24,monolingual_EN
UI27FAZ_0104_1123.685_1128.630,-1,27,19-24,22,19-24,same,female,25+,code_switched
NI28MBP_0101_1123.713_1127.243,-1,28,19-24,27,19-24,same,male,19-24,code_switched
NI35FBP_0101_1123.760_1130.200,-1,35,19-24,28,19-24,same,female,19-24,code_switched
NI23FBQ_0101_1123.764_1126.533,-1,23,19-24,35,19-24,same,female,19-24,monolingual_EN
NI44MBQ_0101_1123.791_1133.891,-1,44,19-24,23,19-24,same,male,19-24,monolingual_EN
UI25FAZ_0101_1123.809_1129.255,-1,25,19-24,44,19-24,same,female,19-24,code_switched
NI51MBP_0101_1123.812_1127.094,-1,51,19-24,25,19-24,same,male,19-24,code_switched
UI12FAZ_0104_1123.935_1125.997,-1,12,25+,51,19-24,different,female,25+,monolingual_ZH
UI05MAZ_0102_1123.990_1125.825,-1,5,19-24,12,25+,different,male,19-24,monolingual_ZH
UI27FAZ_0101_1124.000_1134.007,-1,27,19-24,5,19-24,same,female,25+,code_switched
NI62MBQ_0101_1124.004_1125.204,-1,62,19-24,27,19-24,same,male,19-24,code_switched
UI15FAZ_0103_1124.033_1127.465,-1,15,25+,62,19-24,different,female,25+,code_switched
NI01MAX_0101_1124.054_1131.139,-1,1,25+,15,25+,same,male,25+,code_switched
NI54FBQ_0101_1124.105_1127.885,-1,54,19-24,1,25+,different,female,19-24,code_switched
NI26FBP_0101_1124.150_1127.240,-1,26,19-24,54,19-24,same,female,19-24,code_switched
NI32FBQ_0101_1124.165_1126.385,-1,32,19-24,26,19-24,same,female,19-24,monolingual_ZH
NI22FBP_0101_1124.240_1126.359,-1,22,19-24,32,19-24,same,female,19-24,code_switched
UI16MAZ_0102_1124.301_1130.360,-1,16,25+,22,19-24,different,male,25+,code_switched
UI13FAZ_0102_1124.426_1128.676,-1,13,25+,16,25+,same,female,25+,code_switched
NI12MAP_0101_1124.500_1128.689,-1,12,25+,13,25+,same,male,25+,code_switched
NI57FBQ_0101_1124.521_1125.154,-1,57,19-24,12,25+,different,female,19-24,monolingual_ZH
NI18MBP_0101_1124.532_1128.999,-1,18,19-24,57,19-24,same,male,19-24,code_switched
UI26MAZ_0102_1124.601_1129.262,-1,26,19-24,18,19-24,same,male,25+,monolingual_ZH
UI02FAZ_0102_1124.641_1127.170,-1,2,19-24,26,19-24,same,female,19-24,monolingual_ZH
NI52MBQ_0201_1124.668_1131.988,-1,52,19-24,2,19-24,same,male,19-24,monolingual_ZH
UI21MAZ_0101_1124.681_1133.910,-1,21,19-24,52,19-24,same,male,19-24,code_switched
NI16FBP_0101_1124.871_1130.741,-1,16,25+,21,19-24,different,female,19-24,code_switched
NI25MBQ_0101_1124.874_1127.283,-1,25,19-24,16,25+,different,male,19-24,code_switched
NI66MBQ_0101_1124.912_1130.441,-1,66,19-24,25,19-24,same,male,19-24,code_switched
NI61FBP_0101_1125.009_1127.418,-1,61,19-24,66,19-24,same,female,19-24,code_switched
UI02FAZ_0103_1125.053_1127.309,-1,2,19-24,61,19-24,same,female,19-24,monolingual_ZH
UI02FAZ_0104_1125.069_1126.544,-1,2,19-24,2,19-24,same,female,19-24,monolingual_ZH
UI24MAZ_0101_1125.072_1132.175,-1,24,25+,2,19-24,different,male,25+,code_switched
NI48FBQ_0101_1125.095_1129.072,-1,48,19-24,24,25+,different,female,19-24,code_switched
UI06MAZ_0101_1125.106_1135.509,-1,6,19-24,48,19-24,same,male,19-24,code_switched
NI53FBP_0101_1125.180_1154.331,-1,53,19-24,6,19-24,same,female,19-24,code_switched
NI39FBP_0101_1125.260_1126.431,-1,39,19-24,53,19-24,same,female,19-24,monolingual_ZH
NI52MBQ_0101_1125.316_1140.551,-1,52,19-24,39,19-24,same,male,19-24,code_switched
UI14MAZ_0104_1125.318_1131.489,-1,14,19-24,52,19-24,same,male,25+,code_switched
NI45FBP_0101_1125.500_1128.400,-1,45,19-24,14,19-24,same,female,19-24,monolingual_ZH
NI02FAX_0101_1125.563_1127.583,-1,2,19-24,45,19-24,same,female,19-24,code_switched
UI16MAZ_0104_1125.604_1132.713,-1,16,25+,2,19-24,different,male,25+,monolingual_ZH
NI14MBP_0101_1125.693_1127.487,-1,14,19-24,16,25+,different,male,19-24,monolingual_EN
UI22MAZ_0103_1125.731_1128.790,-1,22,19-24,14,19-24,same,male,19-24,code_switched
NI63MBP_0101_1125.772_1130.583,-1,63,19-24,22,19-24,same,male,19-24,code_switched
UI08MAZ_0102_1125.799_1130.396,-1,8,19-24,63,19-24,same,male,19-24,code_switched
NI57FBQ_0101_1125.806_1127.502,-1,57,19-24,8,19-24,same,female,19-24,monolingual_ZH
UI29FAZ_0101_1125.896_1130.603,-1,29,25+,57,19-24,different,female,25+,code_switched
UI13FAZ_0103_1125.917_1132.046,-1,13,25+,29,25+,same,female,25+,code_switched
NI34FBQ_0101_1126.024_1129.907,-1,34,19-24,13,25+,different,female,19-24,code_switched
NI58FBP_0101_1126.027_1128.309,-1,58,19-24,34,19-24,same,female,19-24,monolingual_ZH
NI62MBQ_0101_1126.081_1129.042,-1,62,19-24,58,19-24,same,male,19-24,monolingual_ZH
NI47MBP_0101_1126.170_1129.525,-1,47,19-24,62,19-24,same,male,19-24,code_switched
UI23FAZ_0101_1126.265_1131.664,-1,23,19-24,47,19-24,same,female,19-24,monolingual_EN
UI18MAZ_0104_1126.345_1129.888,-1,18,19-24,23,19-24,same,male,25+,code_switched
NI27MBQ_0101_1126.360_1129.466,-1,27,19-24,18,19-24,same,male,19-24,code_switched
NI46FBQ_0101_1126.360_1131.800,-1,46,19-24,27,19-24,same,female,19-24,code_switched
NI32FBQ_0101_1126.405_1131.765,-1,32,19-24,46,19-24,same,female,19-24,code_switched
UI23FAZ_0104_1126.434_1130.738,-1,23,19-24,32,19-24,same,female,19-24,monolingual_ZH
NI41MBP_0101_1126.490_1131.490,-1,41,19-24,23,19-24,same,male,19-24,code_switched
NI23FBQ_0101_1126.533_1130.485,-1,23,19-24,41,19-24,same,female,19-24,monolingual_EN
UI25FAZ_0104_1126.582_1129.536,-1,25,19-24,23,19-24,same,female,19-24,code_switched
NI06FBP_0101_1126.589_1129.591,-1,6,19-24,25,19-24,same,female,19-24,monolingual_EN
NI65MBP_0101_1126.597_1129.927,-1,65,19-24,6,19-24,same,male,19-24,code_switched
NI59FBQ_0101_1126.615_1127.985,-1,59,19-24,65,19-24,same,female,19-24,monolingual_ZH
UI16MAZ_0101_1126.714_1130.439,-1,16,25+,59,19-24,different,male,25+,code_switched
UI12FAZ_0104_1126.735_1128.531,-1,12,25+,16,25+,same,female,25+,monolingual_ZH
UI10FAZ_0104_1126.840_1133.477,-1,10,19-24,12,25+,different,female,25+,monolingual_ZH
NI40FBQ_0101_1126.849_1127.373,-1,40,19-24,10,19-24,same,female,19-24,monolingual_EN
NI30MBQ_0101_1126.864_1135.604,-1,30,19-24,40,19-24,same,male,19-24,code_switched
UI27FAZ_0102_1127.077_1131.231,-1,27,19-24,30,19-24,same,female,25+,code_switched
NI22FBP_0101_1127.087_1127.893,-1,22,19-24,27,19-24,same,female,19-24,monolingual_EN
UI22MAZ_0102_1127.087_1129.752,-1,22,19-24,22,19-24,same,male,19-24,monolingual_ZH
NI51MBP_0101_1127.094_1132.046,-1,51,19-24,22,19-24,same,male,19-24,code_switched
UI02FAZ_0102_1127.170_1132.233,-1,2,19-24,51,19-24,same,female,19-24,code_switched
NI21MBQ_0101_1127.178_1142.136,-1,21,19-24,2,19-24,same,male,19-24,code_switched
NI39FBP_0101_1127.272_1132.540,-1,39,19-24,21,19-24,same,female,19-24,code_switched
NI49MBP_0101_1127.285_1132.615,-1,49,19-24,39,19-24,same,male,19-24,code_switched
UI02FAZ_0103_1127.309_1129.330,-1,2,19-24,49,19-24,same,female,19-24,monolingual_ZH
NI28MBP_0101_1127.393_1131.623,-1,28,19-24,2,19-24,same,male,19-24,code_switched
NI14MBP_0101_1127.487_1137.239,-1,14,19-24,28,19-24,same,male,19-24,monolingual_EN
UI15FAZ_0102_1127.498_1142.164,-1,15,25+,14,19-24,different,female,25+,code_switched
UI06MAZ_0103_1127.522_1132.476,-1,6,19-24,15,25+,different,male,19-24,code_switched
NI61FBP_0101_1127.618_1134.928,-1,61,19-24,6,19-24,same,female,19-24,code_switched
NI26FBP_0101_1127.960_1131.729,-1,26,19-24,61,19-24,same,female,19-24,code_switched
NI25MBQ_0101_1127.986_1130.911,-1,25,19-24,26,19-24,same,male,19-24,code_switched
UI14MAZ_0103_1128.010_1136.838,-1,14,19-24,25,19-24,same,male,25+,code_switched
NI60MBP_0101_1128.023_1128.753,-1,60,19-24,14,19-24,same,male,19-24,monolingual_ZH
UI21MAZ_0104_1128.037_1134.323,-1,21,19-24,60,19-24,same,male,19-24,code_switched
NI36MBQ_0101_1128.083_1140.434,-1,36,19-24,21,19-24,same,male,19-24,code_switched
UI12FAZ_0102_1128.166_1134.301,-1,12,25+,36,19-24,different,female,25+,code_switched
NI54FBQ_0101_1128.205_1131.515,-1,54,19-24,12,25+,different,female,19-24,code_switched
UI02FAZ_0101_1128.230_1132.316,-1,2,19-24,54,19-24,same,female,19-24,code_switched
UI06MAZ_0102_1128.233_1135.963,-1,6,19-24,2,19-24,same,male,19-24,code_switched
NI57FBQ_0101_1128.333_1130.617,-1,57,19-24,6,19-24,same,female,19-24,monolingual_ZH
NI22FBP_0101_1128.374_1130.844,-1,22,19-24,57,19-24,same,female,19-24,code_switched
UI02FAZ_0104_1128.384_1130.962,-1,2,19-24,22,19-24,same,female,19-24,monolingual_ZH
NI45FBP_0101_1128.400_1138.550,-1,45,19-24,2,19-24,same,female,19-24,code_switched
NI67MBQ_0101_1128.463_1133.373,-1,67,19-24,45,19-24,same,male,19-24,code_switched
UI12FAZ_0104_1128.531_1132.214,-1,12,25+,67,19-24,different,female,25+,code_switched
UI26MAZ_0101_1128.579_1133.026,-1,26,19-24,12,25+,different,male,25+,code_switched
UI14MAZ_0101_1128.581_1137.878,-1,14,19-24,26,19-24,same,male,25+,code_switched
UI27FAZ_0104_1128.630_1134.426,-1,27,19-24,14,19-24,same,female,25+,code_switched
UI13FAZ_0102_1128.676_1136.594,-1,13,25+,27,19-24,different,female,25+,code_switched
NI55FBP_0101_1128.677_1137.164,-1,55,19-24,13,25+,different,female,19-24,monolingual_EN
NI12MAP_0101_1128.689_1140.176,-1,12,25+,55,19-24,different,male,25+,monolingual_EN
UI22MAZ_0104_1128.876_1131.511,-1,22,19-24,12,25+,different,male,19-24,code_switched
NI46FBQ_0201_1128.920_1130.790,-1,46,19-24,22,19-24,same,female,19-24,code_switched
UI15FAZ_0103_1129.080_1137.819,-1,15,25+,46,19-24,different,female,25+,monolingual_ZH
UI25FAZ_0101_1129.255_1135.474,-1,25,19-24,15,25+,different,female,19-24,code_switched
UI26MAZ_0102_1129.262_1137.432,-1,26,19-24,25,19-24,same,male,25+,code_switched
UI02FAZ_0103_1129.330_1135.540,-1,2,19-24,26,19-24,same,female,19-24,monolingual_ZH
NI05MBQ_0101_1129.393_1131.375,-1,5,19-24,2,19-24,same,male,19-24,monolingual_EN
NI37MBP_0101_1129.399_1130.293,-1,37,19-24,5,19-24,same,male,19-24,monolingual_EN
NI13MBQ_0101_1129.449_1137.835,-1,13,25+,37,19-24,different,male,19-24,code_switched
NI29MBP_0101_1129.488_1132.438,-1,29,25+,13,25+,same,male,19-24,monolingual_ZH
NI58FBP_0101_1129.512_1129.996,-1,58,19-24,29,25+,different,female,19-24,monolingual_ZH
UI25FAZ_0104_1129.536_1134.331,-1,25,19-24,58,19-24,same,female,19-24,code_switched
NI18MBP_0101_1129.570_1135.581,-1,18,19-24,25,19-24,same,male,19-24,code_switched
NI06FBP_0101_1129.591_1135.107,-1,6,19-24,18,19-24,same,female,19-24,code_switched
NI24MBP_0101_1129.619_1131.868,-1,24,25+,6,19-24,different,male,19-24,monolingual_EN
UI14MAZ_0102_1129.729_1134.069,-1,14,19-24,24,25+,different,male,25+,code_switched
UI07FAZ_0104_1129.811_1134.356,-1,7,19-24,14,19-24,same,female,25+,code_switched
NI50FBQ_0101_1129.827_1133.767,-1,50,19-24,7,19-24,same,female,19-24,monolingual_ZH
NI20MBP_0101_1129.847_1131.275,-1,20,19-24,50,19-24,same,male,19-24,monolingual_ZH
NI27MBQ_0101_1129.915_1132.940,-1,27,19-24,20,19-24,same,male,19-24,code_switched
NI47MBP_0101_1129.958_1134.119,-1,47,19-24,27,19-24,same,male,19-24,monolingual_ZH
NI56MBX_0101_1129.991_1131.004,-1,56,19-24,47,19-24,same,male,19-24,monolingual_ZH
NI64FBQ_0101_1130.020_1131.882,-1,64,19-24,56,19-24,same,female,19-24,monolingual_EN
NI62MBQ_0101_1130.080_1134.355,-1,62,19-24,64,19-24,same,male,19-24,monolingual_EN
NI34FBQ_0101_1130.141_1134.971,-1,34,19-24,62,19-24,same,female,19-24,code_switched
NI19MBQ_0101_1130.179_1139.830,-1,19,19-24,34,19-24,same,male,19-24,monolingual_EN
NI65MBP_0101_1130.212_1134.987,-1,65,19-24,19,19-24,same,male,19-24,code_switched
NI02FAX_0101_1130.243_1132.383,-1,2,19-24,65,19-24,same,female,19-24,code_switched
UI24MAZ_0103_1130.313_1131.108,-1,24,25+,2,19-24,different,male,25+,monolingual_ZH
UI08MAZ_0102_1130.396_1137.812,-1,8,19-24,24,25+,different,male,19-24,code_switched
UI16MAZ_0101_1130.439_1132.254,-1,16,25+,8,19-24,different,male,25+,monolingual_EN
NI43FBP_0101_1130.470_1133.950,-1,43,19-24,16,25+,different,female,19-24,monolingual_ZH
NI23FBQ_0101_1130.485_1133.826,-1,23,19-24,43,19-24,same,female,19-24,monolingual_EN
UI29FAZ_0101_1130.603_1134.385,-1,29,25+,23,19-24,different,female,25+,code_switched
UI12FAZ_0101_1130.632_1135.724,-1,12,25+,29,25+,same,female,25+,code_switched
UI12FAZ_0103_1130.636_1136.632,-1,12,25+,12,25+,same,female,25+,code_switched
NI60MBP_0101_1130.652_1131.942,-1,60,19-24,12,25+,different,male,19-24,code_switched
NI08FBP_0201_1130.723_1141.846,-1,8,19-24,60,19-24,same,female,19-24,code_switched
UI23FAZ_0104_1130.738_1133.836,-1,23,19-24,8,19-24,same,female,19-24,monolingual_EN
UI22MAZ_0101_1130.838_1143.035,-1,22,19-24,23,19-24,same,male,19-24,code_switched
UI10FAZ_0102_1130.855_1136.904,-1,10,19-24,22,19-24,same,female,25+,monolingual_ZH
NI35FBP_0101_1130.927_1132.330,-1,35,19-24,10,19-24,same,female,19-24,monolingual_ZH
UI02FAZ_0104_1130.962_1136.244,-1,2,19-24,35,19-24,same,female,19-24,code_switched
NI22FBP_0101_1131.026_1132.924,-1,22,19-24,2,19-24,same,female,19-24,monolingual_ZH
NI33MBP_0101_1131.043_1138.573,-1,33,19-24,22,19-24,same,male,19-24,code_switched
NI01MAX_0101_1131.139_1136.487,-1,1,25+,33,19-24,different,male,25+,monolingual_ZH
UI27FAZ_0102_1131.231_1136.375,-1,27,19-24,1,25+,different,female,25+,code_switched
NI20MBP_0101_1131.275_1135.709,-1,20,19-24,27,19-24,same,male,19-24,code_switched
NI05MBQ_0101_1131.375_1134.945,-1,5,19-24,20,19-24,same,male,19-24,code_switched
UI24MAZ_0102_1131.442_1132.914,-1,24,25+,5,19-24,different,male,25+,monolingual_ZH
NI37MBP_0101_1131.445_1134.770,-1,37,19-24,24,25+,different,male,19-24,monolingual_EN
UI14MAZ_0104_1131.489_1143.218,-1,14,19-24,37,19-24,same,male,25+,code_switched
