utt_id,file_id,speaker,speaker_gender_mode,prev_speaker,interlocutor_gender,gender_match,start_time,end_time,lang,condition
NI05MBQ_0101_1285.515_1288.610,NI05MBQ_0101,5,male,52,male,same,1285515,1288610,EN,monolingual_EN
NI08FBP_0201_1285.524_1287.119,NI08FBP_0201,8,female,5,male,different,1285524,1287119,EN,monolingual_EN
NI14MBP_0101_1285.552_1290.979,NI14MBP_0101,14,male,8,female,different,1285552,1290979,CS,code_switched
NI67MBQ_0101_1285.679_1287.739,NI67MBQ_0101,67,male,14,male,same,1285679,1287739,CS,code_switched
NI02FAX_0101_1285.697_1286.707,NI02FAX_0101,2,female,67,male,different,1285697,1286707,ZH,monolingual_ZH
NI47MBP_0101_1285.750_1293.371,NI47MBP_0101,47,male,2,female,different,1285750,1293371,CS,code_switched
NI03FBX_0101_1285.951_1300.222,NI03FBX_0101,3,female,47,male,different,1285951,1300222,CS,code_switched
NI45FBP_0101_1286.200_1288.810,NI45FBP_0101,45,female,3,female,same,1286200,1288810,ZH,monolingual_ZH
NI46FBQ_0201_1286.255_1288.750,NI46FBQ_0201,46,female,45,female,same,1286255,1288750,CS,code_switched
NI25MBQ_0101_1286.390_1286.878,NI25MBQ_0101,25,male,46,female,different,1286390,1286878,ZH,monolingual_ZH
NI33MBP_0101_1286.413_1290.703,NI33MBP_0101,33,male,25,male,same,1286413,1290703,ZH,monolingual_ZH
NI36MBQ_0101_1286.468_1288.207,NI36MBQ_0101,36,male,33,male,same,1286468,1288207,ZH,monolingual_ZH
NI01MAX_0101_1286.670_1291.280,NI01MAX_0101,1,male,36,male,same,1286670,1291280,CS,code_switched
NI10FBP_0101_1286.709_1290.280,NI10FBP_0101,10,female,1,male,different,1286709,1290280,CS,code_switched
NI30MBQ_0101_1286.824_1289.490,NI30MBQ_0101,30,male,10,female,different,1286824,1289490,ZH,monolingual_ZH
NI59FBQ_0101_1286.984_1287.991,NI59FBQ_0101,59,female,30,male,different,1286984,1287991,ZH,monolingual_ZH
NI08FBP_0201_1287.119_1296.365,NI08FBP_0201,8,female,59,female,same,1287119,1296365,CS,code_switched
NI48FBQ_0101_1287.142_1291.033,NI48FBQ_0101,48,female,8,female,same,1287142,1291033,EN,monolingual_EN
NI24MBP_0101_1287.162_1288.765,NI24MBP_0101,24,male,48,female,different,1287162,1288765,EN,monolingual_EN
NI34FBQ_0101_1287.177_1291.585,NI34FBQ_0101,34,female,24,male,different,1287177,1291585,CS,code_switched
NI15FBQ_0101_1287.186_1292.464,NI15FBQ_0101,15,female,34,female,same,1287186,1292464,CS,code_switched
NI65MBP_0101_1287.361_1290.881,NI65MBP_0101,65,male,15,female,different,1287361,1290881,CS,code_switched
NI44MBQ_0101_1287.611_1290.081,NI44MBQ_0101,44,male,65,male,same,1287611,1290081,EN,monolingual_EN
NI19MBQ_0101_1287.655_1294.404,NI19MBQ_0101,19,male,44,male,same,1287655,1294404,EN,monolingual_EN
NI66MBQ_0101_1287.692_1290.133,NI66MBQ_0101,66,male,19,male,same,1287692,1290133,ZH,monolingual_ZH
NI04FBX_0101_1287.692_1297.425,NI04FBX_0101,4,female,66,male,different,1287692,1297425,CS,code_switched
NI62MBQ_0101_1287.870_1288.930,NI62MBQ_0101,62,male,4,female,different,1287870,1288930,CS,code_switched
NI29MBP_0101_1287.924_1303.710,NI29MBP_0101,29,female,62,male,different,1287924,1303710,CS,code_switched
NI25MBQ_0101_1287.990_1290.130,NI25MBQ_0101,25,male,29,female,different,1287990,1290130,CS,code_switched
NI67MBQ_0101_1288.069_1290.419,NI67MBQ_0101,67,male,25,male,same,1288069,1290419,ZH,monolingual_ZH
NI51MBP_0101_1288.115_1292.500,NI51MBP_0101,51,male,67,male,same,1288115,1292500,ZH,monolingual_ZH
NI27MBQ_0101_1288.164_1289.891,NI27MBQ_0101,27,male,51,male,same,1288164,1289891,ZH,monolingual_ZH
NI12MAP_0101_1288.186_1292.005,NI12MAP_0101,12,female,27,male,different,1288186,1292005,EN,monolingual_EN
NI18MBP_0101_1288.362_1292.387,NI18MBP_0101,18,male,12,female,different,1288362,1292387,CS,code_switched
NI61FBP_0101_1288.372_1292.332,NI61FBP_0101,61,female,18,male,different,1288372,1292332,CS,code_switched
NI26FBP_0101_1288.416_1289.963,NI26FBP_0101,26,female,61,female,same,1288416,1289963,EN,monolingual_EN
NI06FBP_0101_1288.690_1290.620,NI06FBP_0101,6,female,26,female,same,1288690,1290620,EN,monolingual_EN
NI46FBQ_0201_1288.750_1291.560,NI46FBQ_0201,46,female,6,female,same,1288750,1291560,CS,code_switched
NI02FAX_0101_1288.756_1291.036,NI02FAX_0101,2,female,46,female,same,1288756,1291036,ZH,monolingual_ZH
NI45FBP_0101_1288.910_1293.200,NI45FBP_0101,45,female,2,female,same,1288910,1293200,EN,monolingual_EN
NI60MBP_0101_1288.953_1292.623,NI60MBP_0101,60,male,45,female,different,1288953,1292623,CS,code_switched
NI49MBP_0101_1289.009_1296.890,NI49MBP_0101,49,male,60,male,same,1289009,1296890,CS,code_switched
NI64FBQ_0101_1289.216_1289.788,NI64FBQ_0101,64,female,49,male,different,1289216,1289788,EN,monolingual_EN
NI24MBP_0101_1289.246_1293.291,NI24MBP_0101,24,male,64,female,different,1289246,1293291,EN,monolingual_EN
NI62MBQ_0101_1289.393_1290.016,NI62MBQ_0101,62,male,24,male,same,1289393,1290016,ZH,monolingual_ZH
NI54FBQ_0101_1289.420_1291.180,NI54FBQ_0101,54,female,62,male,different,1289420,1291180,CS,code_switched
NI28MBP_0101_1289.733_1293.923,NI28MBP_0101,28,male,54,female,different,1289733,1293923,CS,code_switched
NI30MBQ_0101_1289.877_1293.353,NI30MBQ_0101,30,male,28,male,same,1289877,1293353,CS,code_switched
NI52MBQ_0101_1289.946_1290.933,NI52MBQ_0101,52,male,30,male,same,1289946,1290933,EN,monolingual_EN
NI63MBP_0101_1290.264_1293.380,NI63MBP_0101,63,male,52,male,same,1290264,1293380,CS,code_switched
NI58FBP_0101_1290.280_1293.766,NI58FBP_0101,58,female,63,male,different,1290280,1293766,EN,monolingual_EN
NI50FBQ_0101_1290.340_1297.710,NI50FBQ_0101,50,female,58,female,same,1290340,1297710,CS,code_switched
NI62MBQ_0101_1290.410_1294.220,NI62MBQ_0101,62,male,50,female,different,1290410,1294220,CS,code_switched
NI52MBQ_0201_1290.485_1291.805,NI52MBQ_0201,52,male,62,male,same,1290485,1291805,ZH,monolingual_ZH
NI57FBQ_0101_1290.504_1291.397,NI57FBQ_0101,57,female,52,male,different,1290504,1291397,ZH,monolingual_ZH
NI25MBQ_0101_1290.582_1292.867,NI25MBQ_0101,25,male,57,female,different,1290582,1292867,ZH,monolingual_ZH
NI06FBP_0101_1290.620_1291.381,NI06FBP_0101,6,female,25,male,different,1290620,1291381,EN,monolingual_EN
NI33MBP_0101_1290.783_1296.173,NI33MBP_0101,33,male,6,female,different,1290783,1296173,CS,code_switched
NI26FBP_0101_1290.916_1291.541,NI26FBP_0101,26,female,33,male,different,1290916,1291541,ZH,monolingual_ZH
NI67MBQ_0101_1290.949_1293.589,NI67MBQ_0101,67,male,26,female,different,1290949,1293589,CS,code_switched
NI14MBP_0101_1290.979_1294.793,NI14MBP_0101,14,male,67,male,same,1290979,1294793,ZH,monolingual_ZH
NI48FBQ_0101_1291.033_1295.770,NI48FBQ_0101,48,female,14,male,different,1291033,1295770,ZH,monolingual_ZH
NI10FBP_0101_1291.084_1304.530,NI10FBP_0101,10,female,48,female,same,1291084,1304530,CS,code_switched
NI54FBQ_0101_1291.180_1292.830,NI54FBQ_0101,54,female,10,female,same,1291180,1292830,ZH,monolingual_ZH
NI01MAX_0101_1291.280_1293.665,NI01MAX_0101,1,male,54,female,different,1291280,1293665,ZH,monolingual_ZH
NI41MBP_0101_1291.290_1300.950,NI41MBP_0101,41,male,1,male,same,1291290,1300950,CS,code_switched
NI65MBP_0101_1291.401_1294.551,NI65MBP_0101,65,male,41,male,same,1291401,1294551,CS,code_switched
NI22FBP_0101_1291.433_1295.970,NI22FBP_0101,22,female,65,male,different,1291433,1295970,CS,code_switched
NI36MBQ_0101_1291.476_1293.982,NI36MBQ_0101,36,male,22,female,different,1291476,1293982,CS,code_switched
NI06FBP_0101_1291.480_1298.720,NI06FBP_0101,6,female,36,male,different,1291480,1298720,CS,code_switched
NI46FBQ_0201_1291.560_1294.254,NI46FBQ_0201,46,female,6,female,same,1291560,1294254,ZH,monolingual_ZH
NI59FBQ_0101_1291.671_1293.824,NI59FBQ_0101,59,female,46,female,same,1291671,1293824,ZH,monolingual_ZH
NI21MBQ_0101_1291.680_1303.891,NI21MBQ_0101,21,male,59,female,different,1291680,1303891,EN,monolingual_EN
NI27MBQ_0101_1291.691_1299.013,NI27MBQ_0101,27,male,21,male,same,1291691,1299013,CS,code_switched
NI66MBQ_0101_1291.795_1293.832,NI66MBQ_0101,66,male,27,male,same,1291795,1293832,ZH,monolingual_ZH
NI12MAP_0101_1292.005_1304.954,NI12MAP_0101,12,female,66,male,different,1292005,1304954,CS,code_switched
NI37MBP_0101_1292.177_1295.937,NI37MBP_0101,37,male,12,female,different,1292177,1295937,EN,monolingual_EN
NI26FBP_0101_1292.213_1293.871,NI26FBP_0101,26,female,37,male,different,1292213,1293871,ZH,monolingual_ZH
NI57FBQ_0101_1292.243_1293.328,NI57FBQ_0101,57,female,26,female,same,1292243,1293328,ZH,monolingual_ZH
NI34FBQ_0101_1292.353_1310.794,NI34FBQ_0101,34,female,57,female,same,1292353,1310794,CS,code_switched
NI51MBP_0101_1292.500_1297.180,NI51MBP_0101,51,male,34,female,different,1292500,1297180,CS,code_switched
NI43FBP_0101_1292.700_1301.000,NI43FBP_0101,43,female,51,male,different,1292700,1301000,CS,code_switched
NI07FBQ_0101_1292.820_1305.100,NI07FBQ_0101,7,female,43,female,same,1292820,1305100,CS,code_switched
NI54FBQ_0101_1292.830_1295.340,NI54FBQ_0101,54,female,7,female,same,1292830,1295340,CS,code_switched
NI60MBP_0101_1292.910_1300.310,NI60MBP_0101,60,male,54,female,different,1292910,1300310,CS,code_switched
NI39FBP_0101_1293.110_1297.150,NI39FBP_0101,39,female,60,male,different,1293110,1297150,CS,code_switched
NI61FBP_0101_1293.152_1296.602,NI61FBP_0101,61,female,39,female,same,1293152,1296602,CS,code_switched
NI45FBP_0101_1293.200_1302.360,NI45FBP_0101,45,female,61,female,same,1293200,1302360,EN,monolingual_EN
NI56MBX_0101_1293.247_1295.974,NI56MBX_0101,56,male,45,female,different,1293247,1295974,ZH,monolingual_ZH
NI15FBQ_0101_1293.251_1299.478,NI15FBQ_0101,15,female,56,male,different,1293251,1299478,CS,code_switched
NI40FBQ_0101_1293.355_1297.791,NI40FBQ_0101,40,female,15,female,same,1293355,1297791,EN,monolingual_EN
NI47MBP_0101_1293.371_1301.350,NI47MBP_0101,47,male,40,female,different,1293371,1301350,CS,code_switched
NI46FBQ_0101_1293.750_1296.400,NI46FBQ_0101,46,female,47,male,different,1293750,1296400,CS,code_switched
NI25MBQ_0101_1293.822_1297.150,NI25MBQ_0101,25,male,46,female,different,1293822,1297150,CS,code_switched
NI02FAX_0101_1293.893_1295.482,NI02FAX_0101,2,female,25,male,different,1293893,1295482,ZH,monolingual_ZH
NI13MBQ_0101_1293.982_1295.302,NI13MBQ_0101,13,female,2,female,same,1293982,1295302,CS,code_switched
NI28MBP_0101_1294.023_1298.023,NI28MBP_0101,28,male,13,female,different,1294023,1298023,EN,monolingual_EN
NI67MBQ_0101_1294.037_1298.447,NI67MBQ_0101,67,male,28,male,same,1294037,1298447,CS,code_switched
NI44MBQ_0101_1294.116_1298.441,NI44MBQ_0101,44,male,67,male,same,1294116,1298441,CS,code_switched
NI18MBP_0101_1294.127_1297.352,NI18MBP_0101,18,male,44,male,same,1294127,1297352,CS,code_switched
NI30MBQ_0101_1294.142_1297.434,NI30MBQ_0101,30,male,18,male,same,1294142,1297434,CS,code_switched
NI05MBQ_0101_1294.175_1297.583,NI05MBQ_0101,5,male,30,male,same,1294175,1297583,CS,code_switched
NI35FBP_0101_1294.451_1306.580,NI35FBP_0101,35,female,5,male,different,1294451,1306580,CS,code_switched
NI14MBP_0101_1294.793_1297.490,NI14MBP_0101,14,male,35,female,different,1294793,1297490,ZH,monolingual_ZH
NI58FBP_0101_1294.937_1297.672,NI58FBP_0101,58,female,14,male,different,1294937,1297672,EN,monolingual_EN
NI36MBQ_0101_1294.956_1301.836,NI36MBQ_0101,36,male,58,female,different,1294956,1301836,CS,code_switched
NI20MBP_0101_1295.021_1298.235,NI20MBP_0101,20,male,36,male,same,1295021,1298235,EN,monolingual_EN
NI13MBQ_0101_1295.302_1297.010,NI13MBQ_0101,13,female,20,male,different,1295302,1297010,ZH,monolingual_ZH
NI65MBP_0101_1295.322_1300.753,NI65MBP_0101,65,male,13,female,different,1295322,1300753,CS,code_switched
NI54FBQ_0101_1295.340_1299.820,NI54FBQ_0101,54,female,65,male,different,1295340,1299820,CS,code_switched
NI24MBP_0101_1295.404_1304.770,NI24MBP_0101,24,male,54,female,different,1295404,1304770,CS,code_switched
NI23FBQ_0101_1295.442_1296.768,NI23FBQ_0101,23,female,24,male,different,1295442,1296768,ZH,monolingual_ZH
NI01MAX_0101_1295.565_1305.317,NI01MAX_0101,1,male,23,female,different,1295565,1305317,CS,code_switched
NI57FBQ_0101_1295.655_1298.685,NI57FBQ_0101,57,female,1,male,different,1295655,1298685,ZH,monolingual_ZH
NI48FBQ_0101_1295.770_1303.380,NI48FBQ_0101,48,female,57,female,same,1295770,1303380,CS,code_switched
NI19MBQ_0101_1295.867_1298.144,NI19MBQ_0101,19,male,48,female,different,1295867,1298144,EN,monolingual_EN
NI22FBP_0101_1295.970_1299.662,NI22FBP_0101,22,female,19,male,different,1295970,1299662,EN,monolingual_EN
NI55FBP_0101_1295.988_1299.408,NI55FBP_0101,55,female,22,female,same,1295988,1299408,CS,code_switched
NI63MBP_0101_1296.064_1297.330,NI63MBP_0101,63,male,55,female,different,1296064,1297330,EN,monolingual_EN
NI62MBQ_0101_1296.270_1299.990,NI62MBQ_0101,62,male,63,male,same,1296270,1299990,CS,code_switched
NI52MBQ_0201_1296.316_1302.960,NI52MBQ_0201,52,male,62,male,same,1296316,1302960,ZH,monolingual_ZH
NI33MBP_0101_1296.353_1300.483,NI33MBP_0101,33,male,52,male,same,1296353,1300483,CS,code_switched
NI64FBQ_0101_1296.354_1296.925,NI64FBQ_0101,64,female,33,male,different,1296354,1296925,EN,monolingual_EN
NI46FBQ_0101_1296.410_1298.650,NI46FBQ_0101,46,female,64,female,same,1296410,1298650,CS,code_switched
NI16FBP_0101_1296.411_1300.361,NI16FBP_0101,16,male,46,female,different,1296411,1300361,EN,monolingual_EN
NI66MBQ_0101_1296.429_1299.764,NI66MBQ_0101,66,male,16,male,same,1296429,1299764,CS,code_switched
NI37MBP_0101_1296.582_1306.232,NI37MBP_0101,37,male,66,male,same,1296582,1306232,EN,monolingual_EN
NI23FBQ_0101_1296.768_1300.902,NI23FBQ_0101,23,female,37,male,different,1296768,1300902,ZH,monolingual_ZH
NI08FBP_0201_1296.889_1303.469,NI08FBP_0201,8,female,23,female,same,1296889,1303469,CS,code_switched
NI13MBQ_0101_1297.010_1302.493,NI13MBQ_0101,13,female,8,female,same,1297010,1302493,CS,code_switched
NI61FBP_0101_1297.019_1300.148,NI61FBP_0101,61,female,13,female,same,1297019,1300148,ZH,monolingual_ZH
NI25MBQ_0101_1297.150_1299.483,NI25MBQ_0101,25,male,61,female,different,1297150,1299483,EN,monolingual_EN
NI56MBX_0101_1297.342_1298.620,NI56MBX_0101,56,male,25,male,same,1297342,1298620,ZH,monolingual_ZH
NI02FAX_0101_1297.483_1298.424,NI02FAX_0101,2,female,56,male,different,1297483,1298424,ZH,monolingual_ZH
NI14MBP_0101_1297.490_1302.082,NI14MBP_0101,14,male,2,female,different,1297490,1302082,CS,code_switched
NI30MBQ_0101_1297.589_1301.865,NI30MBQ_0101,30,male,14,male,same,1297589,1301865,ZH,monolingual_ZH
NI50FBQ_0101_1297.710_1302.600,NI50FBQ_0101,50,female,30,male,different,1297710,1302600,CS,code_switched
NI39FBP_0101_1297.772_1301.130,NI39FBP_0101,39,female,50,female,same,1297772,1301130,CS,code_switched
NI05MBQ_0101_1297.865_1299.315,NI05MBQ_0101,5,male,39,female,different,1297865,1299315,EN,monolingual_EN
NI04FBX_0101_1297.970_1301.358,NI04FBX_0101,4,female,5,male,different,1297970,1301358,CS,code_switched
NI46FBQ_0201_1297.985_1303.287,NI46FBQ_0201,46,female,4,female,same,1297985,1303287,EN,monolingual_EN
NI32FBQ_0101_1298.195_1299.505,NI32FBQ_0101,32,female,46,female,same,1298195,1299505,EN,monolingual_EN
NI63MBP_0101_1298.394_1302.602,NI63MBP_0101,63,male,32,female,different,1298394,1302602,CS,code_switched
NI44MBQ_0101_1298.441_1301.631,NI44MBQ_0101,44,male,63,male,same,1298441,1301631,ZH,monolingual_ZH
NI49MBP_0101_1298.490_1304.460,NI49MBP_0101,49,male,44,male,same,1298490,1304460,CS,code_switched
NI28MBP_0101_1298.583_1299.733,NI28MBP_0101,28,male,49,male,same,1298583,1299733,ZH,monolingual_ZH
NI46FBQ_0101_1298.710_1300.960,NI46FBQ_0101,46,female,28,male,different,1298710,1300960,CS,code_switched
NI06FBP_0101_1298.720_1299.374,NI06FBP_0101,6,female,46,female,same,1298720,1299374,ZH,monolingual_ZH
NI26FBP_0101_1298.737_1299.987,NI26FBP_0101,26,female,6,female,same,1298737,1299987,CS,code_switched
NI51MBP_0101_1298.800_1300.360,NI51MBP_0101,51,male,26,female,different,1298800,1300360,CS,code_switched
NI58FBP_0101_1298.843_1301.234,NI58FBP_0101,58,female,51,male,different,1298843,1301234,CS,code_switched
NI67MBQ_0101_1298.917_1300.877,NI67MBQ_0101,67,male,58,female,different,1298917,1300877,CS,code_switched
NI19MBQ_0101_1299.009_1302.519,NI19MBQ_0101,19,male,67,male,same,1299009,1302519,CS,code_switched
NI20MBP_0101_1299.020_1302.341,NI20MBP_0101,20,male,19,male,same,1299020,1302341,EN,monolingual_EN
NI56MBX_0101_1299.139_1300.535,NI56MBX_0101,56,male,20,male,same,1299139,1300535,EN,monolingual_EN
NI40FBQ_0101_1299.147_1300.733,NI40FBQ_0101,40,female,56,male,different,1299147,1300733,EN,monolingual_EN
NI05MBQ_0101_1299.315_1301.165,NI05MBQ_0101,5,male,40,female,different,1299315,1301165,EN,monolingual_EN
NI27MBQ_0101_1299.350_1303.367,NI27MBQ_0101,27,male,5,male,same,1299350,1303367,CS,code_switched
NI55FBP_0101_1299.408_1307.693,NI55FBP_0101,55,female,27,male,different,1299408,1307693,EN,monolingual_EN
NI52MBQ_0101_1299.425_1301.065,NI52MBQ_0101,52,male,55,female,different,1299425,1301065,EN,monolingual_EN
NI32FBQ_0101_1299.505_1300.035,NI32FBQ_0101,32,female,52,male,different,1299505,1300035,EN,monolingual_EN
NI22FBP_0101_1299.662_1301.248,NI22FBP_0101,22,female,32,female,same,1299662,1301248,CS,code_switched
NI66MBQ_0101_1299.764_1303.596,NI66MBQ_0101,66,male,22,female,different,1299764,1303596,CS,code_switched
NI25MBQ_0101_1299.811_1301.510,NI25MBQ_0101,25,male,66,male,same,1299811,1301510,EN,monolingual_EN
NI54FBQ_0101_1299.820_1302.830,NI54FBQ_0101,54,female,25,male,different,1299820,1302830,CS,code_switched
NI06FBP_0101_1299.831_1301.956,NI06FBP_0101,6,female,54,female,same,1299831,1301956,EN,monolingual_EN
NI28MBP_0101_1299.863_1303.733,NI28MBP_0101,28,male,6,female,different,1299863,1303733,CS,code_switched
NI62MBQ_0101_1299.990_1304.732,NI62MBQ_0101,62,male,28,male,same,1299990,1304732,CS,code_switched
NI32FBQ_0101_1300.035_1309.395,NI32FBQ_0101,32,female,62,male,different,1300035,1309395,ZH,monolingual_ZH
NI18MBP_0101_1300.360_1305.506,NI18MBP_0101,18,male,32,female,different,1300360,1305506,EN,monolingual_EN
NI16FBP_0101_1300.381_1303.741,NI16FBP_0101,16,male,18,male,same,1300381,1303741,ZH,monolingual_ZH
NI51MBP_0101_1300.851_1305.940,NI51MBP_0101,51,male,16,male,same,1300851,1305940,CS,code_switched
NI23FBQ_0101_1300.902_1303.515,NI23FBQ_0101,23,female,51,male,different,1300902,1303515,EN,monolingual_EN
NI41MBP_0101_1300.950_1312.960,NI41MBP_0101,41,male,23,female,different,1300950,1312960,EN,monolingual_EN
NI43FBP_0101_1301.000_1313.940,NI43FBP_0101,43,female,41,male,different,1301000,1313940,CS,code_switched
NI46FBQ_0101_1301.030_1303.430,NI46FBQ_0101,46,female,43,female,same,1301030,1303430,CS,code_switched
NI52MBQ_0101_1301.065_1306.255,NI52MBQ_0101,52,male,46,female,different,1301065,1306255,CS,code_switched
NI02FAX_0101_1301.108_1326.083,NI02FAX_0101,2,female,52,male,different,1301108,1326083,CS,code_switched
NI15FBQ_0101_1301.143_1305.572,NI15FBQ_0101,15,female,2,female,same,1301143,1305572,CS,code_switched
NI05MBQ_0101_1301.165_1302.425,NI05MBQ_0101,5,male,15,female,different,1301165,1302425,ZH,monolingual_ZH
NI39FBP_0101_1301.180_1303.523,NI39FBP_0101,39,female,5,male,different,1301180,1303523,CS,code_switched
NI65MBP_0101_1301.221_1304.523,NI65MBP_0101,65,male,39,female,different,1301221,1304523,CS,code_switched
NI60MBP_0101_1301.280_1314.530,NI60MBP_0101,60,male,65,male,same,1301280,1314530,CS,code_switched
NI47MBP_0101_1301.350_1306.535,NI47MBP_0101,47,male,60,male,same,1301350,1306535,CS,code_switched
NI22FBP_0101_1301.365_1303.965,NI22FBP_0101,22,female,47,male,different,1301365,1303965,CS,code_switched
NI67MBQ_0101_1301.437_1303.237,NI67MBQ_0101,67,male,22,female,different,1301437,1303237,ZH,monolingual_ZH
NI56MBX_0101_1301.483_1303.408,NI56MBX_0101,56,male,67,male,same,1301483,1303408,EN,monolingual_EN
NI26FBP_0101_1301.581_1302.269,NI26FBP_0101,26,female,56,male,different,1301581,1302269,ZH,monolingual_ZH
NI44MBQ_0101_1301.631_1307.251,NI44MBQ_0101,44,male,26,female,different,1301631,1307251,ZH,monolingual_ZH
NI64FBQ_0101_1301.808_1305.417,NI64FBQ_0101,64,female,44,male,different,1301808,1305417,ZH,monolingual_ZH
NI25MBQ_0101_1301.953_1303.619,NI25MBQ_0101,25,male,64,female,different,1301953,1303619,EN,monolingual_EN
NI04FBX_0101_1302.021_1305.328,NI04FBX_0101,4,female,25,male,different,1302021,1305328,CS,code_switched
NI36MBQ_0101_1302.032_1307.940,NI36MBQ_0101,36,male,4,female,different,1302032,1307940,CS,code_switched
NI14MBP_0101_1302.082_1307.429,NI14MBP_0101,14,male,36,male,same,1302082,1307429,ZH,monolingual_ZH
NI06FBP_0101_1302.090_1309.830,NI06FBP_0101,6,female,14,male,different,1302090,1309830,CS,code_switched
NI03FBX_0101_1302.258_1305.112,NI03FBX_0101,3,female,6,female,same,1302258,1305112,EN,monolingual_EN
NI30MBQ_0101_1302.283_1303.442,NI30MBQ_0101,30,male,3,female,different,1302283,1303442,CS,code_switched
NI45FBP_0101_1302.360_1312.580,NI45FBP_0101,45,female,30,male,different,1302360,1312580,CS,code_switched
NI05MBQ_0101_1302.425_1303.515,NI05MBQ_0101,5,male,45,female,different,1302425,1303515,ZH,monolingual_ZH
NI13MBQ_0101_1302.493_1304.185,NI13MBQ_0101,13,female,5,male,different,1302493,1304185,EN,monolingual_EN
NI50FBQ_0101_1302.600_1309.080,NI50FBQ_0101,50,female,13,female,same,1302600,1309080,CS,code_switched
NI26FBP_0101_1302.659_1306.030,NI26FBP_0101,26,female,50,female,same,1302659,1306030,CS,code_switched
NI54FBQ_0101_1302.830_1315.540,NI54FBQ_0101,54,female,26,female,same,1302830,1315540,CS,code_switched
NI52MBQ_0201_1302.960_1307.220,NI52MBQ_0201,52,male,54,female,different,1302960,1307220,CS,code_switched
NI20MBP_0101_1303.249_1310.527,NI20MBP_0101,20,male,52,male,same,1303249,1310527,EN,monolingual_EN
NI05MBQ_0101_1303.515_1304.665,NI05MBQ_0101,5,male,20,male,same,1303515,1304665,CS,code_switched
NI23FBQ_0101_1303.515_1305.283,NI23FBQ_0101,23,female,5,male,different,1303515,1305283,ZH,monolingual_ZH
NI46FBQ_0101_1303.560_1304.650,NI46FBQ_0101,46,female,23,female,same,1303560,1304650,EN,monolingual_EN
NI19MBQ_0101_1303.605_1305.501,NI19MBQ_0101,19,male,46,female,different,1303605,1305501,EN,monolingual_EN
NI29MBP_0101_1303.710_1308.827,NI29MBP_0101,29,female,19,male,different,1303710,1308827,CS,code_switched
NI48FBQ_0101_1303.760_1312.878,NI48FBQ_0101,48,female,29,female,same,1303760,1312878,ZH,monolingual_ZH
NI46FBQ_0201_1303.763_1311.786,NI46FBQ_0201,46,female,48,female,same,1303763,1311786,CS,code_switched
NI63MBP_0101_1303.770_1305.327,NI63MBP_0101,63,male,46,female,different,1303770,1305327,ZH,monolingual_ZH
NI21MBQ_0101_1303.891_1321.117,NI21MBQ_0101,21,male,63,male,same,1303891,1321117,EN,monolingual_EN
NI27MBQ_0101_1303.900_1306.505,NI27MBQ_0101,27,male,21,male,same,1303900,1306505,CS,code_switched
NI22FBP_0101_1303.965_1306.461,NI22FBP_0101,22,female,27,male,different,1303965,1306461,EN,monolingual_EN
NI30MBQ_0101_1304.014_1304.880,NI30MBQ_0101,30,male,22,female,different,1304014,1304880,ZH,monolingual_ZH
NI13MBQ_0101_1304.185_1311.212,NI13MBQ_0101,13,female,30,male,different,1304185,1311212,CS,code_switched
NI16FBP_0101_1304.281_1311.821,NI16FBP_0101,16,male,13,female,different,1304281,1311821,CS,code_switched
NI08FBP_0201_1304.439_1308.189,NI08FBP_0201,8,female,16,male,different,1304439,1308189,CS,code_switched
NI57FBQ_0101_1304.441_1308.638,NI57FBQ_0101,57,female,8,female,same,1304441,1308638,CS,code_switched
NI49MBP_0101_1304.460_1306.630,NI49MBP_0101,49,male,57,female,different,1304460,1306630,ZH,monolingual_ZH
NI66MBQ_0101_1304.649_1306.800,NI66MBQ_0101,66,male,49,male,same,1304649,1306800,CS,code_switched
NI46FBQ_0101_1304.680_1310.330,NI46FBQ_0101,46,female,66,male,different,1304680,1310330,CS,code_switched
NI12MAP_0101_1304.954_1316.305,NI12MAP_0101,12,female,46,female,same,1304954,1316305,CS,code_switched
NI10FBP_0101_1305.021_1309.255,NI10FBP_0101,10,female,12,female,same,1305021,1309255,CS,code_switched
NI25MBQ_0101_1305.037_1306.389,NI25MBQ_0101,25,male,10,female,different,1305037,1306389,EN,monolingual_EN
NI07FBQ_0101_1305.100_1314.217,NI07FBQ_0101,7,female,25,male,different,1305100,1314217,CS,code_switched
NI30MBQ_0101_1305.112_1307.355,NI30MBQ_0101,30,male,7,female,different,1305112,1307355,ZH,monolingual_ZH
NI03FBX_0101_1305.112_1308.838,NI03FBX_0101,3,female,30,male,different,1305112,1308838,ZH,monolingual_ZH
NI61FBP_0101_1305.148_1305.807,NI61FBP_0101,61,female,3,female,same,1305148,1305807,ZH,monolingual_ZH
NI23FBQ_0101_1305.283_1309.092,NI23FBQ_0101,23,female,61,female,same,1305283,1309092,EN,monolingual_EN
NI39FBP_0101_1305.318_1306.469,NI39FBP_0101,39,female,23,female,same,1305318,1306469,ZH,monolingual_ZH
NI67MBQ_0101_1305.327_1305.827,NI67MBQ_0101,67,male,39,female,different,1305327,1305827,ZH,monolingual_ZH
NI53FBP_0101_1305.432_1308.395,NI53FBP_0101,53,female,67,male,different,1305432,1308395,ZH,monolingual_ZH
NI04FBX_0101_1305.605_1311.101,NI04FBX_0101,4,female,53,female,same,1305605,1311101,CS,code_switched
